时间,位移量(mm)
2023-02-10 08:40:00,73.49
2023-02-10 09:50:00,73.49
2023-02-10 11:00:00,72.93
2023-02-10 12:10:00,69.16
2023-02-10 13:20:00,63.42
2023-02-10 14:30:00,48.3
2023-02-10 15:40:00,38.03
2023-02-10 16:50:00,35.02
2023-02-10 18:00:00,34.95
2023-02-10 19:10:00,35.7
2023-02-10 20:20:00,37
2023-02-10 21:30:00,38.43
2023-02-10 22:40:00,39.46
2023-02-10 23:50:00,42.18
2023-02-11 01:10:00,45.62
2023-02-11 02:20:00,48.27
2023-02-11 03:30:00,51.28
2023-02-11 04:40:00,54.24
2023-02-11 05:50:00,57.09
2023-02-11 07:00:00,58.79
2023-02-11 08:10:00,59.19
2023-02-11 09:20:00,59.31
2023-02-11 10:30:00,59.31
2023-02-11 11:40:00,58.04
2023-02-11 12:50:00,54.63
2023-02-11 14:00:00,46.42
2023-02-11 15:10:00,32.89
2023-02-11 16:20:00,23.33
2023-02-11 17:30:00,21.87
2023-02-11 18:40:00,22.19
2023-02-11 19:50:00,24.37
2023-02-11 21:00:00,25.99
2023-02-11 22:10:00,28.75
2023-02-11 23:20:00,32.78
2023-02-12 00:40:00,36.9
2023-02-12 01:50:00,38.84
2023-02-12 03:00:00,39.9
2023-02-12 04:10:00,41.4
2023-02-12 05:20:00,43.31
2023-02-12 06:30:00,45.29
2023-02-12 07:40:00,46.71
2023-02-12 08:50:00,47.74
2023-02-12 10:00:00,48.1
2023-02-12 11:10:00,48.1
2023-02-12 12:20:00,48.1
2023-02-12 13:30:00,48.02
2023-02-12 14:40:00,48.1
2023-02-12 15:50:00,52.03
2023-02-12 17:00:00,56.64
2023-02-12 18:10:00,59.88
2023-02-12 19:20:00,63.64
2023-02-12 20:30:00,66.45
2023-02-12 21:40:00,67.67
2023-02-12 22:50:00,68.35
2023-02-13 00:10:00,69.34
2023-02-13 01:20:00,69.97
2023-02-13 02:30:00,70.56
2023-02-13 03:40:00,70.79
2023-02-13 04:50:00,71.11
2023-02-13 06:00:00,71.59
2023-02-13 07:10:00,71.87
2023-02-13 08:20:00,73.57
2023-02-13 09:30:00,74.52
2023-02-13 10:40:00,74.63
2023-02-13 11:50:00,74.63
2023-02-13 13:00:00,74.59
2023-02-13 14:10:00,74.51
2023-02-13 15:20:00,74.51
2023-02-13 16:30:00,74.51
2023-02-13 17:40:00,74.63
2023-02-13 18:50:00,76.61
2023-02-13 20:00:00,79.06
2023-02-13 21:10:00,80.92
2023-02-13 22:20:00,82.5
2023-02-13 23:30:00,84.01
2023-02-14 00:50:00,85.08
2023-02-14 02:00:00,85.79
2023-02-14 03:10:00,87.09
2023-02-14 04:20:00,88.08
2023-02-14 05:30:00,88.9
2023-02-14 06:40:00,89.77
2023-02-14 07:50:00,90.56
2023-02-14 09:00:00,91
2023-02-14 10:10:00,91.16
2023-02-14 11:20:00,91.16
2023-02-14 12:30:00,91.16
2023-02-14 13:40:00,91.12
2023-02-14 14:50:00,90.36
2023-02-14 16:00:00,89.45
2023-02-14 17:10:00,88.06
2023-02-14 18:20:00,87.47
2023-02-14 19:30:00,87.39
2023-02-14 20:40:00,87.39
2023-02-14 21:50:00,87.55
2023-02-14 23:00:00,87.99
2023-02-15 00:20:00,88.54
2023-02-15 01:30:00,89.09
2023-02-15 02:40:00,89.49
2023-02-15 03:50:00,89.81
2023-02-15 05:00:00,90.2
2023-02-15 06:10:00,90.36
2023-02-15 07:20:00,90.48
2023-02-15 08:30:00,90.48
2023-02-15 09:40:00,90.48
2023-02-15 10:50:00,89.69
2023-02-15 12:00:00,87.39
2023-02-15 13:10:00,82.95
2023-02-15 14:20:00,79.93
2023-02-15 15:30:00,74.04
2023-02-15 16:40:00,69.21
2023-02-15 17:50:00,68.21
2023-02-15 19:00:00,68.14
2023-02-15 20:10:00,68.46
2023-02-15 21:20:00,68.97
2023-02-15 22:30:00,69.89
2023-02-15 23:40:00,70.83
2023-02-16 01:00:00,71.9
2023-02-16 02:10:00,73.11
2023-02-16 03:20:00,74.97
2023-02-16 04:30:00,76.23
2023-02-16 05:40:00,77.62
2023-02-16 06:50:00,78.73
2023-02-16 08:00:00,79.36
2023-02-16 09:10:00,79.52
2023-02-16 10:20:00,79.6
2023-02-16 11:30:00,79.56
2023-02-16 12:40:00,79.04
2023-02-16 13:50:00,78.96
2023-02-16 15:00:00,77.57
2023-02-16 16:10:00,75.03
2023-02-16 17:20:00,72.46
2023-02-16 18:30:00,72.06
2023-02-16 19:40:00,72.38
2023-02-16 20:50:00,74.04
2023-02-16 22:00:00,76.49
2023-02-16 23:10:00,80.93
2023-02-17 00:30:00,87.34
2023-02-17 01:40:00,91.52
2023-02-17 02:50:00,93.07
2023-02-17 04:00:00,93.7
2023-02-17 05:10:00,94.22
2023-02-17 06:20:00,95.29
2023-02-17 07:30:00,95.4
2023-02-17 08:40:00,95.4
2023-02-17 09:50:00,95.37
2023-02-17 11:00:00,93.35
2023-02-17 12:10:00,88.78
2023-02-17 13:20:00,80.89
2023-02-17 14:30:00,72.25
2023-02-17 15:40:00,65.51
2023-02-17 16:50:00,61.66
2023-02-17 18:00:00,60.56
2023-02-17 19:10:00,60.32
2023-02-17 20:20:00,60.36
2023-02-17 21:30:00,60.56
2023-02-17 22:40:00,60.68
2023-02-17 23:50:00,61.19
2023-02-18 01:10:00,62.02
2023-02-18 02:20:00,62.73
2023-02-18 03:30:00,63.36
2023-02-18 04:40:00,64
2023-02-18 05:50:00,64.55
2023-02-18 07:00:00,65.15
2023-02-18 08:10:00,65.5
2023-02-18 09:20:00,65.63
2023-02-18 10:30:00,65.63
2023-02-18 11:40:00,65.54
2023-02-18 12:50:00,63.56
2023-02-18 14:00:00,61.02
2023-02-18 15:10:00,59.83
2023-02-18 16:20:00,59.76
2023-02-18 17:30:00,59.6
2023-02-18 18:40:00,59.72
2023-02-18 19:50:00,60.55
2023-02-18 21:00:00,61.45
2023-02-18 22:10:00,62.2
2023-02-18 23:20:00,62.88
2023-02-19 00:40:00,63.48
2023-02-19 01:50:00,64.15
2023-02-19 03:00:00,64.98
2023-02-19 04:10:00,66.04
2023-02-19 05:20:00,66.6
2023-02-19 06:30:00,67.11
2023-02-19 07:40:00,67.43
2023-02-19 08:50:00,67.47
2023-02-19 10:00:00,67.47
2023-02-19 11:10:00,67.47
2023-02-19 12:20:00,67.39
2023-02-19 13:30:00,66.72
2023-02-19 14:40:00,64.62
2023-02-19 15:50:00,59.7
2023-02-19 17:00:00,56.81
2023-02-19 18:10:00,56.25
2023-02-19 19:20:00,56.21
2023-02-19 20:30:00,56.3
2023-02-19 21:40:00,56.85
2023-02-19 22:50:00,57.56
2023-02-20 00:10:00,58.51
2023-02-20 01:20:00,59.85
2023-02-20 02:30:00,60.76
2023-02-20 03:40:00,62.03
2023-02-20 04:50:00,63.29
2023-02-20 06:00:00,64.32
2023-02-20 07:10:00,65.11
2023-02-20 08:20:00,65.24
2023-02-20 09:30:00,65.39
2023-02-20 10:40:00,65.63
2023-02-20 11:50:00,65.7
2023-02-20 13:00:00,65.74
2023-02-20 14:10:00,65.74
2023-02-20 15:20:00,65.46
2023-02-20 16:30:00,65.38
2023-02-20 17:40:00,65.38
2023-02-20 18:50:00,65.38
2023-02-20 20:00:00,65.47
2023-02-20 21:10:00,66.02
2023-02-20 22:20:00,67.8
2023-02-20 23:30:00,69.82
2023-02-21 00:50:00,71.84
2023-02-21 02:00:00,73.77
2023-02-21 03:10:00,76.7
2023-02-21 04:20:00,79.95
2023-02-21 05:30:00,83.07
2023-02-21 06:40:00,85.87
2023-02-21 07:50:00,87.85
2023-02-21 09:00:00,88.61
2023-02-21 10:10:00,89
2023-02-21 11:20:00,89.04
2023-02-21 12:30:00,89.03
2023-02-21 13:50:00,88.92
2023-02-21 15:00:00,88.32
2023-02-21 16:10:00,87.85
2023-02-21 17:20:00,87.69
2023-02-21 18:30:00,87.69
2023-02-21 19:40:00,87.69
2023-02-21 20:50:00,87.69
2023-02-21 22:00:00,88.12
2023-02-21 23:10:00,89.15
2023-02-22 00:30:00,91.06
2023-02-22 01:40:00,92.65
2023-02-22 02:50:00,94.38
2023-02-22 04:00:00,95.33
2023-02-22 05:10:00,96.08
2023-02-22 06:20:00,96.95
2023-02-22 07:30:00,97.98
2023-02-22 08:40:00,98.02
2023-02-22 09:50:00,98.02
2023-02-22 11:00:00,95.81
2023-02-22 12:10:00,89.75
2023-02-22 13:20:00,76.53
2023-02-22 14:30:00,64.59
2023-02-22 15:40:00,57.4
2023-02-22 16:50:00,55.45
2023-02-22 18:00:00,55.42
2023-02-22 19:10:00,57.24
2023-02-22 20:20:00,59.29
2023-02-22 21:30:00,60.44
2023-02-22 22:40:00,62.37
2023-02-22 23:50:00,64.98
2023-02-23 01:10:00,69.14
2023-02-23 02:20:00,72.47
2023-02-23 03:30:00,75.27
2023-02-23 04:40:00,77.3
2023-02-23 05:50:00,78.84
2023-02-23 07:00:00,80.38
2023-02-23 08:10:00,82.04
2023-02-23 09:20:00,82.67
2023-02-23 10:30:00,82.79
2023-02-23 11:40:00,82.75
2023-02-23 12:50:00,80.48
2023-02-23 14:00:00,72.08
2023-02-23 15:10:00,59.9
2023-02-23 16:20:00,57.65
2023-02-23 17:30:00,57.69
2023-02-23 18:40:00,58.64
2023-02-23 19:50:00,59.98
2023-02-23 21:00:00,61.37
2023-02-23 22:10:00,62.08
2023-02-23 23:20:00,62.87
2023-02-24 00:40:00,64.57
2023-02-24 01:50:00,65.88
2023-02-24 03:00:00,67.18
2023-02-24 04:10:00,68.64
2023-02-24 05:20:00,70.77
2023-02-24 06:30:00,72.29
2023-02-24 07:40:00,73.43
2023-02-24 08:50:00,73.5
2023-02-24 10:00:00,72.16
2023-02-24 11:10:00,61.95
2023-02-24 12:20:00,36.88
2023-02-24 13:30:00,14.49
2023-02-24 14:40:00,8.78
2023-02-24 15:50:00,7.91
2023-02-24 17:00:00,7.55
2023-02-24 18:10:00,8.86
2023-02-24 19:20:00,16.03
2023-02-24 20:30:00,28.61
2023-02-24 21:40:00,40.87
2023-02-24 22:50:00,51.04
2023-02-25 00:10:00,61.69
2023-02-25 01:20:00,69.53
2023-02-25 02:30:00,77.24
2023-02-25 03:40:00,81.75
2023-02-25 04:50:00,83.16
2023-02-25 06:00:00,85.66
2023-02-25 07:10:00,87.91
2023-02-25 08:20:00,89.29
2023-02-25 09:30:00,89.25
2023-02-25 10:40:00,84.1
2023-02-25 11:50:00,67.42
2023-02-25 13:00:00,50.15
2023-02-25 14:10:00,34.82
2023-02-25 15:20:00,22.72
2023-02-25 16:30:00,15.97
2023-02-25 17:40:00,13.56
2023-02-25 18:50:00,15.7
2023-02-25 20:00:00,20.06
2023-02-25 21:10:00,26.08
2023-02-25 22:20:00,33.64
2023-02-25 23:30:00,41.75
2023-02-26 00:50:00,51.44
2023-02-26 02:00:00,59.46
2023-02-26 03:10:00,66.58
2023-02-26 04:20:00,73.17
2023-02-26 05:30:00,78.72
2023-02-26 06:40:00,83.5
2023-02-26 07:50:00,87.26
2023-02-26 09:00:00,87.73
2023-02-26 10:10:00,84.44
2023-02-26 11:20:00,67.81
2023-02-26 12:30:00,45.5
2023-02-26 13:40:00,23.78
2023-02-26 14:50:00,8.72
2023-02-26 16:00:00,2.74
2023-02-26 17:10:00,0.75
2023-02-26 18:20:00,3.05
2023-02-26 19:30:00,10.18
2023-02-26 20:40:00,22.39
2023-02-26 21:50:00,33.98
2023-02-26 23:00:00,44.55
2023-02-27 00:20:00,56.9
2023-02-27 01:40:00,66.54
2023-02-27 02:50:00,74.57
2023-02-27 04:00:00,81.65
2023-02-27 05:10:00,86.08
2023-02-27 06:20:00,89.09
2023-02-27 07:30:00,90.75
2023-02-27 08:40:00,91.18
2023-02-27 09:50:00,89.4
2023-02-27 11:00:00,75.93
2023-02-27 12:10:00,59.64
2023-02-27 13:20:00,46.71
2023-02-27 14:30:00,31.69
2023-02-27 15:40:00,24.99
2023-02-27 16:50:00,23.65
2023-02-27 18:00:00,24.2
2023-02-27 19:10:00,26.1
2023-02-27 20:20:00,28.47
2023-02-27 21:30:00,31.55
2023-02-27 22:40:00,34.44
2023-02-27 23:50:00,38.91
2023-02-28 01:10:00,43.81
2023-02-28 02:20:00,48.4
2023-02-28 03:30:00,52.12
2023-02-28 04:40:00,56.4
2023-02-28 05:50:00,60.91
2023-02-28 07:00:00,65.34
2023-02-28 08:10:00,68.35
2023-02-28 09:20:00,70.8
2023-02-28 10:30:00,71
2023-02-28 11:40:00,70.84
2023-02-28 12:50:00,67.67
2023-02-28 14:00:00,61.68
2023-02-28 15:10:00,56.5
2023-02-28 16:20:00,53.53
2023-02-28 17:30:00,52.66
2023-02-28 18:40:00,52.38
2023-02-28 19:50:00,52.74
2023-02-28 21:00:00,53.49
2023-02-28 22:10:00,54.6
2023-02-28 23:20:00,55.74
2023-03-01 00:40:00,57.69
2023-03-01 01:50:00,59.94
2023-03-01 03:00:00,61.8
2023-03-01 04:10:00,64.1
2023-03-01 05:20:00,67.27
2023-03-01 06:30:00,69.49
2023-03-01 07:40:00,71.19
2023-03-01 08:50:00,71.94
2023-03-01 10:00:00,72.53
2023-03-01 11:10:00,72.49
2023-03-01 12:20:00,72.13
2023-03-01 13:30:00,71.5
2023-03-01 14:40:00,71.34
2023-03-01 15:50:00,71.1
2023-03-01 17:00:00,70.99
2023-03-01 18:10:00,70.99
2023-03-01 19:20:00,71.22
2023-03-01 20:30:00,72.01
2023-03-01 21:40:00,72.61
2023-03-01 22:50:00,73.25
2023-03-02 00:10:00,74.35
2023-03-02 01:20:00,75.3
2023-03-02 02:30:00,76.29
2023-03-02 03:40:00,77.16
2023-03-02 04:50:00,78.11
2023-03-02 06:00:00,79.18
2023-03-02 07:10:00,80.01
2023-03-02 08:20:00,80.09
2023-03-02 09:30:00,80.09
2023-03-02 10:40:00,79.37
2023-03-02 11:50:00,75.64
2023-03-02 13:00:00,71.22
2023-03-02 14:10:00,62.23
2023-03-02 15:20:00,54.22
2023-03-02 16:30:00,49.57
2023-03-02 17:40:00,48.06
2023-03-02 18:50:00,48.02
2023-03-02 20:00:00,48.57
2023-03-02 21:10:00,50.24
2023-03-02 22:20:00,51.99
2023-03-02 23:30:00,55.66
2023-03-03 00:50:00,59.26
2023-03-03 02:00:00,63.09
2023-03-03 03:10:00,66.69
2023-03-03 04:20:00,70.09
2023-03-03 05:30:00,73.53
2023-03-03 06:40:00,76.5
2023-03-03 07:50:00,78.36
2023-03-03 09:00:00,78.44
2023-03-03 10:10:00,77.77
2023-03-03 11:20:00,68.82
2023-03-03 12:30:00,46.15
2023-03-03 13:40:00,24.1
2023-03-03 14:50:00,11.45
2023-03-03 16:00:00,2.66
2023-03-03 17:10:00,0.52
2023-03-03 18:20:00,1.95
2023-03-03 19:30:00,7.3
2023-03-03 20:40:00,16.41
2023-03-03 21:50:00,26.83
2023-03-03 23:00:00,36.84
2023-03-04 00:20:00,47.32
2023-03-04 01:30:00,55.4
2023-03-04 02:40:00,62.19
2023-03-04 03:50:00,67.77
2023-03-04 05:00:00,72.51
2023-03-04 06:10:00,77.78
2023-03-04 07:20:00,81.89
2023-03-04 08:30:00,83.04
2023-03-04 09:40:00,82.25
2023-03-04 10:50:00,78.13
2023-03-04 12:00:00,57.35
2023-03-04 13:10:00,33.5
2023-03-04 14:20:00,9.25
2023-03-04 15:30:00,-6.99
2023-03-04 16:40:00,-11.55
2023-03-04 17:50:00,-11.71
2023-03-04 19:00:00,-7.47
2023-03-04 20:10:00,4.21
2023-03-04 21:20:00,17.19
2023-03-04 22:30:00,29.67
2023-03-04 23:40:00,40.98
2023-03-05 01:00:00,52.82
2023-03-05 02:10:00,61.55
2023-03-05 03:20:00,69.85
2023-03-05 04:30:00,76.1
2023-03-05 05:40:00,79.35
2023-03-05 06:50:00,81.25
2023-03-05 08:00:00,82.95
2023-03-05 09:10:00,82.72
2023-03-05 10:20:00,74.18
2023-03-05 11:30:00,52.03
2023-03-05 12:40:00,26.01
2023-03-05 13:50:00,2.8
2023-03-05 15:00:00,-3.5
2023-03-05 16:10:00,-8.29
2023-03-05 17:20:00,-10.43
2023-03-05 18:30:00,-8.48
2023-03-05 19:40:00,-0.41
2023-03-05 20:50:00,12.77
2023-03-05 22:00:00,24.53
2023-03-05 23:10:00,34.46
2023-03-06 00:30:00,43.01
2023-03-06 01:50:00,46.52
2023-03-06 03:00:00,50.86
2023-03-06 04:10:00,54.78
2023-03-06 05:20:00,58.25
2023-03-06 06:30:00,61.27
2023-03-06 07:40:00,63.14
2023-03-06 08:50:00,63.33
2023-03-06 10:00:00,63.33
2023-03-06 11:10:00,60.4
2023-03-06 12:20:00,58.42
2023-03-06 13:30:00,56.99
2023-03-06 14:40:00,59.3
2023-03-06 15:50:00,62.04
2023-03-06 17:00:00,64.13
2023-03-06 18:10:00,65.99
2023-03-06 19:20:00,67.22
2023-03-06 20:30:00,68.13
2023-03-06 21:40:00,68.6
2023-03-06 22:50:00,69.43
2023-03-07 00:10:00,70.78
2023-03-07 01:20:00,71.73
2023-03-07 02:30:00,73.04
2023-03-07 03:40:00,73.43
2023-03-07 04:50:00,73.9
2023-03-07 06:00:00,74.5
2023-03-07 07:10:00,75.05
2023-03-07 08:20:00,75.21
2023-03-07 09:30:00,75.21
2023-03-07 10:40:00,74.61
2023-03-07 11:50:00,72.59
2023-03-07 13:00:00,63.8
2023-03-07 14:10:00,55.09
2023-03-07 15:20:00,49.34
2023-03-07 16:30:00,45.85
2023-03-07 17:40:00,45.57
2023-03-07 18:50:00,46.64
2023-03-07 20:00:00,47.87
2023-03-07 21:10:00,49.29
2023-03-07 22:20:00,50.51
2023-03-07 23:30:00,52.17
2023-03-08 00:50:00,53.76
2023-03-08 02:00:00,54.94
2023-03-08 03:10:00,56
2023-03-08 04:20:00,57.11
2023-03-08 05:30:00,57.47
2023-03-08 06:40:00,58.02
2023-03-08 07:50:00,58.3
2023-03-08 09:00:00,58.34
2023-03-08 10:10:00,55.88
2023-03-08 11:20:00,50.42
2023-03-08 12:30:00,37.39
2023-03-08 13:40:00,26.88
2023-03-08 14:50:00,20.58
2023-03-08 16:00:00,17.21
2023-03-08 17:10:00,14.87
2023-03-08 18:20:00,15.26
2023-03-08 19:30:00,17.52
2023-03-08 20:40:00,19.7
2023-03-08 21:50:00,25.45
2023-03-08 23:00:00,33.13
2023-03-09 00:20:00,41.81
2023-03-09 01:30:00,48.86
2023-03-09 02:40:00,53
2023-03-09 03:50:00,56.32
2023-03-09 05:00:00,58.81
2023-03-09 06:10:00,60.54
2023-03-09 07:20:00,62.53
2023-03-09 08:30:00,62.93
2023-03-09 09:40:00,60.39
2023-03-09 10:50:00,48.12
2023-03-09 12:00:00,24.38
2023-03-09 13:10:00,0.25
2023-03-09 14:20:00,-4.39
2023-03-09 15:30:00,-9.67
2023-03-09 16:40:00,-12.92
2023-03-09 17:50:00,-13.19
2023-03-09 19:00:00,-10.27
2023-03-09 20:10:00,-0.24
2023-03-09 21:20:00,12.38
2023-03-09 22:30:00,24.53
2023-03-09 23:40:00,33.74
2023-03-10 01:00:00,42.05
2023-03-10 02:10:00,44.22
2023-03-10 03:20:00,47.27
2023-03-10 04:30:00,50.08
2023-03-10 05:40:00,51.51
2023-03-10 06:50:00,53.57
2023-03-10 08:00:00,55.98
2023-03-10 09:10:00,57.37
2023-03-10 11:00:00,59.62
2023-03-10 12:10:00,59.82
2023-03-10 13:20:00,59.82
2023-03-10 14:30:00,60.1
2023-03-10 15:40:00,60.14
2023-03-10 16:50:00,60.06
2023-03-10 18:00:00,58.35
2023-03-10 19:10:00,58.2
2023-03-10 20:20:00,59.23
2023-03-10 21:30:00,61.87
2023-03-10 22:40:00,65.55
2023-03-10 23:50:00,68
2023-03-11 01:10:00,70.37
2023-03-11 02:20:00,72.22
2023-03-11 03:30:00,73.6
2023-03-11 04:40:00,74.74
2023-03-11 05:50:00,75.69
2023-03-11 07:00:00,76.4
2023-03-11 08:10:00,76.52
2023-03-11 09:20:00,76.04
2023-03-11 10:30:00,70.62
2023-03-11 11:40:00,52.07
2023-03-11 12:50:00,33.41
2023-03-11 14:00:00,11.76
2023-03-11 15:10:00,-2.28
2023-03-11 16:20:00,-8.32
2023-03-11 17:30:00,-10.35
2023-03-11 18:40:00,-9.99
2023-03-11 19:50:00,-4.05
2023-03-11 21:00:00,5.38
2023-03-11 22:10:00,14.88
2023-03-11 23:20:00,20.9
2023-03-12 00:40:00,26.59
2023-03-12 01:50:00,29.36
2023-03-12 03:00:00,35.42
2023-03-12 04:10:00,40.47
2023-03-12 05:20:00,44.83
2023-03-12 06:30:00,54.86
2023-03-12 07:40:00,62.32
2023-03-12 08:50:00,66.35
2023-03-12 10:00:00,68.24
2023-03-12 11:10:00,68.72
2023-03-12 12:20:00,68.64
2023-03-12 13:30:00,66.46
2023-03-12 14:40:00,63.44
2023-03-12 15:50:00,57.62
2023-03-12 17:00:00,52.56
2023-03-12 18:10:00,51.33
2023-03-12 19:20:00,52.6
2023-03-12 20:30:00,57.43
2023-03-12 21:40:00,63.38
2023-03-12 22:50:00,69.48
2023-03-13 00:10:00,74.19
2023-03-13 01:20:00,75.33
2023-03-13 02:30:00,75.76
2023-03-13 03:40:00,76.68
2023-03-13 04:50:00,77.58
2023-03-13 06:00:00,78.76
2023-03-13 07:10:00,80.51
2023-03-13 08:20:00,80.7
2023-03-13 09:30:00,80.11
2023-03-13 10:40:00,70.56
2023-03-13 11:50:00,51.22
2023-03-13 13:00:00,28.41
2023-03-13 14:10:00,14.09
2023-03-13 15:20:00,9.04
2023-03-13 16:30:00,5.59
2023-03-13 17:40:00,4.28
2023-03-13 18:50:00,6.19
2023-03-13 20:00:00,13.75
2023-03-13 21:10:00,25.98
2023-03-13 22:20:00,36.19
2023-03-13 23:30:00,46.4
2023-03-14 00:50:00,57.04
2023-03-14 02:00:00,64.46
2023-03-14 03:10:00,71.15
2023-03-14 04:20:00,76.86
2023-03-14 05:30:00,81.89
2023-03-14 06:40:00,86.42
2023-03-14 07:50:00,88.67
2023-03-14 09:00:00,87.37
2023-03-14 10:10:00,76.78
2023-03-14 11:20:00,52.58
2023-03-14 12:30:00,24.36
2023-03-14 13:40:00,6.81
2023-03-14 14:50:00,1.54
2023-03-14 16:00:00,-5.92
2023-03-14 17:10:00,-9.96
2023-03-14 18:20:00,-9.36
2023-03-14 19:30:00,-2.5
2023-03-14 20:40:00,10.56
2023-03-14 21:50:00,23.73
2023-03-14 23:00:00,35.59
2023-03-15 00:20:00,41.57
2023-03-15 01:30:00,44.58
2023-03-15 02:40:00,48.65
2023-03-15 03:50:00,54.26
2023-03-15 05:00:00,58.97
2023-03-15 06:10:00,62.86
2023-03-15 07:20:00,66.31
2023-03-15 08:30:00,67.02
2023-03-15 09:40:00,63.28
2023-03-15 10:50:00,44.98
2023-03-15 12:00:00,18.85
2023-03-15 13:10:00,3.2
2023-03-15 14:20:00,-5.04
2023-03-15 15:30:00,-15.68
2023-03-15 16:40:00,-22.83
2023-03-15 17:50:00,-23.74
2023-03-15 19:00:00,-19.5
2023-03-15 20:10:00,-7.84
2023-03-15 21:20:00,4.88
2023-03-15 22:30:00,15.11
2023-03-15 23:40:00,22.88
2023-03-16 01:00:00,27.14
2023-03-16 02:10:00,29.91
2023-03-16 03:20:00,33.55
2023-03-16 04:30:00,38.81
2023-03-16 05:40:00,43.32
2023-03-16 06:50:00,47.08
2023-03-16 08:00:00,49.67
2023-03-16 09:10:00,50.3
2023-03-16 10:20:00,50.3
2023-03-16 11:30:00,51.29
2023-03-16 12:40:00,56.14
2023-03-16 13:50:00,58.87
2023-03-16 15:00:00,61.01
2023-03-16 16:10:00,62.31
2023-03-16 17:20:00,63.11
2023-03-16 18:30:00,63.98
2023-03-16 19:40:00,65.36
2023-03-16 20:50:00,66.47
2023-03-16 22:00:00,66.63
2023-03-16 23:10:00,66.74
2023-03-17 00:30:00,67.34
2023-03-17 01:40:00,68.37
2023-03-17 02:50:00,69.2
2023-03-17 04:00:00,69.96
2023-03-17 05:10:00,70.76
2023-03-17 06:20:00,71.75
2023-03-17 07:30:00,71.99
2023-03-17 08:40:00,71.99
2023-03-17 09:50:00,71.67
2023-03-17 11:00:00,67.63
2023-03-17 12:10:00,59.51
2023-03-17 13:20:00,49.01
2023-03-17 14:30:00,38.91
2023-03-17 15:40:00,28.11
2023-03-17 16:50:00,24.43
2023-03-17 18:00:00,24.23
2023-03-17 19:10:00,25.42
2023-03-17 20:20:00,28.23
2023-03-17 21:30:00,33.74
2023-03-17 22:40:00,41.1
2023-03-17 23:50:00,48.62
2023-03-18 01:10:00,54.36
2023-03-18 02:20:00,59.34
2023-03-18 03:30:00,61.09
2023-03-18 04:40:00,63.18
2023-03-18 05:50:00,66.22
2023-03-18 07:00:00,69.16
2023-03-18 08:10:00,70.55
2023-03-18 09:20:00,71.73
2023-03-18 10:30:00,72.6
2023-03-18 11:40:00,73.28
2023-03-18 12:50:00,73.68
2023-03-18 14:00:00,73.8
2023-03-18 15:10:00,71.34
2023-03-18 16:20:00,69.08
2023-03-18 17:30:00,67.5
2023-03-18 18:40:00,67.15
2023-03-18 19:50:00,67.3
2023-03-18 21:00:00,67.82
2023-03-18 22:10:00,68.25
2023-03-18 23:20:00,68.88
2023-03-19 00:40:00,69.8
2023-03-19 01:50:00,70.7
2023-03-19 03:00:00,71.53
2023-03-19 04:10:00,72.17
2023-03-19 05:20:00,74.43
2023-03-19 06:30:00,77.51
2023-03-19 07:40:00,79.62
2023-03-19 08:50:00,80.69
2023-03-19 10:00:00,81
2023-03-19 11:10:00,81
2023-03-19 12:20:00,78.58
2023-03-19 13:30:00,74.57
2023-03-19 14:40:00,64.55
2023-03-19 15:50:00,55.91
2023-03-19 17:00:00,53.06
2023-03-19 18:10:00,52.78
2023-03-19 19:20:00,53.41
2023-03-19 20:30:00,56.47
2023-03-19 21:40:00,61.16
2023-03-19 22:50:00,66.55
2023-03-20 00:10:00,72.88
2023-03-20 01:30:00,78.67
2023-03-20 02:40:00,83.21
2023-03-20 03:50:00,84.88
2023-03-20 05:00:00,85.11
2023-03-20 06:10:00,85.64
2023-03-20 07:20:00,85.75
2023-03-20 08:30:00,85.75
2023-03-20 09:40:00,83.77
2023-03-20 10:50:00,80.21
2023-03-20 12:00:00,67.97
2023-03-20 13:10:00,43.76
2023-03-20 14:20:00,21.93
2023-03-20 15:30:00,10.05
2023-03-20 16:40:00,8.19
2023-03-20 17:50:00,8.31
2023-03-20 19:00:00,10.33
2023-03-20 20:10:00,16.67
2023-03-20 21:20:00,26.35
2023-03-20 22:30:00,36.41
2023-03-20 23:40:00,44.44
2023-03-21 01:00:00,52.19
2023-03-21 02:10:00,57.52
2023-03-21 03:20:00,62.21
2023-03-21 04:30:00,66.01
2023-03-21 05:40:00,69.49
2023-03-21 06:50:00,71.72
2023-03-21 08:00:00,72.51
2023-03-21 09:10:00,72.47
2023-03-21 10:20:00,59.44
2023-03-21 11:30:00,33.7
2023-03-21 12:40:00,7.77
2023-03-21 13:50:00,-3.11
2023-03-21 15:00:00,-6.12
2023-03-21 16:10:00,-9.02
2023-03-21 17:20:00,-8.7
2023-03-21 18:30:00,-3.51
2023-03-21 19:40:00,6.72
2023-03-21 20:50:00,16.88
2023-03-21 22:00:00,25.7
2023-03-21 23:10:00,34.06
2023-03-22 00:30:00,43.7
2023-03-22 01:40:00,48.21
2023-03-22 02:50:00,50.3
2023-03-22 04:00:00,52.8
2023-03-22 05:10:00,54.93
2023-03-22 06:20:00,56.4
2023-03-22 07:30:00,58.38
2023-03-22 08:40:00,59.08
2023-03-22 09:50:00,59.52
2023-03-22 11:00:00,59.56
2023-03-22 12:10:00,59.56
2023-03-22 13:20:00,59.56
2023-03-22 14:30:00,59.6
