时间,位移量(mm)
2023-03-22 16:50:00,42.66
2023-03-22 18:00:00,42.7
2023-03-22 19:10:00,42.93
2023-03-22 20:20:00,43.13
2023-03-22 21:30:00,43.56
2023-03-22 22:40:00,44.35
2023-03-22 23:50:00,44.91
2023-03-23 01:10:00,45.41
2023-03-23 02:20:00,45.88
2023-03-23 03:30:00,46.32
2023-03-23 04:40:00,46.36
2023-03-23 05:50:00,46.36
2023-03-23 07:00:00,46.47
2023-03-23 08:10:00,46.51
2023-03-23 09:20:00,46.51
2023-03-23 10:30:00,46.47
2023-03-23 11:40:00,46.48
2023-03-23 12:50:00,46.51
2023-03-23 14:00:00,46.51
2023-03-23 15:10:00,46.51
2023-03-23 16:20:00,46.52
2023-03-23 17:30:00,46.55
2023-03-23 18:40:00,46.59
2023-03-23 19:50:00,46.59
2023-03-23 21:00:00,46.71
2023-03-23 22:10:00,46.95
2023-03-23 23:20:00,47.22
2023-03-24 00:40:00,47.54
2023-03-24 01:50:00,47.93
2023-03-24 03:00:00,48.29
2023-03-24 04:10:00,48.68
2023-03-24 05:20:00,49
2023-03-24 06:30:00,50.06
2023-03-24 07:40:00,51.32
2023-03-24 08:50:00,52.23
2023-03-24 10:00:00,52.74
2023-03-24 11:10:00,52.78
2023-03-24 12:20:00,52.78
2023-03-24 13:30:00,52.78
2023-03-24 14:40:00,52.78
2023-03-24 15:50:00,52.78
2023-03-24 17:00:00,52.78
2023-03-24 18:10:00,52.78
2023-03-24 19:20:00,52.94
2023-03-24 20:30:00,53.53
2023-03-24 21:40:00,54.08
2023-03-24 22:50:00,54.59
2023-03-25 00:10:00,55.14
2023-03-25 01:20:00,55.42
2023-03-25 02:30:00,55.65
2023-03-25 03:40:00,55.85
2023-03-25 04:50:00,56.13
2023-03-25 06:00:00,56.72
2023-03-25 07:10:00,57.04
2023-03-25 08:20:00,57.04
2023-03-25 09:30:00,57.12
2023-03-25 10:40:00,57.07
2023-03-25 11:50:00,56.96
2023-03-25 13:00:00,56.84
2023-03-25 14:10:00,56.64
2023-03-25 15:20:00,56.25
2023-03-25 16:30:00,55.89
2023-03-25 17:40:00,55.73
2023-03-25 18:50:00,55.66
2023-03-25 20:00:00,55.62
2023-03-25 21:10:00,55.62
2023-03-25 22:20:00,55.62
2023-03-25 23:30:00,55.62
2023-03-26 00:50:00,55.74
2023-03-26 02:00:00,55.82
2023-03-26 03:10:00,55.93
2023-03-26 04:20:00,56.13
2023-03-26 05:30:00,56.29
2023-03-26 06:40:00,56.33
2023-03-26 07:50:00,56.37
2023-03-26 09:00:00,56.33
2023-03-26 10:10:00,55.74
2023-03-26 11:20:00,54.95
2023-03-26 12:30:00,54.79
2023-03-26 13:40:00,54.75
2023-03-26 14:50:00,54.67
2023-03-26 16:00:00,54.55
2023-03-26 17:10:00,54.47
2023-03-26 18:20:00,54.44
2023-03-26 19:30:00,54.44
2023-03-26 20:40:00,54.52
2023-03-26 21:50:00,54.83
2023-03-26 23:00:00,55.26
2023-03-27 00:20:00,55.7
2023-03-27 01:30:00,55.82
2023-03-27 02:40:00,55.85
2023-03-27 03:50:00,55.89
2023-03-27 05:00:00,55.89
2023-03-27 06:10:00,55.93
2023-03-27 07:20:00,56.02
2023-03-27 08:30:00,56.06
2023-03-27 09:40:00,55.85
2023-03-27 10:50:00,54.75
2023-03-27 12:00:00,54.59
2023-03-27 13:10:00,53.6
2023-03-27 14:20:00,53.05
2023-03-27 15:30:00,52.93
2023-03-27 16:40:00,52.85
2023-03-27 17:50:00,52.85
2023-03-27 19:00:00,53.17
2023-03-27 20:10:00,54.2
2023-03-27 21:20:00,54.55
2023-03-27 22:30:00,54.63
2023-03-27 23:40:00,54.67
2023-03-28 01:00:00,54.75
2023-03-28 02:10:00,54.79
2023-03-28 03:20:00,54.86
2023-03-28 04:30:00,55.02
2023-03-28 05:40:00,55.14
2023-03-28 06:50:00,55.22
2023-03-28 08:00:00,55.26
2023-03-28 09:10:00,55.3
2023-03-28 10:20:00,55.3
2023-03-28 11:30:00,54.9
2023-03-28 12:40:00,54.08
2023-03-28 13:50:00,53.92
2023-03-28 15:00:00,53.41
2023-03-28 16:10:00,53.21
2023-03-28 17:20:00,53.09
2023-03-28 18:30:00,53.25
2023-03-28 19:40:00,53.92
2023-03-28 20:50:00,54.59
2023-03-28 22:00:00,54.98
2023-03-28 23:10:00,55.07
2023-03-29 00:30:00,55.18
2023-03-29 01:40:00,55.18
2023-03-29 02:50:00,55.22
2023-03-29 04:00:00,55.26
2023-03-29 05:10:00,55.3
2023-03-29 06:20:00,55.38
2023-03-29 07:30:00,55.46
2023-03-29 08:40:00,55.5
2023-03-29 09:50:00,55.5
2023-03-29 11:00:00,55.34
2023-03-29 12:10:00,54.16
2023-03-29 13:20:00,53.76
2023-03-29 14:30:00,53.49
2023-03-29 15:40:00,53.37
2023-03-29 16:50:00,53.13
2023-03-29 18:00:00,53.09
2023-03-29 19:10:00,53.33
2023-03-29 20:20:00,54.21
2023-03-29 21:30:00,54.71
2023-03-29 22:40:00,55.03
2023-03-29 23:50:00,55.11
2023-03-30 01:10:00,55.19
2023-03-30 02:20:00,55.27
2023-03-30 03:30:00,55.34
2023-03-30 04:40:00,55.54
2023-03-30 05:50:00,55.78
2023-03-30 07:00:00,56.01
2023-03-30 08:10:00,56.05
2023-03-30 09:20:00,55.73
2023-03-30 10:30:00,54.16
2023-03-30 11:40:00,53.88
2023-03-30 12:50:00,53.13
2023-03-30 14:00:00,34.89
2023-03-30 15:10:00,14.85
2023-03-30 16:20:00,9.79
2023-03-30 17:30:00,9.59
2023-03-30 18:40:00,10.19
2023-03-30 19:50:00,11.88
2023-03-30 21:00:00,12.55
2023-03-30 22:10:00,13.62
2023-03-30 23:20:00,16.54
2023-03-31 00:40:00,24.77
2023-03-31 01:50:00,30.25
2023-03-31 03:00:00,33.6
2023-03-31 04:10:00,36.6
2023-03-31 05:20:00,39.63
2023-03-31 06:30:00,42.15
2023-03-31 07:40:00,42.98
2023-03-31 08:50:00,43.02
2023-03-31 10:00:00,42.9
2023-03-31 11:10:00,41.27
2023-03-31 12:20:00,40.45
2023-03-31 13:30:00,39.11
2023-03-31 14:40:00,33.29
2023-03-31 15:50:00,27.79
2023-03-31 17:00:00,25.16
2023-03-31 18:10:00,24.13
2023-03-31 19:20:00,24.52
2023-03-31 20:30:00,25.75
2023-03-31 21:40:00,26.06
2023-03-31 22:50:00,26.34
2023-04-01 00:10:00,26.73
2023-04-01 01:20:00,27.28
2023-04-01 02:30:00,27.92
2023-04-01 03:40:00,28.9
2023-04-01 04:50:00,31.9
2023-04-01 06:00:00,36.24
2023-04-01 07:10:00,39.63
2023-04-01 08:20:00,40.14
2023-04-01 09:30:00,39.27
2023-04-01 10:40:00,37.77
2023-04-01 11:50:00,36.27
2023-04-01 13:00:00,20.06
2023-04-01 14:10:00,2.08
2023-04-01 15:20:00,-5.29
2023-04-01 16:30:00,-8.1
2023-04-01 17:40:00,-8.5
2023-04-01 18:50:00,-6.51
2023-04-01 20:00:00,-4.93
2023-04-01 21:10:00,-3.95
2023-04-01 22:20:00,-1.93
2023-04-01 23:30:00,6.99
2023-04-02 00:50:00,15.31
2023-04-02 02:00:00,20.09
2023-04-02 03:10:00,23.4
2023-04-02 04:20:00,26
2023-04-02 05:30:00,28.09
2023-04-02 06:40:00,28.88
2023-04-02 07:50:00,29.24
2023-04-02 09:00:00,29.27
2023-04-02 10:10:00,29.28
2023-04-02 12:00:00,26.75
2023-04-02 13:10:00,25.21
2023-04-02 14:20:00,21.7
2023-04-02 15:30:00,17.64
2023-04-02 16:40:00,16.1
2023-04-02 17:50:00,15.62
2023-04-02 19:00:00,15.62
2023-04-02 20:10:00,16.76
2023-04-02 21:20:00,17.51
2023-04-02 22:30:00,17.75
2023-04-02 23:40:00,18.03
2023-04-03 01:10:00,18.3
2023-04-03 02:20:00,18.5
2023-04-03 03:30:00,19.29
2023-04-03 04:40:00,20
2023-04-03 05:50:00,20.47
2023-04-03 07:00:00,21.34
2023-04-03 08:10:00,22.08
2023-04-03 09:20:00,22.08
2023-04-03 10:30:00,20.42
2023-04-03 11:40:00,20.19
2023-04-03 12:50:00,19.91
2023-04-03 14:00:00,19.79
2023-04-03 15:10:00,19.51
2023-04-03 16:20:00,19.27
2023-04-03 17:30:00,19.24
2023-04-03 18:40:00,20.3
2023-04-03 19:50:00,20.42
2023-04-03 21:00:00,20.77
2023-04-03 22:10:00,21.05
2023-04-03 23:20:00,21.21
2023-04-04 00:40:00,21.52
2023-04-04 01:50:00,21.84
2023-04-04 03:00:00,22.11
2023-04-04 04:10:00,22.31
2023-04-04 05:20:00,22.51
2023-04-04 06:30:00,22.71
2023-04-04 07:40:00,22.98
2023-04-04 08:50:00,23.74
2023-04-04 10:00:00,24.44
2023-04-04 11:10:00,24.64
2023-04-04 12:20:00,26.17
2023-04-04 13:30:00,28.31
2023-04-04 14:40:00,28.86
2023-04-04 15:50:00,28.9
2023-04-04 17:00:00,28.9
2023-04-04 18:10:00,28.9
2023-04-04 19:20:00,29.88
2023-04-04 20:30:00,32.17
2023-04-04 21:40:00,33.35
2023-04-04 22:50:00,34.38
2023-04-05 00:10:00,36.42
2023-04-05 01:20:00,38.47
2023-04-05 02:30:00,39.06
2023-04-05 03:40:00,39.14
2023-04-05 04:50:00,39.14
2023-04-05 06:00:00,39.14
2023-04-05 07:10:00,39.14
2023-04-05 08:20:00,39.14
2023-04-05 09:30:00,39.14
2023-04-05 10:40:00,39.13
2023-04-05 11:50:00,39.1
2023-04-05 13:00:00,39.14
2023-04-05 14:10:00,39.73
2023-04-05 15:20:00,40.83
2023-04-05 16:30:00,40.91
2023-04-05 17:40:00,41.14
2023-04-05 18:50:00,41.46
2023-04-05 20:00:00,41.58
2023-04-05 21:10:00,41.69
2023-04-05 22:20:00,42.05
2023-04-05 23:30:00,42.88
2023-04-06 00:50:00,45.05
2023-04-06 02:00:00,47.18
2023-04-06 03:10:00,48.84
2023-04-06 04:20:00,50.09
2023-04-06 05:30:00,51.2
2023-04-06 06:40:00,52.1
2023-04-06 07:50:00,52.34
2023-04-06 09:00:00,52.34
2023-04-06 10:10:00,51.31
2023-04-06 11:20:00,49.7
2023-04-06 12:30:00,48.75
2023-04-06 13:40:00,43.88
2023-04-06 14:50:00,28.42
2023-04-06 16:00:00,20.68
2023-04-06 17:10:00,19.61
2023-04-06 18:20:00,19.69
2023-04-06 19:30:00,22.24
2023-04-06 20:40:00,23.22
2023-04-06 21:50:00,24.13
2023-04-06 23:00:00,27.44
2023-04-07 00:20:00,35.29
2023-04-07 01:30:00,41.06
2023-04-07 02:40:00,44.92
2023-04-07 03:50:00,48.31
2023-04-07 05:00:00,51.46
2023-04-07 06:10:00,54.38
2023-04-07 07:20:00,55.67
2023-04-07 08:30:00,55.87
2023-04-07 09:40:00,55.87
2023-04-07 10:50:00,55.79
2023-04-07 12:00:00,55.08
2023-04-07 13:10:00,54.34
2023-04-07 14:20:00,53.78
2023-04-07 15:30:00,53.43
2023-04-07 16:40:00,53.03
2023-04-07 17:50:00,52.92
2023-04-07 19:00:00,52.88
2023-04-07 20:10:00,52.92
2023-04-07 21:20:00,53.11
2023-04-07 22:30:00,53.7
2023-04-07 23:40:00,54.06
2023-04-08 01:00:00,54.18
2023-04-08 02:10:00,54.26
2023-04-08 03:20:00,54.29
2023-04-08 04:30:00,54.33
2023-04-08 05:40:00,54.37
2023-04-08 06:50:00,54.45
2023-04-08 08:00:00,54.5
2023-04-08 09:10:00,54.49
2023-04-08 10:20:00,54.37
2023-04-08 11:30:00,53.58
2023-04-08 12:40:00,52.8
2023-04-08 13:50:00,52.4
2023-04-08 15:00:00,50.98
2023-04-08 16:10:00,43.65
2023-04-08 17:20:00,39.35
2023-04-08 18:30:00,39.19
2023-04-08 19:40:00,40.11
2023-04-08 20:50:00,40.85
2023-04-08 22:00:00,41.21
2023-04-08 23:10:00,41.6
2023-04-09 00:30:00,42.39
2023-04-09 01:40:00,42.98
2023-04-09 02:50:00,43.65
2023-04-09 04:00:00,44.47
2023-04-09 05:10:00,45.97
2023-04-09 06:20:00,47.63
2023-04-09 07:30:00,48.97
2023-04-09 08:40:00,49.01
2023-04-09 09:50:00,48.14
2023-04-09 11:00:00,46.96
2023-04-09 12:10:00,45.94
2023-04-09 13:20:00,36.37
2023-04-09 14:30:00,16.95
2023-04-09 15:40:00,7.22
2023-04-09 16:50:00,5.24
2023-04-09 18:00:00,5.76
2023-04-09 19:10:00,8.49
2023-04-09 20:20:00,9.44
2023-04-09 21:30:00,10.34
2023-04-09 22:40:00,13.73
2023-04-09 23:50:00,19.57
2023-04-10 01:10:00,25.68
2023-04-10 02:20:00,30.85
2023-04-10 03:30:00,34.12
2023-04-10 04:40:00,37
2023-04-10 05:50:00,39.75
2023-04-10 07:00:00,42.16
2023-04-10 08:10:00,42.63
2023-04-10 09:20:00,42.47
2023-04-10 10:30:00,40.7
2023-04-10 11:40:00,39.08
2023-04-10 12:50:00,26.08
2023-04-10 14:00:00,7.38
2023-04-10 15:10:00,-3.9
2023-04-10 16:20:00,-7.3
2023-04-10 17:30:00,-7.62
2023-04-10 18:40:00,-5.52
2023-04-10 19:50:00,-2.04
2023-04-10 21:00:00,1.68
2023-04-10 22:10:00,10.81
2023-04-10 23:20:00,19.33
2023-04-11 00:40:00,25.68
2023-04-11 01:50:00,29.67
2023-04-11 03:00:00,32.42
2023-04-11 04:10:00,35.14
2023-04-11 05:20:00,37.47
2023-04-11 06:30:00,38.85
2023-04-11 07:40:00,39.6
2023-04-11 08:50:00,39.64
2023-04-11 10:00:00,39.4
2023-04-11 11:10:00,37.7
2023-04-11 12:20:00,35.88
2023-04-11 13:30:00,16.58
2023-04-11 14:40:00,0.26
2023-04-11 15:50:00,-7.13
2023-04-11 17:00:00,-9.51
2023-04-11 18:10:00,-9.39
2023-04-11 19:20:00,-5.83
2023-04-11 20:30:00,-0.94
2023-04-11 21:40:00,5.62
2023-04-11 22:50:00,12.64
2023-04-12 00:10:00,21.08
2023-04-12 01:20:00,24.99
2023-04-12 02:30:00,28.62
2023-04-12 03:40:00,32.21
2023-04-12 04:50:00,35.44
2023-04-12 06:00:00,38.04
2023-04-12 07:10:00,39.7
2023-04-12 08:20:00,39.89
2023-04-12 09:30:00,39.62
2023-04-12 10:40:00,38.11
2023-04-12 11:50:00,37.72
2023-04-12 13:00:00,37.99
2023-04-12 14:10:00,39.65
2023-04-12 15:20:00,39.81
2023-04-12 16:30:00,39.93
2023-04-12 17:40:00,39.97
2023-04-12 18:50:00,40.05
2023-04-12 20:00:00,40.32
2023-04-12 21:10:00,40.56
2023-04-12 22:20:00,40.8
2023-04-12 23:30:00,41.03
2023-04-13 00:50:00,41.31
2023-04-13 02:00:00,41.9
2023-04-13 03:10:00,42.37
2023-04-13 04:20:00,43.16
2023-04-13 05:30:00,43.98
2023-04-13 06:40:00,44.78
2023-04-13 07:50:00,45.01
2023-04-13 09:00:00,44.15
2023-04-13 10:10:00,42.45
2023-04-13 11:20:00,41.78
2023-04-13 12:30:00,41.58
2023-04-13 13:40:00,41.58
2023-04-13 14:50:00,41.58
2023-04-13 16:00:00,41.58
2023-04-13 17:10:00,41.22
2023-04-13 18:20:00,41.22
2023-04-13 19:30:00,41.38
2023-04-13 20:40:00,41.97
2023-04-13 21:50:00,42.65
2023-04-13 23:00:00,43.24
2023-04-14 00:20:00,43.55
2023-04-14 01:30:00,43.71
2023-04-14 02:40:00,43.79
2023-04-14 03:50:00,43.91
2023-04-14 05:00:00,44.07
2023-04-14 06:10:00,44.11
2023-04-14 07:20:00,44.11
2023-04-14 08:30:00,44.07
2023-04-14 09:40:00,44.03
2023-04-14 10:50:00,43.91
2023-04-14 12:00:00,43.75
2023-04-14 13:10:00,41.14
2023-04-14 14:20:00,40.31
2023-04-14 15:30:00,39.88
2023-04-14 16:40:00,39.84
2023-04-14 17:50:00,39.84
2023-04-14 19:00:00,39.88
2023-04-14 20:20:00,40.87
2023-04-14 21:30:00,41.29
2023-04-14 22:40:00,41.45
2023-04-14 23:50:00,41.73
2023-04-15 01:10:00,41.97
2023-04-15 02:20:00,42.2
2023-04-15 03:30:00,42.56
2023-04-15 04:40:00,42.95
2023-04-15 05:50:00,43.27
2023-04-15 07:00:00,43.55
2023-04-15 08:10:00,43.58
2023-04-15 09:20:00,41.92
2023-04-15 10:30:00,40.74
2023-04-15 11:40:00,39.91
2023-04-15 12:50:00,30.78
2023-04-15 14:00:00,7.26
2023-04-15 15:20:00,-5.11
2023-04-15 16:30:00,-8.19
2023-04-15 17:40:00,-8.39
2023-04-15 18:50:00,-6.5
2023-04-15 20:00:00,-4.76
2023-04-15 21:10:00,-1.96
2023-04-15 22:20:00,4.72
2023-04-15 23:30:00,12.36
2023-04-16 00:50:00,20.01
2023-04-16 02:00:00,25.61
2023-04-16 03:10:00,30.33
2023-04-16 04:20:00,34.51
2023-04-16 05:30:00,38.29
2023-04-16 06:40:00,41.29
2023-04-16 07:50:00,42.03
2023-04-16 09:00:00,41.32
2023-04-16 10:10:00,39.15
2023-04-16 11:20:00,36.12
2023-04-16 12:30:00,11.85
2023-04-16 13:40:00,-4.57
2023-04-16 14:50:00,-14.64
2023-04-16 16:00:00,-21.35
2023-04-16 17:10:00,-23.72
2023-04-16 18:20:00,-23.48
2023-04-16 19:30:00,-19.92
2023-04-16 20:40:00,-14.92
2023-04-16 21:50:00,-5.91
2023-04-16 23:00:00,3.76
2023-04-17 00:20:00,11.61
2023-04-17 01:30:00,15.94
2023-04-17 02:40:00,19.92
2023-04-17 03:50:00,23.27
2023-04-17 05:00:00,25.83
2023-04-17 06:10:00,28.12
2023-04-17 07:20:00,29.78
2023-04-17 08:30:00,29.85
2023-04-17 09:40:00,29.62
2023-04-17 10:50:00,27.73
2023-04-17 12:00:00,26.42
2023-04-17 13:10:00,16.07
2023-04-17 14:20:00,1.04
2023-04-17 15:30:00,-8.24
2023-04-17 16:40:00,-12.11
2023-04-17 17:50:00,-12.55
2023-04-17 19:00:00,-12.23
2023-04-17 20:10:00,-10.51
2023-04-17 21:20:00,-8.97
2023-04-17 22:30:00,-7.59
2023-04-17 23:40:00,-3.68
2023-04-18 01:00:00,0.69
2023-04-18 02:10:00,3.68
2023-04-18 03:20:00,4.35
2023-04-18 04:30:00,7.23
2023-04-18 05:40:00,11.29
2023-04-18 06:50:00,14.8
2023-04-18 08:00:00,16.34
2023-04-18 09:10:00,16.9
2023-04-18 10:20:00,17.1
2023-04-18 11:30:00,17.02
2023-04-18 12:40:00,16.82
2023-04-18 13:50:00,16.07
2023-04-18 15:00:00,15.28
2023-04-18 16:10:00,15.24
2023-04-18 17:20:00,15.32
2023-04-18 18:30:00,15.83
2023-04-18 19:40:00,16.74
2023-04-18 20:50:00,17.01
2023-04-18 22:00:00,17.21
2023-04-18 23:10:00,17.41
2023-04-19 00:30:00,17.88
2023-04-19 01:40:00,18.78
2023-04-19 02:50:00,20.09
2023-04-19 04:00:00,21.27
2023-04-19 05:10:00,22.45
2023-04-19 06:20:00,23.51
2023-04-19 07:30:00,23.95
2023-04-19 08:40:00,23.19
2023-04-19 10:20:00,21.77
2023-04-19 11:30:00,21.1
2023-04-19 12:40:00,13.44
2023-04-19 13:50:00,-7.72
2023-04-19 15:00:00,-20.08
2023-04-19 16:10:00,-25.97
2023-04-19 17:20:00,-27.04
2023-04-19 18:30:00,-25.1
2023-04-19 19:40:00,-19.18
2023-04-19 20:50:00,-11.49
2023-04-19 22:00:00,-5.18
2023-04-19 23:10:00,-0.12
2023-04-20 00:30:00,4.84
2023-04-20 01:40:00,8.7
2023-04-20 02:50:00,13.94
2023-04-20 04:00:00,17.8
2023-04-20 05:10:00,20.69
2023-04-20 06:20:00,23.73
2023-04-20 07:30:00,25.5
2023-04-20 08:40:00,25.5
2023-04-20 09:50:00,23.92
2023-04-20 11:00:00,22.46
2023-04-20 12:10:00,16.78
2023-04-20 13:20:00,-0.29
2023-04-20 14:30:00,-12.05
2023-04-20 15:40:00,-19.46
2023-04-20 16:50:00,-20.61
2023-04-20 18:00:00,-19.42
2023-04-20 19:10:00,-16.22
2023-04-20 20:20:00,-12.94
2023-04-20 21:30:00,-8.32
2023-04-20 22:40:00,-3.23
2023-04-20 23:50:00,1.82
2023-04-21 01:10:00,6.94
2023-04-21 02:20:00,10.37
2023-04-21 03:30:00,12.89
2023-04-21 04:40:00,14.15
2023-04-21 05:50:00,15.17
2023-04-21 07:00:00,15.73
2023-04-21 08:10:00,15.85
2023-04-21 09:20:00,15.93
