时间,位移量(mm)
2023-03-22 15:40:00,41.62
2023-03-22 16:50:00,41.62
2023-03-22 18:00:00,41.62
2023-03-22 19:10:00,41.86
2023-03-22 20:20:00,42.06
2023-03-22 21:30:00,42.45
2023-03-22 22:40:00,43.28
2023-03-22 23:50:00,43.83
2023-03-23 01:10:00,44.31
2023-03-23 02:20:00,44.78
2023-03-23 03:30:00,45.21
2023-03-23 04:40:00,45.25
2023-03-23 05:50:00,45.25
2023-03-23 07:00:00,45.37
2023-03-23 08:10:00,45.37
2023-03-23 09:20:00,45.37
2023-03-23 10:30:00,45.29
2023-03-23 11:40:00,45.29
2023-03-23 12:50:00,45.29
2023-03-23 14:00:00,45.29
2023-03-23 15:10:00,45.29
2023-03-23 16:20:00,45.25
2023-03-23 17:30:00,45.29
2023-03-23 18:40:00,45.37
2023-03-23 19:50:00,45.41
2023-03-23 21:00:00,45.81
2023-03-23 22:10:00,46.16
2023-03-23 23:20:00,46.4
2023-03-24 00:40:00,46.68
2023-03-24 01:50:00,46.99
2023-03-24 03:00:00,47.35
2023-03-24 04:10:00,47.71
2023-03-24 05:20:00,48.02
2023-03-24 06:30:00,49.05
2023-03-24 07:40:00,50.27
2023-03-24 08:50:00,51.22
2023-03-24 10:00:00,51.77
2023-03-24 11:10:00,51.77
2023-03-24 12:20:00,51.77
2023-03-24 13:30:00,51.77
2023-03-24 14:40:00,51.77
2023-03-24 15:50:00,51.77
2023-03-24 17:00:00,51.77
2023-03-24 18:10:00,51.77
2023-03-24 19:20:00,52.13
2023-03-24 20:30:00,52.88
2023-03-24 21:40:00,53.43
2023-03-24 22:50:00,53.9
2023-03-25 00:10:00,54.45
2023-03-25 01:20:00,54.73
2023-03-25 02:30:00,55
2023-03-25 03:40:00,55.16
2023-03-25 04:50:00,55.44
2023-03-25 06:00:00,55.95
2023-03-25 07:10:00,56.15
2023-03-25 08:20:00,56.15
2023-03-25 09:30:00,56.15
2023-03-25 10:40:00,55.95
2023-03-25 11:50:00,55.28
2023-03-25 13:00:00,54.73
2023-03-25 14:10:00,54.61
2023-03-25 15:20:00,54.25
2023-03-25 16:30:00,54.05
2023-03-25 17:40:00,53.89
2023-03-25 18:50:00,53.89
2023-03-25 20:00:00,53.85
2023-03-25 21:10:00,53.85
2023-03-25 22:20:00,53.85
2023-03-25 23:30:00,53.86
2023-03-26 00:50:00,53.89
2023-03-26 02:00:00,53.94
2023-03-26 03:10:00,54.01
2023-03-26 04:20:00,54.13
2023-03-26 05:30:00,54.29
2023-03-26 06:40:00,54.37
2023-03-26 07:50:00,54.45
2023-03-26 09:00:00,54.45
2023-03-26 10:10:00,53.66
2023-03-26 11:20:00,52.9
2023-03-26 12:30:00,52.78
2023-03-26 13:40:00,52.7
2023-03-26 14:50:00,52.7
2023-03-26 16:00:00,52.54
2023-03-26 17:10:00,52.54
2023-03-26 18:20:00,52.58
2023-03-26 19:30:00,52.7
2023-03-26 20:40:00,53.34
2023-03-26 21:50:00,54.12
2023-03-26 23:00:00,54.56
2023-03-27 00:20:00,55.03
2023-03-27 01:30:00,55.15
2023-03-27 02:40:00,55.19
2023-03-27 03:50:00,55.23
2023-03-27 05:00:00,55.23
2023-03-27 06:10:00,55.23
2023-03-27 07:20:00,55.23
2023-03-27 08:30:00,55.23
2023-03-27 09:40:00,54.24
2023-03-27 10:50:00,52.66
2023-03-27 12:00:00,52.54
2023-03-27 13:10:00,51.63
2023-03-27 14:20:00,51.11
2023-03-27 15:30:00,51.03
2023-03-27 16:40:00,51.08
2023-03-27 17:50:00,51.19
2023-03-27 19:00:00,52.37
2023-03-27 20:10:00,53.68
2023-03-27 21:20:00,53.99
2023-03-27 22:30:00,54.07
2023-03-27 23:40:00,54.15
2023-03-28 01:00:00,54.23
2023-03-28 02:10:00,54.31
2023-03-28 03:20:00,54.35
2023-03-28 04:30:00,54.39
2023-03-28 05:40:00,54.47
2023-03-28 06:50:00,54.55
2023-03-28 08:00:00,54.58
2023-03-28 09:10:00,54.54
2023-03-28 10:20:00,54.54
2023-03-28 11:30:00,53.08
2023-03-28 12:40:00,52.01
2023-03-28 13:50:00,51.81
2023-03-28 15:00:00,51.3
2023-03-28 16:10:00,51.3
2023-03-28 17:20:00,51.3
2023-03-28 18:30:00,51.93
2023-03-28 19:40:00,53.04
2023-03-28 20:50:00,53.95
2023-03-28 22:00:00,54.46
2023-03-28 23:10:00,54.5
2023-03-29 00:30:00,54.5
2023-03-29 01:40:00,54.5
2023-03-29 02:50:00,54.54
2023-03-29 04:00:00,54.54
2023-03-29 05:10:00,54.62
2023-03-29 06:20:00,54.66
2023-03-29 07:30:00,54.7
2023-03-29 08:40:00,54.74
2023-03-29 09:50:00,54.74
2023-03-29 11:00:00,53.43
2023-03-29 12:10:00,52.01
2023-03-29 13:20:00,51.7
2023-03-29 14:30:00,51.58
2023-03-29 15:40:00,51.58
2023-03-29 16:50:00,51.46
2023-03-29 18:00:00,51.49
2023-03-29 19:10:00,52.44
2023-03-29 20:20:00,53.63
2023-03-29 21:30:00,54.18
2023-03-29 22:40:00,54.42
2023-03-29 23:50:00,54.5
2023-03-30 01:10:00,54.54
2023-03-30 02:20:00,54.61
2023-03-30 03:30:00,54.7
2023-03-30 04:40:00,54.89
2023-03-30 05:50:00,55.09
2023-03-30 07:00:00,55.28
2023-03-30 08:10:00,55.28
2023-03-30 09:20:00,53.82
2023-03-30 10:30:00,52.16
2023-03-30 11:40:00,51.8
2023-03-30 12:50:00,51.2
2023-03-30 14:00:00,33.06
2023-03-30 15:10:00,13.05
2023-03-30 16:20:00,8.21
2023-03-30 17:30:00,8.05
2023-03-30 18:40:00,9.6
2023-03-30 19:50:00,11.25
2023-03-30 21:00:00,11.97
2023-03-30 22:10:00,12.96
2023-03-30 23:20:00,15.87
2023-03-31 00:40:00,24.05
2023-03-31 01:50:00,29.49
2023-03-31 03:00:00,32.84
2023-03-31 04:10:00,35.79
2023-03-31 05:20:00,38.83
2023-03-31 06:30:00,41.36
2023-03-31 07:40:00,42.2
2023-03-31 08:50:00,42.04
2023-03-31 10:00:00,40.89
2023-03-31 11:10:00,39.15
2023-03-31 12:20:00,38.48
2023-03-31 13:30:00,37.21
2023-03-31 14:40:00,31.62
2023-03-31 15:50:00,26.39
2023-03-31 17:00:00,23.71
2023-03-31 18:10:00,22.71
2023-03-31 19:20:00,23.94
2023-03-31 20:30:00,25.17
2023-03-31 21:40:00,25.41
2023-03-31 22:50:00,25.68
2023-04-01 00:10:00,26.08
2023-04-01 01:20:00,26.55
2023-04-01 02:30:00,27.22
2023-04-01 03:40:00,28.13
2023-04-01 04:50:00,31.05
2023-04-01 06:00:00,35.41
2023-04-01 07:10:00,38.78
2023-04-01 08:20:00,39.21
2023-04-01 09:30:00,37.15
2023-04-01 10:40:00,35.73
2023-04-01 11:50:00,34.42
2023-04-01 13:00:00,18.36
2023-04-01 14:10:00,0.85
2023-04-01 15:20:00,-6.39
2023-04-01 16:30:00,-8.96
2023-04-01 17:40:00,-9.28
2023-04-01 18:50:00,-7.73
2023-04-01 20:00:00,-5.55
2023-04-01 21:10:00,-4.64
2023-04-01 22:20:00,-2.47
2023-04-01 23:30:00,6.36
2023-04-02 00:50:00,14.69
2023-04-02 02:00:00,19.49
2023-04-02 03:10:00,22.77
2023-04-02 04:20:00,25.38
2023-04-02 05:30:00,27.43
2023-04-02 06:40:00,28.26
2023-04-02 07:50:00,28.58
2023-04-02 09:00:00,28.54
2023-04-02 10:10:00,27.91
2023-04-02 12:00:00,25.69
2023-04-02 13:10:00,24.35
2023-04-02 14:20:00,20.82
2023-04-02 15:30:00,16.5
2023-04-02 16:40:00,15.08
2023-04-02 17:50:00,14.56
2023-04-02 19:00:00,14.8
2023-04-02 20:10:00,16.22
2023-04-02 21:20:00,16.97
2023-04-02 22:30:00,17.17
2023-04-02 23:40:00,17.44
2023-04-03 01:10:00,17.65
2023-04-03 02:20:00,17.88
2023-04-03 03:30:00,18.55
2023-04-03 04:40:00,19.22
2023-04-03 05:50:00,19.73
2023-04-03 07:00:00,20.56
2023-04-03 08:10:00,21.31
2023-04-03 09:20:00,20.64
2023-04-03 10:30:00,19.38
2023-04-03 11:40:00,18.9
2023-04-03 12:50:00,18.5
2023-04-03 14:00:00,18.42
2023-04-03 15:10:00,18.26
2023-04-03 16:20:00,17.95
2023-04-03 17:30:00,17.95
2023-04-03 18:40:00,18.43
2023-04-03 19:50:00,19.81
2023-04-03 21:00:00,20.21
2023-04-03 22:10:00,20.44
2023-04-03 23:20:00,20.6
2023-04-04 00:40:00,20.88
2023-04-04 01:50:00,21.19
2023-04-04 03:00:00,21.46
2023-04-04 04:10:00,21.66
2023-04-04 05:20:00,21.9
2023-04-04 06:30:00,22.09
2023-04-04 07:40:00,22.37
2023-04-04 08:50:00,23.08
2023-04-04 10:00:00,23.71
2023-04-04 11:10:00,23.99
2023-04-04 12:20:00,25.46
2023-04-04 13:30:00,27.56
2023-04-04 14:40:00,28.07
2023-04-04 15:50:00,28.07
2023-04-04 17:00:00,28.07
2023-04-04 18:10:00,28.07
2023-04-04 19:20:00,28.98
2023-04-04 20:30:00,31.27
2023-04-04 21:40:00,32.46
2023-04-04 22:50:00,33.48
2023-04-05 00:10:00,35.53
2023-04-05 01:20:00,37.59
2023-04-05 02:30:00,38.14
2023-04-05 03:40:00,38.22
2023-04-05 04:50:00,38.26
2023-04-05 06:00:00,38.26
2023-04-05 07:10:00,38.22
2023-04-05 08:20:00,38.21
2023-04-05 09:30:00,37.82
2023-04-05 10:40:00,37.62
2023-04-05 11:50:00,37.31
2023-04-05 13:00:00,37.19
2023-04-05 14:10:00,38.18
2023-04-05 15:20:00,39.53
2023-04-05 16:30:00,39.65
2023-04-05 17:40:00,39.88
2023-04-05 18:50:00,40.44
2023-04-05 20:00:00,40.75
2023-04-05 21:10:00,40.91
2023-04-05 22:20:00,41.31
2023-04-05 23:30:00,42.1
2023-04-06 00:50:00,44.23
2023-04-06 02:00:00,46.51
2023-04-06 03:10:00,48.17
2023-04-06 04:20:00,49.39
2023-04-06 05:30:00,50.53
2023-04-06 06:40:00,51.44
2023-04-06 07:50:00,51.64
2023-04-06 09:00:00,51.4
2023-04-06 10:10:00,49.3
2023-04-06 11:20:00,47.68
2023-04-06 12:30:00,46.77
2023-04-06 13:40:00,41.97
2023-04-06 14:50:00,26.87
2023-04-06 16:00:00,19.12
2023-04-06 17:10:00,18.23
2023-04-06 18:20:00,18.75
2023-04-06 19:30:00,21.64
2023-04-06 20:40:00,22.59
2023-04-06 21:50:00,23.46
2023-04-06 23:00:00,26.7
2023-04-07 00:20:00,34.51
2023-04-07 01:30:00,40.24
2023-04-07 02:40:00,44.15
2023-04-07 03:50:00,47.49
2023-04-07 05:00:00,50.61
2023-04-07 06:10:00,53.57
2023-04-07 07:20:00,54.88
2023-04-07 08:30:00,55.07
2023-04-07 09:40:00,55.07
2023-04-07 10:50:00,54.88
2023-04-07 12:00:00,53.37
2023-04-07 13:10:00,52.58
2023-04-07 14:20:00,52.11
2023-04-07 15:30:00,51.78
2023-04-07 16:40:00,51.46
2023-04-07 17:50:00,51.47
2023-04-07 19:00:00,51.55
2023-04-07 20:10:00,51.9
2023-04-07 21:20:00,52.85
2023-04-07 22:30:00,53.44
2023-04-07 23:40:00,53.8
2023-04-08 01:00:00,53.91
2023-04-08 02:10:00,53.91
2023-04-08 03:20:00,53.95
2023-04-08 04:30:00,53.99
2023-04-08 05:40:00,54.03
2023-04-08 06:50:00,54.15
2023-04-08 08:00:00,54.18
2023-04-08 09:10:00,54.07
2023-04-08 10:20:00,53.32
2023-04-08 11:30:00,51.9
2023-04-08 12:40:00,51.1
2023-04-08 13:50:00,50.75
2023-04-08 15:00:00,49.32
2023-04-08 16:10:00,42.14
2023-04-08 17:20:00,38
2023-04-08 18:30:00,37.88
2023-04-08 19:40:00,39.86
2023-04-08 20:50:00,40.58
2023-04-08 22:00:00,40.9
2023-04-08 23:10:00,41.29
2023-04-09 00:30:00,42.08
2023-04-09 01:40:00,42.63
2023-04-09 02:50:00,43.26
2023-04-09 04:00:00,44.09
2023-04-09 05:10:00,45.59
2023-04-09 06:20:00,47.28
2023-04-09 07:30:00,48.67
2023-04-09 08:40:00,48.63
2023-04-09 09:50:00,46.36
2023-04-09 11:00:00,45.41
2023-04-09 12:10:00,44.42
2023-04-09 13:20:00,34.96
2023-04-09 14:30:00,15.86
2023-04-09 15:40:00,6.1
2023-04-09 16:50:00,4.27
2023-04-09 18:00:00,4.55
2023-04-09 19:10:00,7.52
2023-04-09 20:20:00,8.78
2023-04-09 21:30:00,9.73
2023-04-09 22:40:00,13.08
2023-04-09 23:50:00,19.05
2023-04-10 01:10:00,25.14
2023-04-10 02:20:00,30.22
2023-04-10 03:30:00,33.5
2023-04-10 04:40:00,36.34
2023-04-10 05:50:00,39.18
2023-04-10 07:00:00,41.63
2023-04-10 08:10:00,42.14
2023-04-10 09:20:00,41.27
2023-04-10 10:30:00,39.13
2023-04-10 11:40:00,37.67
2023-04-10 12:50:00,24.98
2023-04-10 14:00:00,6.27
2023-04-10 15:10:00,-5.12
2023-04-10 16:20:00,-8.28
2023-04-10 17:30:00,-8.51
2023-04-10 18:40:00,-7.4
2023-04-10 19:50:00,-3.92
2023-04-10 21:00:00,1.18
2023-04-10 22:10:00,10.28
2023-04-10 23:20:00,18.72
2023-04-11 00:40:00,25.04
2023-04-11 01:50:00,29.07
2023-04-11 03:00:00,31.79
2023-04-11 04:10:00,34.48
2023-04-11 05:20:00,36.81
2023-04-11 06:30:00,38.19
2023-04-11 07:40:00,39.05
2023-04-11 08:50:00,39.09
2023-04-11 10:00:00,38.1
2023-04-11 11:10:00,36.36
2023-04-11 12:20:00,34.62
2023-04-11 13:30:00,15.71
2023-04-11 14:40:00,-0.94
2023-04-11 15:50:00,-8.07
2023-04-11 17:00:00,-10.24
2023-04-11 18:10:00,-10.39
2023-04-11 19:20:00,-7.75
2023-04-11 20:30:00,-2.85
2023-04-11 21:40:00,4.08
2023-04-11 22:50:00,12.15
2023-04-12 00:10:00,20.49
2023-04-12 01:20:00,24.37
2023-04-12 02:30:00,27.99
2023-04-12 03:40:00,31.58
2023-04-12 04:50:00,34.77
2023-04-12 06:00:00,37.33
2023-04-12 07:10:00,39.03
2023-04-12 08:20:00,39.19
2023-04-12 09:30:00,38.36
2023-04-12 10:40:00,36.86
2023-04-12 11:50:00,36.54
2023-04-12 13:00:00,36.54
2023-04-12 14:10:00,38.01
2023-04-12 15:20:00,38.4
2023-04-12 16:30:00,38.4
2023-04-12 17:40:00,38.4
2023-04-12 18:50:00,38.52
2023-04-12 20:00:00,38.92
2023-04-12 21:10:00,39.11
2023-04-12 22:20:00,39.28
2023-04-12 23:30:00,39.51
2023-04-13 00:50:00,39.78
2023-04-13 02:00:00,40.33
2023-04-13 03:10:00,40.85
2023-04-13 04:20:00,41.64
2023-04-13 05:30:00,42.47
2023-04-13 06:40:00,43.22
2023-04-13 07:50:00,43.46
2023-04-13 09:00:00,43.06
2023-04-13 10:10:00,41.76
2023-04-13 11:20:00,41.21
2023-04-13 12:30:00,41.01
2023-04-13 13:40:00,41
2023-04-13 14:50:00,40.97
2023-04-13 16:00:00,40.96
2023-04-13 17:10:00,40.65
2023-04-13 18:20:00,40.65
2023-04-13 19:30:00,40.65
2023-04-13 20:40:00,40.77
2023-04-13 21:50:00,41.16
2023-04-13 23:00:00,41.76
2023-04-14 00:20:00,42.03
2023-04-14 01:30:00,42.16
2023-04-14 02:40:00,42.23
2023-04-14 03:50:00,42.39
2023-04-14 05:00:00,42.51
2023-04-14 06:10:00,42.55
2023-04-14 07:20:00,42.59
2023-04-14 08:30:00,42.59
2023-04-14 09:40:00,42.55
2023-04-14 10:50:00,42.51
2023-04-14 12:00:00,42.51
2023-04-14 13:10:00,40.17
2023-04-14 14:20:00,39.34
2023-04-14 15:30:00,38.55
2023-04-14 16:40:00,38.32
2023-04-14 17:50:00,38.28
2023-04-14 19:00:00,39.03
2023-04-14 20:20:00,40.69
2023-04-14 21:30:00,41.05
2023-04-14 22:40:00,41.2
2023-04-14 23:50:00,41.44
2023-04-15 01:10:00,41.6
2023-04-15 02:20:00,41.84
2023-04-15 03:30:00,42.15
2023-04-15 04:40:00,42.55
2023-04-15 05:50:00,42.86
2023-04-15 07:00:00,43.1
2023-04-15 08:10:00,43.1
2023-04-15 09:20:00,40.88
2023-04-15 10:30:00,39.7
2023-04-15 11:40:00,38.79
2023-04-15 12:50:00,29.28
2023-04-15 14:00:00,5.98
2023-04-15 15:20:00,-6.27
2023-04-15 16:30:00,-9.28
2023-04-15 17:40:00,-9.36
2023-04-15 18:50:00,-8.29
2023-04-15 20:00:00,-5.31
2023-04-15 21:10:00,-2.51
2023-04-15 22:20:00,4.17
2023-04-15 23:30:00,11.87
2023-04-16 00:50:00,19.4
2023-04-16 02:00:00,25.01
2023-04-16 03:10:00,29.67
2023-04-16 04:20:00,33.86
2023-04-16 05:30:00,37.61
2023-04-16 06:40:00,40.66
2023-04-16 07:50:00,41.44
2023-04-16 09:00:00,39.58
2023-04-16 10:10:00,36.85
2023-04-16 11:20:00,33.8
2023-04-16 12:30:00,10.53
2023-04-16 13:40:00,-5.59
2023-04-16 14:50:00,-15.57
2023-04-16 16:00:00,-22.18
2023-04-16 17:10:00,-24.45
2023-04-16 18:20:00,-24.45
2023-04-16 19:30:00,-21.4
2023-04-16 20:40:00,-15.47
2023-04-16 21:50:00,-6.45
2023-04-16 23:00:00,3.16
2023-04-17 00:20:00,11.03
2023-04-17 01:30:00,15.38
2023-04-17 02:40:00,19.29
2023-04-17 03:50:00,22.69
2023-04-17 05:00:00,25.21
2023-04-17 06:10:00,27.5
2023-04-17 07:20:00,29.17
2023-04-17 08:30:00,29.21
2023-04-17 09:40:00,28.42
2023-04-17 10:50:00,26.2
2023-04-17 12:00:00,24.98
2023-04-17 13:10:00,14.59
2023-04-17 14:20:00,0.02
2023-04-17 15:30:00,-9.22
2023-04-17 16:40:00,-13.06
2023-04-17 17:50:00,-13.45
2023-04-17 19:00:00,-13.29
2023-04-17 20:10:00,-11.04
2023-04-17 21:20:00,-9.54
2023-04-17 22:30:00,-8.24
2023-04-17 23:40:00,-4.36
2023-04-18 01:00:00,-0.01
2023-04-18 02:10:00,2.94
2023-04-18 03:20:00,3.69
2023-04-18 04:30:00,6.57
2023-04-18 05:40:00,10.6
2023-04-18 06:50:00,14.16
2023-04-18 08:00:00,15.7
2023-04-18 09:10:00,16.21
2023-04-18 10:20:00,16.41
2023-04-18 11:30:00,16.05
2023-04-18 12:40:00,15.58
2023-04-18 13:50:00,14.55
2023-04-18 15:00:00,13.71
2023-04-18 16:10:00,13.6
2023-04-18 17:20:00,13.76
2023-04-18 18:30:00,15.26
2023-04-18 19:40:00,16.12
2023-04-18 20:50:00,16.29
2023-04-18 22:00:00,16.52
2023-04-18 23:10:00,16.71
2023-04-19 00:30:00,17.15
2023-04-19 01:40:00,17.98
2023-04-19 02:50:00,19.32
2023-04-19 04:00:00,20.51
2023-04-19 05:10:00,21.69
2023-04-19 06:20:00,22.72
2023-04-19 07:30:00,23.15
2023-04-19 08:40:00,22.75
2023-04-19 10:20:00,20.77
2023-04-19 11:30:00,19.82
2023-04-19 12:40:00,12.09
2023-04-19 13:50:00,-8.8
2023-04-19 15:00:00,-21.11
2023-04-19 16:10:00,-26.94
2023-04-19 17:20:00,-28.03
2023-04-19 18:30:00,-26.44
2023-04-19 19:40:00,-19.74
2023-04-19 20:50:00,-12.03
2023-04-19 22:00:00,-5.82
2023-04-19 23:10:00,-0.72
2023-04-20 00:30:00,4.17
2023-04-20 01:40:00,8.04
2023-04-20 02:50:00,13.21
2023-04-20 04:00:00,17.05
2023-04-20 05:10:00,20.01
2023-04-20 06:20:00,23.01
2023-04-20 07:30:00,24.75
2023-04-20 08:40:00,24.67
2023-04-20 09:50:00,22.62
2023-04-20 11:00:00,20.92
2023-04-20 12:10:00,15.35
2023-04-20 13:20:00,-1.21
2023-04-20 14:30:00,-13.02
2023-04-20 15:40:00,-20.36
2023-04-20 16:50:00,-21.46
2023-04-20 18:00:00,-20.11
2023-04-20 19:10:00,-16.63
2023-04-20 20:20:00,-13.39
2023-04-20 21:30:00,-8.81
2023-04-20 22:40:00,-3.75
2023-04-20 23:50:00,1.26
2023-04-21 01:10:00,6.36
2023-04-21 02:20:00,9.75
2023-04-21 03:30:00,12.28
2023-04-21 04:40:00,13.5
2023-04-21 05:50:00,14.57
2023-04-21 07:00:00,15.12
2023-04-21 08:10:00,15.24
2023-04-21 09:20:00,15.24
