时间,伸缩量(mm)
2023-02-08 02:40:00,1647.35
2023-02-08 03:50:00,1647.51
2023-02-08 05:00:00,1647.62
2023-02-08 06:10:00,1647.73
2023-02-08 07:20:00,1647.9
2023-02-08 08:30:00,1647.95
2023-02-08 09:40:00,1648.06
2023-02-08 10:50:00,1648.09
2023-02-08 12:00:00,1647.87
2023-02-08 13:10:00,1646.57
2023-02-08 14:20:00,1645.97
2023-02-08 15:30:00,1645.74
2023-02-08 16:40:00,1645.6
2023-02-08 17:50:00,1645.55
2023-02-08 19:00:00,1645.49
2023-02-08 20:10:00,1645.46
2023-02-08 21:20:00,1645.46
2023-02-08 22:30:00,1645.44
2023-02-08 23:40:00,1645.44
2023-02-09 01:00:00,1645.46
2023-02-09 02:10:00,1645.61
2023-02-09 03:20:00,1645.85
2023-02-09 04:30:00,1646.24
2023-02-09 05:40:00,1646.76
2023-02-09 06:50:00,1647.2
2023-02-09 08:00:00,1647.34
2023-02-09 09:10:00,1647.43
2023-02-09 10:20:00,1647.48
2023-02-09 11:30:00,1647.42
2023-02-09 12:40:00,1647.28
2023-02-09 13:50:00,1647.14
2023-02-09 15:00:00,1645.51
2023-02-09 16:10:00,1644.86
2023-02-09 17:20:00,1644.59
2023-02-09 18:30:00,1644.45
2023-02-09 19:40:00,1644.42
2023-02-09 20:50:00,1644.67
2023-02-09 22:00:00,1645.51
2023-02-09 23:10:00,1646.06
2023-02-10 00:30:00,1646.33
2023-02-10 01:40:00,1646.58
2023-02-10 02:50:00,1646.78
2023-02-10 04:00:00,1646.94
2023-02-10 05:10:00,1647.11
2023-02-10 06:20:00,1647.33
2023-02-10 07:30:00,1647.44
2023-02-10 08:40:00,1647.44
2023-02-10 09:50:00,1647.5
2023-02-10 11:00:00,1647.3
2023-02-10 12:10:00,1645.97
2023-02-10 13:20:00,1645.11
2023-02-10 14:30:00,1644.17
2023-02-10 15:40:00,1643.45
2023-02-10 16:50:00,1642.92
2023-02-10 18:00:00,1642.73
2023-02-10 19:10:00,1642.67
2023-02-10 20:20:00,1642.62
2023-02-10 21:30:00,1642.89
2023-02-10 22:40:00,1643.37
2023-02-10 23:50:00,1643.61
2023-02-11 01:10:00,1643.89
2023-02-11 02:20:00,1644.11
2023-02-11 03:30:00,1644.25
2023-02-11 04:40:00,1644.38
2023-02-11 05:50:00,1644.55
2023-02-11 07:00:00,1644.77
2023-02-11 08:10:00,1644.83
2023-02-11 09:20:00,1644.88
2023-02-11 10:30:00,1645.02
2023-02-11 11:40:00,1644.3
2023-02-11 12:50:00,1643.08
2023-02-11 14:00:00,1642.14
2023-02-11 15:10:00,1641.31
2023-02-11 16:20:00,1640.43
2023-02-11 17:30:00,1639.93
2023-02-11 18:40:00,1639.76
2023-02-11 19:50:00,1639.87
2023-02-11 21:00:00,1640.37
2023-02-11 22:10:00,1640.73
2023-02-11 23:20:00,1641.11
2023-02-12 00:40:00,1641.31
2023-02-12 01:50:00,1641.36
2023-02-12 03:00:00,1641.39
2023-02-12 04:10:00,1641.47
2023-02-12 05:20:00,1641.58
2023-02-12 06:30:00,1641.8
2023-02-12 07:40:00,1641.91
2023-02-12 08:50:00,1641.97
2023-02-12 10:00:00,1642
2023-02-12 11:10:00,1642.02
2023-02-12 12:20:00,1642.02
2023-02-12 13:30:00,1641.94
2023-02-12 14:40:00,1641.83
2023-02-12 15:50:00,1642.24
2023-02-12 17:00:00,1642.52
2023-02-12 18:10:00,1642.64
2023-02-12 19:20:00,1642.88
2023-02-12 20:30:00,1643.19
2023-02-12 21:40:00,1643.36
2023-02-12 22:50:00,1643.52
2023-02-13 00:10:00,1643.77
2023-02-13 01:20:00,1643.9
2023-02-13 02:30:00,1644.07
2023-02-13 03:40:00,1644.23
2023-02-13 04:50:00,1644.37
2023-02-13 06:00:00,1644.54
2023-02-13 07:10:00,1644.7
2023-02-13 08:20:00,1644.87
2023-02-13 09:30:00,1645.04
2023-02-13 10:40:00,1645.15
2023-02-13 11:50:00,1645.17
2023-02-13 13:00:00,1645.23
2023-02-13 14:10:00,1645.23
2023-02-13 15:20:00,1645.2
2023-02-13 16:30:00,1645.2
2023-02-13 17:40:00,1645.34
2023-02-13 18:50:00,1645.64
2023-02-13 20:00:00,1645.86
2023-02-13 21:10:00,1646.08
2023-02-13 22:20:00,1646.28
2023-02-13 23:30:00,1646.52
2023-02-14 00:50:00,1646.74
2023-02-14 02:00:00,1646.99
2023-02-14 03:10:00,1647.21
2023-02-14 04:20:00,1647.44
2023-02-14 05:30:00,1647.63
2023-02-14 06:40:00,1647.82
2023-02-14 07:50:00,1648.1
2023-02-14 09:00:00,1648.32
2023-02-14 10:10:00,1648.46
2023-02-14 11:20:00,1648.54
2023-02-14 12:30:00,1648.59
2023-02-14 13:40:00,1648.62
2023-02-14 14:50:00,1648.65
2023-02-14 16:00:00,1648.4
2023-02-14 17:10:00,1647.82
2023-02-14 18:20:00,1647.65
2023-02-14 19:30:00,1647.6
2023-02-14 20:40:00,1647.54
2023-02-14 21:50:00,1647.65
2023-02-14 23:00:00,1647.79
2023-02-15 00:20:00,1648.01
2023-02-15 01:30:00,1648.13
2023-02-15 02:40:00,1648.38
2023-02-15 03:50:00,1648.58
2023-02-15 05:00:00,1648.82
2023-02-15 06:10:00,1648.96
2023-02-15 07:20:00,1649.09
2023-02-15 08:30:00,1649.15
2023-02-15 09:40:00,1649.23
2023-02-15 10:50:00,1649.18
2023-02-15 12:00:00,1648.48
2023-02-15 13:10:00,1647.6
2023-02-15 14:20:00,1647.13
2023-02-15 15:30:00,1646.63
2023-02-15 16:40:00,1646.38
2023-02-15 17:50:00,1646.22
2023-02-15 19:00:00,1646.16
2023-02-15 20:10:00,1646.11
2023-02-15 21:20:00,1646.19
2023-02-15 22:30:00,1646.44
2023-02-15 23:40:00,1646.91
2023-02-16 01:00:00,1647.35
2023-02-16 02:10:00,1647.69
2023-02-16 03:20:00,1647.91
2023-02-16 04:30:00,1648.05
2023-02-16 05:40:00,1648.37
2023-02-16 06:50:00,1648.52
2023-02-16 08:00:00,1648.63
2023-02-16 09:10:00,1648.76
2023-02-16 10:20:00,1648.79
2023-02-16 11:30:00,1648.79
2023-02-16 12:40:00,1648.57
2023-02-16 13:50:00,1648.43
2023-02-16 15:00:00,1647.91
2023-02-16 16:10:00,1646.99
2023-02-16 17:20:00,1646.71
2023-02-16 18:30:00,1646.6
2023-02-16 19:40:00,1646.58
2023-02-16 20:50:00,1647.35
2023-02-16 22:00:00,1648.3
2023-02-16 23:10:00,1648.74
2023-02-17 00:30:00,1649.13
2023-02-17 01:40:00,1649.4
2023-02-17 02:50:00,1649.65
2023-02-17 04:00:00,1649.88
2023-02-17 05:10:00,1650.04
2023-02-17 06:20:00,1650.35
2023-02-17 07:30:00,1650.43
2023-02-17 08:40:00,1650.43
2023-02-17 09:50:00,1650.46
2023-02-17 11:00:00,1649.79
2023-02-17 12:10:00,1648.65
2023-02-17 13:20:00,1647.9
2023-02-17 14:30:00,1647.46
2023-02-17 15:40:00,1647.02
2023-02-17 16:50:00,1646.63
2023-02-17 18:00:00,1646.38
2023-02-17 19:10:00,1646.22
2023-02-17 20:20:00,1646.16
2023-02-17 21:30:00,1646.13
2023-02-17 22:40:00,1646.1
2023-02-17 23:50:00,1646.16
2023-02-18 01:10:00,1646.33
2023-02-18 02:20:00,1646.52
2023-02-18 03:30:00,1646.71
2023-02-18 04:40:00,1646.93
2023-02-18 05:50:00,1647.1
2023-02-18 07:00:00,1647.27
2023-02-18 08:10:00,1647.3
2023-02-18 09:20:00,1647.38
2023-02-18 10:30:00,1647.37
2023-02-18 11:40:00,1647.04
2023-02-18 12:50:00,1646.29
2023-02-18 14:00:00,1645.35
2023-02-18 15:10:00,1645.05
2023-02-18 16:20:00,1644.86
2023-02-18 17:30:00,1644.78
2023-02-18 18:40:00,1644.77
2023-02-18 19:50:00,1644.75
2023-02-18 21:00:00,1644.91
2023-02-18 22:10:00,1645.14
2023-02-18 23:20:00,1645.33
2023-02-19 00:40:00,1645.72
2023-02-19 01:50:00,1645.99
2023-02-19 03:00:00,1646.18
2023-02-19 04:10:00,1646.32
2023-02-19 05:20:00,1646.43
2023-02-19 06:30:00,1646.55
2023-02-19 07:40:00,1646.66
2023-02-19 08:50:00,1646.66
2023-02-19 10:00:00,1646.71
2023-02-19 11:10:00,1646.68
2023-02-19 12:20:00,1646.52
2023-02-19 13:30:00,1646.3
2023-02-19 14:40:00,1645.52
2023-02-19 15:50:00,1644.49
2023-02-19 17:00:00,1644.11
2023-02-19 18:10:00,1643.97
2023-02-19 19:20:00,1643.91
2023-02-19 20:30:00,1643.88
2023-02-19 21:40:00,1643.88
2023-02-19 22:50:00,1644.05
2023-02-20 00:10:00,1644.3
2023-02-20 01:20:00,1644.82
2023-02-20 02:30:00,1645.13
2023-02-20 03:40:00,1645.35
2023-02-20 04:50:00,1645.49
2023-02-20 06:00:00,1645.63
2023-02-20 07:10:00,1645.79
2023-02-20 08:20:00,1645.79
2023-02-20 09:30:00,1645.85
2023-02-20 10:40:00,1645.96
2023-02-20 11:50:00,1645.96
2023-02-20 13:00:00,1645.99
2023-02-20 14:10:00,1645.9
2023-02-20 15:20:00,1645.85
2023-02-20 16:30:00,1645.82
2023-02-20 17:40:00,1645.82
2023-02-20 18:50:00,1645.82
2023-02-20 20:00:00,1645.76
2023-02-20 21:10:00,1645.93
2023-02-20 22:20:00,1646.21
2023-02-20 23:30:00,1646.54
2023-02-21 00:50:00,1646.59
2023-02-21 02:00:00,1646.76
2023-02-21 03:10:00,1647.03
2023-02-21 04:20:00,1647.23
2023-02-21 05:30:00,1647.47
2023-02-21 06:40:00,1647.75
2023-02-21 07:50:00,1647.97
2023-02-21 09:00:00,1648.19
2023-02-21 10:10:00,1648.36
2023-02-21 11:20:00,1648.55
2023-02-21 12:30:00,1648.58
2023-02-21 13:50:00,1648.61
2023-02-21 15:00:00,1648.61
2023-02-21 16:10:00,1648.55
2023-02-21 17:20:00,1648.5
2023-02-21 18:30:00,1648.44
2023-02-21 19:40:00,1648.41
2023-02-21 20:50:00,1648.44
2023-02-21 22:00:00,1648.63
2023-02-21 23:10:00,1648.97
2023-02-22 00:30:00,1649.41
2023-02-22 01:40:00,1649.63
2023-02-22 02:50:00,1649.88
2023-02-22 04:00:00,1650.05
2023-02-22 05:10:00,1650.26
2023-02-22 06:20:00,1650.48
2023-02-22 07:30:00,1650.71
2023-02-22 08:40:00,1650.79
2023-02-22 09:50:00,1650.87
2023-02-22 11:00:00,1650.4
2023-02-22 12:10:00,1648.88
2023-02-22 13:20:00,1648
2023-02-22 14:30:00,1647.42
2023-02-22 15:40:00,1646.86
2023-02-22 16:50:00,1646.5
2023-02-22 18:00:00,1646.42
2023-02-22 19:10:00,1646.42
2023-02-22 20:20:00,1646.95
2023-02-22 21:30:00,1647.3
2023-02-22 22:40:00,1647.55
2023-02-22 23:50:00,1647.77
2023-02-23 01:10:00,1648.19
2023-02-23 02:20:00,1648.33
2023-02-23 03:30:00,1648.44
2023-02-23 04:40:00,1648.63
2023-02-23 05:50:00,1648.74
2023-02-23 07:00:00,1648.91
2023-02-23 08:10:00,1649.08
2023-02-23 09:20:00,1649.16
2023-02-23 10:30:00,1649.21
2023-02-23 11:40:00,1649.3
2023-02-23 12:50:00,1648.64
2023-02-23 14:00:00,1646.98
2023-02-23 15:10:00,1646.23
2023-02-23 16:20:00,1645.95
2023-02-23 17:30:00,1645.93
2023-02-23 18:40:00,1645.84
2023-02-23 19:50:00,1646.01
2023-02-23 21:00:00,1646.51
2023-02-23 22:10:00,1646.68
2023-02-23 23:20:00,1646.95
2023-02-24 00:40:00,1647.2
2023-02-24 01:50:00,1647.34
2023-02-24 03:00:00,1647.45
2023-02-24 04:10:00,1647.62
2023-02-24 05:20:00,1647.83
2023-02-24 06:30:00,1648.03
2023-02-24 07:40:00,1648.16
2023-02-24 08:50:00,1648.22
2023-02-24 10:00:00,1647.81
2023-02-24 11:10:00,1645.73
2023-02-24 12:20:00,1644.48
2023-02-24 13:30:00,1642.38
2023-02-24 14:40:00,1632.6
2023-02-24 15:50:00,1623.71
2023-02-24 17:00:00,1621.7
2023-02-24 18:10:00,1621.51
2023-02-24 19:20:00,1622.64
2023-02-24 20:30:00,1623.16
2023-02-24 21:40:00,1623.52
2023-02-24 22:50:00,1623.99
2023-02-25 00:10:00,1624.81
2023-02-25 01:20:00,1625.62
2023-02-25 02:30:00,1626.64
2023-02-25 03:40:00,1628.93
2023-02-25 04:50:00,1633.16
2023-02-25 06:00:00,1636.1
2023-02-25 07:10:00,1637.71
2023-02-25 08:20:00,1638.6
2023-02-25 09:30:00,1638.73
2023-02-25 10:40:00,1637.16
2023-02-25 11:50:00,1635.8
2023-02-25 13:00:00,1634.72
2023-02-25 14:10:00,1633.25
2023-02-25 15:20:00,1631.62
2023-02-25 16:30:00,1630.32
2023-02-25 17:40:00,1629.43
2023-02-25 18:50:00,1629.24
2023-02-25 20:00:00,1630.31
2023-02-25 21:10:00,1630.9
2023-02-25 22:20:00,1631.09
2023-02-25 23:30:00,1631.34
2023-02-26 00:50:00,1631.64
2023-02-26 02:00:00,1632.06
2023-02-26 03:10:00,1632.64
2023-02-26 04:20:00,1633.25
2023-02-26 05:30:00,1634.15
2023-02-26 06:40:00,1634.79
2023-02-26 07:50:00,1635.43
2023-02-26 09:00:00,1635.65
2023-02-26 10:10:00,1634.49
2023-02-26 11:20:00,1632.91
2023-02-26 12:30:00,1631.61
2023-02-26 13:40:00,1629.61
2023-02-26 14:50:00,1627.09
2023-02-26 16:00:00,1622.3
2023-02-26 17:10:00,1620.55
2023-02-26 18:20:00,1620.5
2023-02-26 19:30:00,1621.69
2023-02-26 20:40:00,1622.19
2023-02-26 21:50:00,1622.58
2023-02-26 23:00:00,1622.99
2023-02-27 00:20:00,1623.77
2023-02-27 01:40:00,1624.65
2023-02-27 02:50:00,1625.64
2023-02-27 04:00:00,1626.58
2023-02-27 05:10:00,1627.57
2023-02-27 06:20:00,1629.81
2023-02-27 07:30:00,1632.21
2023-02-27 08:40:00,1633.13
2023-02-27 09:50:00,1632.85
2023-02-27 11:00:00,1631.02
2023-02-27 12:10:00,1630.16
2023-02-27 13:20:00,1629.17
2023-02-27 14:30:00,1627.76
2023-02-27 15:40:00,1626.79
2023-02-27 16:50:00,1626.23
2023-02-27 18:00:00,1626.13
2023-02-27 19:10:00,1626.1
2023-02-27 20:20:00,1626.74
2023-02-27 21:30:00,1627.18
2023-02-27 22:40:00,1627.49
2023-02-27 23:50:00,1627.71
2023-02-28 01:10:00,1627.88
2023-02-28 02:20:00,1628.15
2023-02-28 03:30:00,1628.37
2023-02-28 04:40:00,1628.62
2023-02-28 05:50:00,1628.9
2023-02-28 07:00:00,1629.36
2023-02-28 08:10:00,1629.7
2023-02-28 09:20:00,1629.98
2023-02-28 10:30:00,1630.11
2023-02-28 11:40:00,1630.06
2023-02-28 12:50:00,1628.98
2023-02-28 14:00:00,1628.18
2023-02-28 15:10:00,1627.79
2023-02-28 16:20:00,1627.6
2023-02-28 17:30:00,1627.46
2023-03-01 09:30:00,1631.02
2023-03-01 10:40:00,1631.08
2023-03-01 11:50:00,1630.91
2023-03-01 13:00:00,1630.83
2023-03-01 14:10:00,1630.66
2023-03-01 15:40:00,1630.64
2023-03-01 16:50:00,1630.61
2023-03-01 18:00:00,1630.58
2023-03-01 19:10:00,1630.58
2023-03-01 20:20:00,1630.77
2023-03-01 21:30:00,1630.94
2023-03-01 22:40:00,1631.16
2023-03-01 23:50:00,1631.44
2023-03-02 01:10:00,1631.71
2023-03-02 02:20:00,1631.88
2023-03-02 03:30:00,1632.07
2023-03-02 04:40:00,1632.21
2023-03-02 05:50:00,1632.37
2023-03-02 07:00:00,1632.6
2023-03-02 08:10:00,1632.68
2023-03-02 09:20:00,1632.73
2023-03-02 10:30:00,1632.76
2023-03-02 11:40:00,1631.6
2023-03-02 12:50:00,1630.83
2023-03-02 14:00:00,1630.03
2023-03-02 15:10:00,1629.5
2023-03-02 16:20:00,1629.14
2023-03-02 17:30:00,1628.86
2023-03-02 18:40:00,1628.75
2023-03-02 19:50:00,1628.64
2023-03-02 21:00:00,1628.97
2023-03-02 22:10:00,1629.77
2023-03-02 23:20:00,1630.21
2023-03-03 00:40:00,1630.63
2023-03-03 01:50:00,1630.88
2023-03-03 03:00:00,1631.1
2023-03-03 04:10:00,1631.32
2023-03-03 05:20:00,1631.54
2023-03-03 06:30:00,1631.84
2023-03-03 07:40:00,1632.15
2023-03-03 08:50:00,1632.2
2023-03-03 10:00:00,1632.2
2023-03-03 11:10:00,1630.44
2023-03-03 12:20:00,1629.16
2023-03-03 13:30:00,1627.94
2023-03-03 14:40:00,1626.33
2023-03-03 15:50:00,1624.73
2023-03-03 17:00:00,1623.37
2023-03-03 18:10:00,1623.1
2023-03-03 19:20:00,1623.9
2023-03-03 20:30:00,1624.37
2023-03-03 21:40:00,1624.64
2023-03-03 22:50:00,1624.95
2023-03-04 00:10:00,1625.33
2023-03-04 01:20:00,1625.69
2023-03-04 02:30:00,1626.19
2023-03-04 03:40:00,1626.72
2023-03-04 04:50:00,1627.27
2023-03-04 06:00:00,1627.96
2023-03-04 07:10:00,1628.73
2023-03-04 08:20:00,1629.03
2023-03-04 09:30:00,1629.17
2023-03-04 10:40:00,1628.2
2023-03-04 11:50:00,1626.82
2023-03-04 13:00:00,1625.68
2023-03-04 14:10:00,1623.69
2023-03-04 15:20:00,1620.94
2023-03-04 16:30:00,1615.11
2023-03-04 17:40:00,1613.98
2023-03-04 18:50:00,1614.34
2023-03-04 20:00:00,1615.45
2023-03-04 21:10:00,1615.75
2023-03-04 22:20:00,1616.22
2023-03-04 23:30:00,1616.82
2023-03-05 00:50:00,1617.79
2023-03-05 02:00:00,1618.73
2023-03-05 03:10:00,1619.75
2023-03-05 04:20:00,1620.91
2023-03-05 05:30:00,1623.64
2023-03-05 06:40:00,1626.9
2023-03-05 07:50:00,1629.25
2023-03-05 09:00:00,1629.58
2023-03-05 10:10:00,1628.17
2023-03-05 11:20:00,1626.87
2023-03-05 12:30:00,1625.07
2023-03-05 13:40:00,1621.41
2023-03-05 14:50:00,1608.05
2023-03-05 16:00:00,1600.27
2023-03-05 17:10:00,1597.77
2023-03-05 18:20:00,1597.42
2023-03-05 19:30:00,1598.94
2023-03-05 20:40:00,1599.66
2023-03-05 21:50:00,1600.29
2023-03-05 23:00:00,1601.07
2023-03-06 00:20:00,1604.29
2023-03-06 01:40:00,1610.49
2023-03-06 02:50:00,1613.55
2023-03-06 04:00:00,1615.94
2023-03-06 05:10:00,1618.16
2023-03-06 06:20:00,1620.05
2023-03-06 07:30:00,1621.18
2023-03-06 08:40:00,1621.43
2023-03-06 09:50:00,1621.54
2023-03-06 11:00:00,1621.23
2023-03-06 12:10:00,1620.45
2023-03-06 13:20:00,1620.2
2023-03-06 14:30:00,1620.78
2023-03-06 15:40:00,1621.92
2023-03-06 16:50:00,1622.39
2023-03-06 18:00:00,1622.75
2023-03-06 19:10:00,1623
2023-03-06 20:20:00,1623.3
2023-03-06 21:30:00,1623.5
2023-03-06 22:40:00,1623.75
2023-03-06 23:50:00,1624.05
2023-03-07 01:10:00,1624.36
2023-03-07 02:20:00,1624.88
2023-03-07 03:30:00,1624.99
2023-03-07 04:40:00,1625.27
2023-03-07 05:50:00,1625.62
2023-03-07 07:00:00,1625.9
2023-03-07 08:10:00,1626.09
2023-03-07 09:20:00,1626.15
2023-03-07 10:30:00,1626.23
2023-03-07 11:40:00,1625.82
2023-03-07 12:50:00,1624.15
2023-03-07 14:00:00,1623.21
2023-03-07 15:10:00,1622.72
2023-03-07 16:20:00,1622.5
2023-03-07 17:30:00,1622.39
2023-03-07 18:40:00,1622.53
2023-03-07 19:50:00,1622.64
2023-03-07 21:00:00,1623.13
2023-03-07 22:10:00,1623.55
2023-03-07 23:20:00,1623.8
2023-03-08 00:40:00,1624.02
2023-03-08 01:50:00,1624.16
2023-03-08 03:00:00,1624.24
2023-03-08 04:10:00,1624.38
2023-03-08 05:20:00,1624.43
2023-03-08 06:30:00,1624.6
2023-03-08 07:40:00,1624.65
2023-03-08 08:50:00,1624.79
2023-03-08 10:00:00,1624.27
2023-03-08 11:10:00,1622.83
2023-03-08 12:20:00,1621.58
2023-03-08 13:30:00,1620.61
2023-03-08 14:40:00,1619.7
2023-03-08 15:50:00,1619.05
2023-03-08 17:00:00,1618.48
2023-03-08 18:10:00,1618.28
2023-03-08 19:20:00,1618.28
2023-03-08 20:30:00,1618.94
2023-03-08 21:40:00,1619.64
2023-03-08 22:50:00,1620
2023-03-09 00:10:00,1620.3
2023-03-09 01:20:00,1620.6
2023-03-09 02:30:00,1620.93
2023-03-09 03:40:00,1621.24
2023-03-09 04:50:00,1621.51
2023-03-09 06:00:00,1621.79
2023-03-09 07:10:00,1622.18
2023-03-09 08:20:00,1622.31
2023-03-09 09:30:00,1621.98
2023-03-09 10:40:00,1619.9
2023-03-09 11:50:00,1618.72
2023-03-09 13:00:00,1616.53
2023-03-09 14:10:00,1602.22
2023-03-09 15:20:00,1591.56
2023-03-09 16:30:00,1587.36
2023-03-09 17:40:00,1586.61
2023-03-09 18:50:00,1586.81
2023-03-09 20:00:00,1588.05
2023-03-09 21:10:00,1588.49
2023-03-09 22:20:00,1588.96
2023-03-09 23:30:00,1589.73
2023-03-10 00:50:00,1591.78
2023-03-10 02:00:00,1596.26
2023-03-10 03:10:00,1599.61
2023-03-10 04:20:00,1602.2
2023-03-10 05:30:00,1603.2
2023-03-10 06:40:00,1604.58
2023-03-10 07:50:00,1605.88
2023-03-10 09:00:00,1606.68
2023-03-10 10:40:00,1607.87
2023-03-10 11:50:00,1608.12
2023-03-10 13:00:00,1608.26
2023-03-10 14:10:00,1608.59
2023-03-10 15:20:00,1608.81
2023-03-10 16:30:00,1608.86
2023-03-10 17:40:00,1608.28
2023-03-10 18:50:00,1608.14
2023-03-10 20:00:00,1608.26
2023-03-10 21:10:00,1609.05
2023-03-10 22:20:00,1610.29
2023-03-10 23:30:00,1612.34
2023-03-11 00:50:00,1615.02
2023-03-11 02:00:00,1617.17
2023-03-11 03:10:00,1618.94
2023-03-11 04:20:00,1620.18
2023-03-11 05:30:00,1621.09
2023-03-11 06:40:00,1621.67
2023-03-11 07:50:00,1622.06
2023-03-11 09:00:00,1622.17
2023-03-11 10:10:00,1621.28
2023-03-11 11:20:00,1619.65
2023-03-11 12:30:00,1618.65
2023-03-11 13:40:00,1616.68
2023-03-11 14:50:00,1612.36
2023-03-11 16:00:00,1606.09
2023-03-11 17:10:00,1603.17
2023-03-11 18:20:00,1602.71
2023-03-11 19:30:00,1603.76
2023-03-11 20:40:00,1604.23
2023-03-11 21:50:00,1604.42
2023-03-11 23:00:00,1604.61
2023-03-12 00:20:00,1604.81
2023-03-12 01:30:00,1604.92
2023-03-12 02:40:00,1605.08
2023-03-12 03:50:00,1605.47
2023-03-12 05:00:00,1605.94
2023-03-12 06:10:00,1606.68
2023-03-12 07:20:00,1607.96
2023-03-12 08:30:00,1609.97
2023-03-12 09:40:00,1612.82
2023-03-12 10:50:00,1614.12
2023-03-12 12:00:00,1614.29
2023-03-12 13:10:00,1614.2
2023-03-12 14:20:00,1613.54
2023-03-12 15:30:00,1613.01
2023-03-12 16:40:00,1612.6
2023-03-12 17:50:00,1612.51
2023-03-12 19:00:00,1612.6
2023-03-12 20:10:00,1614.01
2023-03-12 21:20:00,1614.81
2023-03-12 22:30:00,1615.53
2023-03-12 23:40:00,1616.52
2023-03-13 01:00:00,1618.37
2023-03-13 02:10:00,1619.58
2023-03-13 03:20:00,1621.29
2023-03-13 04:30:00,1623.42
2023-03-13 05:40:00,1625.08
2023-03-13 06:50:00,1626.87
2023-03-13 08:00:00,1627.67
2023-03-13 09:10:00,1627.98
2023-03-13 10:20:00,1626.65
2023-03-13 11:30:00,1625.39
2023-03-13 12:40:00,1624.09
2023-03-13 13:50:00,1622.51
2023-03-13 15:00:00,1621.49
2023-03-13 16:10:00,1620.63
2023-03-13 17:20:00,1620.08
2023-03-13 18:30:00,1620.05
2023-03-13 19:40:00,1621.33
2023-03-13 20:50:00,1621.82
2023-03-13 22:00:00,1622.21
2023-03-13 23:10:00,1622.73
2023-03-14 00:30:00,1623.65
2023-03-14 01:40:00,1624.62
2023-03-14 02:50:00,1625.48
2023-03-14 04:00:00,1626.33
2023-03-14 05:10:00,1627.09
2023-03-14 06:20:00,1627.83
2023-03-14 07:30:00,1628.63
2023-03-14 08:40:00,1628.94
2023-03-14 09:50:00,1627.03
2023-03-14 11:00:00,1625.78
2023-03-14 12:10:00,1623.65
2023-03-14 13:20:00,1619.48
2023-03-14 14:30:00,1604.37
2023-03-14 15:40:00,1595.53
2023-03-14 16:50:00,1592.16
2023-03-14 18:00:00,1591.52
2023-03-14 19:10:00,1592.44
2023-03-14 20:20:00,1593.8
2023-03-14 21:30:00,1594.49
2023-03-14 22:40:00,1595.27
2023-03-14 23:50:00,1598
2023-03-15 01:10:00,1604.63
2023-03-15 02:20:00,1608.25
2023-03-15 03:30:00,1611.81
2023-03-15 04:40:00,1614.6
2023-03-15 05:50:00,1617.2
2023-03-15 07:00:00,1619.41
2023-03-15 08:10:00,1620.29
2023-03-15 09:20:00,1619.98
2023-03-15 10:30:00,1617.8
2023-03-15 11:40:00,1616.22
2023-03-15 12:50:00,1608.91
2023-03-15 14:00:00,1592.54
2023-03-15 15:10:00,1584.51
2023-03-15 16:20:00,1579.46
2023-03-15 17:30:00,1577.97
2023-03-15 18:40:00,1578.24
2023-03-15 19:50:00,1579.62
2023-03-15 21:00:00,1580.2
2023-03-15 22:10:00,1580.65
2023-03-15 23:20:00,1581.51
2023-03-16 00:40:00,1583.71
2023-03-16 01:50:00,1586.93
2023-03-16 03:00:00,1592.35
2023-03-16 04:10:00,1595.66
2023-03-16 05:20:00,1598.98
2023-03-16 06:30:00,1601.49
2023-03-16 07:40:00,1603.01
2023-03-16 08:50:00,1603.59
2023-03-16 10:00:00,1603.75
2023-03-16 11:10:00,1603.98
2023-03-16 12:20:00,1605.61
2023-03-16 13:30:00,1607.29
2023-03-16 14:40:00,1608.92
2023-03-16 15:50:00,1610.28
2023-03-16 17:00:00,1611.06
2023-03-16 18:10:00,1611.74
2023-03-16 19:20:00,1612.57
2023-03-16 20:30:00,1613.29
2023-03-16 21:40:00,1613.64
2023-03-16 22:50:00,1614
2023-03-17 00:10:00,1614.53
2023-03-17 01:20:00,1614.89
2023-03-17 02:30:00,1615.6
2023-03-17 03:40:00,1616.16
2023-03-17 04:50:00,1616.68
2023-03-17 06:00:00,1617.18
2023-03-17 07:10:00,1617.54
2023-03-17 08:20:00,1617.7
2023-03-17 09:30:00,1617.76
2023-03-17 10:40:00,1617.31
2023-03-17 11:50:00,1616.27
2023-03-17 13:00:00,1615.6
2023-03-17 14:10:00,1615.08
2023-03-17 15:20:00,1614.25
2023-03-17 16:30:00,1613.64
2023-03-17 17:40:00,1613.39
2023-03-17 18:50:00,1613.28
2023-03-17 20:00:00,1613.78
2023-03-17 21:10:00,1614.63
2023-03-17 22:20:00,1615.08
2023-03-17 23:30:00,1615.38
2023-03-18 00:50:00,1615.8
2023-03-18 02:00:00,1616.13
2023-03-18 03:10:00,1616.4
2023-03-18 04:20:00,1616.68
2023-03-18 05:30:00,1617.01
2023-03-18 06:40:00,1617.45
2023-03-18 07:50:00,1617.68
2023-03-18 09:00:00,1617.98
2023-03-18 10:10:00,1618.23
2023-03-18 11:20:00,1618.47
2023-03-18 12:30:00,1618.67
2023-03-18 13:40:00,1618.89
2023-03-18 14:50:00,1618.83
2023-03-18 16:00:00,1617.86
2023-03-18 17:10:00,1617.5
2023-03-18 18:20:00,1617.48
