时间,伸缩量(mm)
2023-02-08 02:40:00,1629.12
2023-02-08 03:50:00,1629.25
2023-02-08 05:00:00,1629.35
2023-02-08 06:10:00,1629.45
2023-02-08 07:20:00,1629.59
2023-02-08 08:30:00,1629.62
2023-02-08 09:40:00,1629.73
2023-02-08 10:50:00,1629.73
2023-02-08 12:00:00,1629.76
2023-02-08 13:10:00,1629.25
2023-02-08 14:20:00,1628.72
2023-02-08 15:30:00,1628.48
2023-02-08 16:40:00,1628.34
2023-02-08 17:50:00,1628.31
2023-02-08 19:00:00,1628.28
2023-02-08 20:10:00,1628.26
2023-02-08 21:20:00,1628.26
2023-02-08 22:30:00,1628.26
2023-02-08 23:40:00,1628.26
2023-02-09 01:00:00,1628.28
2023-02-09 02:10:00,1628.31
2023-02-09 03:20:00,1628.34
2023-02-09 04:30:00,1628.37
2023-02-09 05:40:00,1628.81
2023-02-09 06:50:00,1629.1
2023-02-09 08:00:00,1629.19
2023-02-09 09:10:00,1629.25
2023-02-09 10:20:00,1629.37
2023-02-09 11:30:00,1629.4
2023-02-09 12:40:00,1629.43
2023-02-09 13:50:00,1629.43
2023-02-09 15:00:00,1628.27
2023-02-09 16:10:00,1627.63
2023-02-09 17:20:00,1627.41
2023-02-09 18:30:00,1627.31
2023-02-09 19:40:00,1627.3
2023-02-09 20:50:00,1627.3
2023-02-09 22:00:00,1627.47
2023-02-09 23:10:00,1628
2023-02-10 00:30:00,1628.27
2023-02-10 01:40:00,1628.5
2023-02-10 02:50:00,1628.67
2023-02-10 04:00:00,1628.75
2023-02-10 05:10:00,1628.86
2023-02-10 06:20:00,1629.03
2023-02-10 07:30:00,1629.15
2023-02-10 08:40:00,1629.18
2023-02-10 09:50:00,1674.04
2023-02-10 11:00:00,1629.29
2023-02-10 12:10:00,1628.72
2023-02-10 13:20:00,1627.91
2023-02-10 14:30:00,1627.07
2023-02-10 15:40:00,1626.5
2023-02-10 16:50:00,1626
2023-02-10 18:00:00,1625.89
2023-02-10 19:10:00,1625.86
2023-02-10 20:20:00,1625.86
2023-02-10 21:30:00,1625.87
2023-02-10 22:40:00,1625.97
2023-02-10 23:50:00,1626.25
2023-02-11 01:10:00,1626.57
2023-02-11 02:20:00,1626.77
2023-02-11 03:30:00,1626.87
2023-02-11 04:40:00,1626.96
2023-02-11 05:50:00,1627.06
2023-02-11 07:00:00,1627.25
2023-02-11 08:10:00,1627.31
2023-02-11 09:20:00,1627.32
2023-02-11 10:30:00,1627.36
2023-02-11 11:40:00,1627.19
2023-02-11 12:50:00,1626.16
2023-02-11 14:00:00,1625.36
2023-02-11 15:10:00,1624.84
2023-02-11 16:20:00,1624.15
2023-02-11 17:30:00,1623.79
2023-02-11 18:40:00,1623.73
2023-02-11 19:50:00,1623.74
2023-02-11 21:00:00,1623.79
2023-02-11 22:10:00,1624.09
2023-02-11 23:20:00,1624.48
2023-02-12 00:40:00,1624.64
2023-02-12 01:50:00,1624.67
2023-02-12 03:00:00,1624.71
2023-02-12 04:10:00,1624.78
2023-02-12 05:20:00,1624.85
2023-02-12 06:30:00,1624.97
2023-02-12 07:40:00,1625.08
2023-02-12 08:50:00,1625.08
2023-02-12 10:00:00,1625.09
2023-02-12 11:10:00,1625.15
2023-02-12 12:20:00,1625.21
2023-02-12 13:30:00,1625.22
2023-02-12 14:40:00,1625.22
2023-02-12 15:50:00,1625.44
2023-02-12 17:00:00,1625.79
2023-02-12 18:10:00,1625.85
2023-02-12 19:20:00,1626.01
2023-02-12 20:30:00,1626.24
2023-02-12 21:40:00,1626.32
2023-02-12 22:50:00,1626.38
2023-02-13 00:10:00,1626.4
2023-02-13 01:20:00,1626.53
2023-02-13 02:30:00,1671.43
2023-02-13 03:40:00,1671.57
2023-02-13 04:50:00,1626.88
2023-02-13 06:00:00,1626.99
2023-02-13 07:10:00,1627.14
2023-02-13 08:20:00,1627.25
2023-02-13 09:30:00,1627.37
2023-02-13 10:40:00,1627.45
2023-02-13 11:50:00,1627.47
2023-02-13 13:00:00,1627.56
2023-02-13 14:10:00,1627.59
2023-02-13 15:20:00,1627.64
2023-02-13 16:30:00,1627.75
2023-02-13 17:40:00,1627.8
2023-02-13 18:50:00,1628.05
2023-02-13 20:00:00,1628.22
2023-02-13 21:10:00,1628.36
2023-02-13 22:20:00,1673.29
2023-02-13 23:30:00,1628.57
2023-02-14 00:50:00,1628.67
2023-02-14 02:00:00,1628.75
2023-02-14 03:10:00,1628.88
2023-02-14 04:20:00,1629.06
2023-02-14 05:30:00,1629.23
2023-02-14 06:40:00,1629.37
2023-02-14 07:50:00,1629.59
2023-02-14 09:00:00,1629.73
2023-02-14 10:10:00,1629.81
2023-02-14 11:20:00,1629.87
2023-02-14 12:30:00,1629.87
2023-02-14 13:40:00,1629.87
2023-02-14 14:50:00,1629.87
2023-02-14 16:00:00,1629.9
2023-02-14 17:10:00,1629.73
2023-02-14 18:20:00,1629.59
2023-02-14 19:30:00,1629.59
2023-02-14 20:40:00,1629.59
2023-02-14 21:50:00,1629.59
2023-02-14 23:00:00,1629.59
2023-02-15 00:20:00,1629.59
2023-02-15 01:30:00,1629.62
2023-02-15 02:40:00,1629.7
2023-02-15 03:50:00,1629.89
2023-02-15 05:00:00,1630.13
2023-02-15 06:10:00,1630.18
2023-02-15 07:20:00,1675.38
2023-02-15 08:30:00,1630.58
2023-02-15 09:40:00,1630.61
2023-02-15 10:50:00,1630.64
2023-02-15 12:00:00,1630.57
2023-02-15 13:10:00,1629.81
2023-02-15 14:20:00,1629.45
2023-02-15 15:30:00,1628.99
2023-02-15 16:40:00,1628.84
2023-02-15 17:50:00,1628.72
2023-02-15 19:00:00,1628.68
2023-02-15 20:10:00,1628.73
2023-02-15 21:20:00,1628.69
2023-02-15 22:30:00,1628.79
2023-02-15 23:40:00,1628.92
2023-02-16 01:00:00,1629.31
2023-02-16 02:10:00,1629.56
2023-02-16 03:20:00,1629.72
2023-02-16 04:30:00,1629.86
2023-02-16 05:40:00,1630.06
2023-02-16 06:50:00,1630.17
2023-02-16 08:00:00,1630.23
2023-02-16 09:10:00,1630.28
2023-02-16 10:20:00,1630.31
2023-02-16 11:30:00,1630.33
2023-02-16 12:40:00,1630.36
2023-02-16 13:50:00,1630.41
2023-02-16 15:00:00,1675.2
2023-02-16 16:10:00,1629.62
2023-02-16 17:20:00,1629.34
2023-02-16 18:30:00,1629.31
2023-02-16 19:40:00,1629.35
2023-02-16 20:50:00,1629.57
2023-02-16 22:00:00,1629.93
2023-02-16 23:10:00,1630.29
2023-02-17 00:30:00,1630.55
2023-02-17 01:40:00,1630.74
2023-02-17 02:50:00,1630.86
2023-02-17 04:00:00,1630.96
2023-02-17 05:10:00,1675.84
2023-02-17 06:20:00,1631.35
2023-02-17 07:30:00,1631.44
2023-02-17 08:40:00,1631.47
2023-02-17 09:50:00,1631.52
2023-02-17 11:00:00,1631.44
2023-02-17 12:10:00,1631.1
2023-02-17 13:20:00,1630.37
2023-02-17 14:30:00,1630.09
2023-02-17 15:40:00,1629.76
2023-02-17 16:50:00,1629.48
2023-02-17 18:00:00,1629.3
2023-02-17 19:10:00,1629.18
2023-02-17 20:20:00,1629.17
2023-02-17 21:30:00,1629.18
2023-02-17 22:40:00,1629.18
2023-02-17 23:50:00,1629.18
2023-02-18 01:10:00,1629.19
2023-02-18 02:20:00,1629.24
2023-02-18 03:30:00,1629.27
2023-02-18 04:40:00,1629.43
2023-02-18 05:50:00,1629.51
2023-02-18 07:00:00,1629.62
2023-02-18 08:10:00,1629.67
2023-02-18 09:20:00,1629.76
2023-02-18 10:30:00,1629.78
2023-02-18 11:40:00,1629.78
2023-02-18 12:50:00,1629.51
2023-02-18 14:00:00,1628.66
2023-02-18 15:10:00,1628.42
2023-02-18 16:20:00,1628.25
2023-02-18 17:30:00,1628.2
2023-02-18 18:40:00,1628.2
2023-02-18 19:50:00,1628.23
2023-02-18 21:00:00,1628.28
2023-02-18 22:10:00,1628.36
2023-02-18 23:20:00,1628.49
2023-02-19 00:40:00,1628.57
2023-02-19 01:50:00,1628.75
2023-02-19 03:00:00,1628.93
2023-02-19 04:10:00,1629.03
2023-02-19 05:20:00,1629.09
2023-02-19 06:30:00,1629.13
2023-02-19 07:40:00,1629.17
2023-02-19 08:50:00,1629.19
2023-02-19 10:00:00,1629.23
2023-02-19 11:10:00,1629.28
2023-02-19 12:20:00,1629.4
2023-02-19 13:30:00,1629.43
2023-02-19 14:40:00,1628.78
2023-02-19 15:50:00,1627.92
2023-02-19 17:00:00,1627.59
2023-02-19 18:10:00,1627.45
2023-02-19 19:20:00,1627.45
2023-02-19 20:30:00,1627.45
2023-02-19 21:40:00,1627.48
2023-02-19 22:50:00,1627.53
2023-02-20 00:10:00,1627.64
2023-02-20 01:20:00,1627.89
2023-02-20 02:30:00,1628.06
2023-02-20 03:40:00,1628.14
2023-02-20 04:50:00,1628.17
2023-02-20 06:00:00,1628.2
2023-02-20 07:10:00,1628.39
2023-02-20 08:20:00,1628.6
2023-02-20 09:30:00,1628.66
2023-02-20 10:40:00,1628.75
2023-02-20 11:50:00,1628.87
2023-02-20 13:00:00,1628.91
2023-02-20 14:10:00,1628.99
2023-02-20 15:20:00,1629
2023-02-20 16:30:00,1629.03
2023-02-20 17:40:00,1629.03
2023-02-20 18:50:00,1629.03
2023-02-20 20:00:00,1629.04
2023-02-20 21:10:00,1629.06
2023-02-20 22:20:00,1673.92
2023-02-20 23:30:00,1629.15
2023-02-21 00:50:00,1629.17
2023-02-21 02:00:00,1629.19
2023-02-21 03:10:00,1629.21
2023-02-21 04:20:00,1629.31
2023-02-21 05:30:00,1629.48
2023-02-21 06:40:00,1629.68
2023-02-21 07:50:00,1629.87
2023-02-21 09:00:00,1629.98
2023-02-21 10:10:00,1630.06
2023-02-21 11:20:00,1630.17
2023-02-21 12:30:00,1630.2
2023-02-21 13:50:00,1630.2
2023-02-21 15:00:00,1630.2
2023-02-21 16:10:00,1630.2
2023-02-21 17:20:00,1630.26
2023-02-21 18:30:00,1630.31
2023-02-21 19:40:00,1630.34
2023-02-21 20:50:00,1630.34
2023-02-21 22:00:00,1630.37
2023-02-21 23:10:00,1675.19
2023-02-22 00:30:00,1630.73
2023-02-22 01:40:00,1630.86
2023-02-22 02:50:00,1675.81
2023-02-22 04:00:00,1631.14
2023-02-22 05:10:00,1676.08
2023-02-22 06:20:00,1631.42
2023-02-22 07:30:00,1631.65
2023-02-22 08:40:00,1631.75
2023-02-22 09:50:00,1631.84
2023-02-22 11:00:00,1631.89
2023-02-22 12:10:00,1630.95
2023-02-22 13:20:00,1630.28
2023-02-22 14:30:00,1629.83
2023-02-22 15:40:00,1629.34
2023-02-22 16:50:00,1628.99
2023-02-22 18:00:00,1628.93
2023-02-22 19:10:00,1673.73
2023-02-22 20:20:00,1629.06
2023-02-22 21:30:00,1629.13
2023-02-22 22:40:00,1629.31
2023-02-22 23:50:00,1629.51
2023-02-23 01:10:00,1629.82
2023-02-23 02:20:00,1629.98
2023-02-23 03:30:00,1630.09
2023-02-23 04:40:00,1630.2
2023-02-23 05:50:00,1630.31
2023-02-23 07:00:00,1630.45
2023-02-23 08:10:00,1630.55
2023-02-23 09:20:00,1630.61
2023-02-23 10:30:00,1630.67
2023-02-23 11:40:00,1675.52
2023-02-23 12:50:00,1630.7
2023-02-23 14:00:00,1629.54
2023-02-23 15:10:00,1673.66
2023-02-23 16:20:00,1628.61
2023-02-23 17:30:00,1628.54
2023-02-23 18:40:00,1628.53
2023-02-23 19:50:00,1628.51
2023-02-23 21:00:00,1628.63
2023-02-23 22:10:00,1673.55
2023-02-23 23:20:00,1628.86
2023-02-24 00:40:00,1629.1
2023-02-24 01:50:00,1629.22
2023-02-24 03:00:00,1629.31
2023-02-24 04:10:00,1629.4
2023-02-24 05:20:00,1629.59
2023-02-24 06:30:00,1629.76
2023-02-24 07:40:00,1629.9
2023-02-24 08:50:00,1629.9
2023-02-24 10:00:00,1629.95
2023-02-24 11:10:00,1628.51
2023-02-24 12:20:00,1627.38
2023-02-24 13:30:00,1625.6
2023-02-24 14:40:00,1615.9
2023-02-24 15:50:00,1607.16
2023-02-24 17:00:00,1605.18
2023-02-24 18:10:00,1605.05
2023-02-24 19:20:00,1606.32
2023-02-24 20:30:00,1606.82
2023-02-24 21:40:00,1607.15
2023-02-24 22:50:00,1607.64
2023-02-25 00:10:00,1607.92
2023-02-25 01:20:00,1608.5
2023-02-25 02:30:00,1609.34
2023-02-25 03:40:00,1611.46
2023-02-25 04:50:00,1615.61
2023-02-25 06:00:00,1618.4
2023-02-25 07:10:00,1619.94
2023-02-25 08:20:00,1620.73
2023-02-25 09:30:00,1620.8
2023-02-25 10:40:00,1620.18
2023-02-25 11:50:00,1618.96
2023-02-25 13:00:00,1618.12
2023-02-25 14:10:00,1616.82
2023-02-25 15:20:00,1615.43
2023-02-25 16:30:00,1614.32
2023-02-25 17:40:00,1613.5
2023-02-25 18:50:00,1613.5
2023-02-25 20:00:00,1613.77
2023-02-25 21:10:00,1614.19
2023-02-25 22:20:00,1614.38
2023-02-25 23:30:00,1614.6
2023-02-26 00:50:00,1614.8
2023-02-26 02:00:00,1615.13
2023-02-26 03:10:00,1615.59
2023-02-26 04:20:00,1616.08
2023-02-26 05:30:00,1616.87
2023-02-26 06:40:00,1617.4
2023-02-26 07:50:00,1617.95
2023-02-26 09:00:00,1618.12
2023-02-26 10:10:00,1617.87
2023-02-26 11:20:00,1616.44
2023-02-26 12:30:00,1615.28
2023-02-26 13:40:00,1613.65
2023-02-26 14:50:00,1611.55
2023-02-26 16:00:00,1606.98
2023-02-26 17:10:00,1605.54
2023-02-26 18:20:00,1605.52
2023-02-26 19:30:00,1606.35
2023-02-26 20:40:00,1606.99
2023-02-26 21:50:00,1607.18
2023-02-26 23:00:00,1607.32
2023-02-27 00:20:00,1607.8
2023-02-27 01:40:00,1608.63
2023-02-27 02:50:00,1609.47
2023-02-27 04:00:00,1610.23
2023-02-27 05:10:00,1655.89
2023-02-27 06:20:00,1613.22
2023-02-27 07:30:00,1615.53
2023-02-27 08:40:00,1616.39
2023-02-27 09:50:00,1616.44
2023-02-27 11:00:00,1615
2023-02-27 12:10:00,1614.33
2023-02-27 13:20:00,1613.53
2023-02-27 14:30:00,1612.31
2023-02-27 15:40:00,1611.51
2023-02-27 16:50:00,1611.04
2023-02-27 18:00:00,1610.98
2023-02-27 19:10:00,1610.96
2023-02-27 20:20:00,1611.23
2023-02-27 21:30:00,1611.4
2023-02-27 22:40:00,1611.73
2023-02-27 23:50:00,1611.92
2023-02-28 01:10:00,1612.09
2023-02-28 02:20:00,1612.28
2023-02-28 03:30:00,1612.42
2023-02-28 04:40:00,1612.6
2023-02-28 05:50:00,1612.81
2023-02-28 07:00:00,1613.18
2023-02-28 08:10:00,1613.44
2023-02-28 09:20:00,1613.66
2023-02-28 10:30:00,1613.77
2023-02-28 11:40:00,1613.8
2023-02-28 12:50:00,1613.44
2023-02-28 14:00:00,1612.65
2023-02-28 15:10:00,1612.34
2023-02-28 16:20:00,1612.2
2023-02-28 17:30:00,1612.1
2023-03-01 09:30:00,1614.3
2023-03-01 10:40:00,1614.3
2023-03-01 11:50:00,1614.32
2023-03-01 13:00:00,1614.35
2023-03-01 14:10:00,1614.38
2023-03-01 15:40:00,1614.43
2023-03-01 16:50:00,1614.43
2023-03-01 18:00:00,1614.43
2023-03-01 19:10:00,1614.43
2023-03-01 20:20:00,1614.49
2023-03-01 21:30:00,1614.54
2023-03-01 22:40:00,1614.58
2023-03-01 23:50:00,1614.7
2023-03-02 01:10:00,1614.92
2023-03-02 02:20:00,1615.07
2023-03-02 03:30:00,1615.2
2023-03-02 04:40:00,1615.32
2023-03-02 05:50:00,1615.49
2023-03-02 07:00:00,1615.62
2023-03-02 08:10:00,1615.67
2023-03-02 09:20:00,1615.7
2023-03-02 10:30:00,1615.73
2023-03-02 11:40:00,1615.47
2023-03-02 12:50:00,1614.75
2023-03-02 14:00:00,1614.02
2023-03-02 15:10:00,1613.66
2023-03-02 16:20:00,1613.39
2023-03-02 17:30:00,1613.15
2023-03-02 18:40:00,1613.07
2023-03-02 19:50:00,1613.06
2023-03-02 21:00:00,1613.09
2023-03-02 22:10:00,1613.3
2023-03-02 23:20:00,1613.72
2023-03-03 00:40:00,1614.1
2023-03-03 01:50:00,1614.32
2023-03-03 03:00:00,1614.43
2023-03-03 04:10:00,1614.58
2023-03-03 05:20:00,1659.54
2023-03-03 06:30:00,1614.97
2023-03-03 07:40:00,1615.23
2023-03-03 08:50:00,1615.29
2023-03-03 10:00:00,1615.32
2023-03-03 11:10:00,1614.52
2023-03-03 12:20:00,1613.39
2023-03-03 13:30:00,1612.43
2023-03-03 14:40:00,1611.03
2023-03-03 15:50:00,1609.63
2023-03-03 17:00:00,1608.37
2023-03-03 18:10:00,1608.17
2023-03-03 19:20:00,1608.61
2023-03-03 20:30:00,1608.84
2023-03-03 21:40:00,1609.09
2023-03-03 22:50:00,1609.28
2023-03-04 00:10:00,1609.55
2023-03-04 01:20:00,1609.88
2023-03-04 02:30:00,1610.21
2023-03-04 03:40:00,1610.84
2023-03-04 04:50:00,1611.14
2023-03-04 06:00:00,1611.62
2023-03-04 07:10:00,1612.26
2023-03-04 08:20:00,1612.51
2023-03-04 09:30:00,1612.59
2023-03-04 10:40:00,1612.34
2023-03-04 11:50:00,1611.2
2023-03-04 13:00:00,1610.29
2023-03-04 14:10:00,1608.6
2023-03-04 15:20:00,1606.17
2023-03-04 16:30:00,1600.61
2023-03-04 17:40:00,1599.59
2023-03-04 18:50:00,1599.84
2023-03-04 20:00:00,1600.42
2023-03-04 21:10:00,1600.7
2023-03-04 22:20:00,1601.09
2023-03-04 23:30:00,1601.66
2023-03-05 00:50:00,1602.51
2023-03-05 02:00:00,1603.35
2023-03-05 03:10:00,1604.17
2023-03-05 04:20:00,1605.17
2023-03-05 05:30:00,1607.78
2023-03-05 06:40:00,1610.86
2023-03-05 07:50:00,1613.12
2023-03-05 09:00:00,1613.4
2023-03-05 10:10:00,1612.54
2023-03-05 11:20:00,1611.44
2023-03-05 12:30:00,1610.12
2023-03-05 13:40:00,1606.75
2023-03-05 14:50:00,1593.69
2023-03-05 16:00:00,1586.17
2023-03-05 17:10:00,1583.95
2023-03-05 18:20:00,1583.76
2023-03-05 19:30:00,1584.7
2023-03-05 20:40:00,1585.47
2023-03-05 21:50:00,1586.03
2023-03-05 23:00:00,1586.72
2023-03-06 00:20:00,1589.85
2023-03-06 01:40:00,1596.03
2023-03-06 02:50:00,1598.95
2023-03-06 04:00:00,1601.19
2023-03-06 05:10:00,1603.28
2023-03-06 06:20:00,1604.97
2023-03-06 07:30:00,1605.99
2023-03-06 08:40:00,1606.23
2023-03-06 09:50:00,1606.32
2023-03-06 11:00:00,1606.37
2023-03-06 12:10:00,1605.76
2023-03-06 13:20:00,1605.54
2023-03-06 14:30:00,1605.54
2023-03-06 15:40:00,1606.41
2023-03-06 16:50:00,1606.81
2023-03-06 18:00:00,1607.13
2023-03-06 19:10:00,1607.33
2023-03-06 20:20:00,1607.56
2023-03-06 21:30:00,1607.69
2023-03-06 22:40:00,1607.89
2023-03-06 23:50:00,1608.13
2023-03-07 01:10:00,1608.33
2023-03-07 02:20:00,1608.76
2023-03-07 03:30:00,1608.88
2023-03-07 04:40:00,1609.09
2023-03-07 05:50:00,1609.35
2023-03-07 07:00:00,1609.59
2023-03-07 08:10:00,1609.75
2023-03-07 09:20:00,1609.81
2023-03-07 10:30:00,1609.84
2023-03-07 11:40:00,1609.89
2023-03-07 12:50:00,1608.59
2023-03-07 14:00:00,1607.95
2023-03-07 15:10:00,1607.65
2023-03-07 16:20:00,1607.4
2023-03-07 17:30:00,1607.31
2023-03-07 18:40:00,1607.32
2023-03-07 19:50:00,1607.33
2023-03-07 21:00:00,1607.41
2023-03-07 22:10:00,1607.61
2023-03-07 23:20:00,1607.86
2023-03-08 00:40:00,1608.08
2023-03-08 01:50:00,1608.19
2023-03-08 03:00:00,1608.3
2023-03-08 04:10:00,1608.44
2023-03-08 05:20:00,1608.49
2023-03-08 06:30:00,1608.58
2023-03-08 07:40:00,1608.63
2023-03-08 08:50:00,1608.69
2023-03-08 10:00:00,1608.7
2023-03-08 11:10:00,1607.7
2023-03-08 12:20:00,1606.68
2023-03-08 13:30:00,1605.85
2023-03-08 14:40:00,1605.08
2023-03-08 15:50:00,1604.52
2023-03-08 17:00:00,1604.08
2023-03-08 18:10:00,1603.97
2023-03-08 19:20:00,1603.94
2023-03-08 20:30:00,1604.06
2023-03-08 21:40:00,1604.41
2023-03-08 22:50:00,1604.8
2023-03-09 00:10:00,1605.02
2023-03-09 01:20:00,1605.23
2023-03-09 02:30:00,1605.47
2023-03-09 03:40:00,1605.68
2023-03-09 04:50:00,1605.93
2023-03-09 06:00:00,1606.12
2023-03-09 07:10:00,1606.51
2023-03-09 08:20:00,1606.59
2023-03-09 09:30:00,1606.63
2023-03-09 10:40:00,1605.35
2023-03-09 11:50:00,1604.3
2023-03-09 13:00:00,1602.59
2023-03-09 14:10:00,1588.69
2023-03-09 15:20:00,1578.55
2023-03-09 16:30:00,1574.65
2023-03-09 17:40:00,1574.15
2023-03-09 18:50:00,1574.51
2023-03-09 20:00:00,1575.56
2023-03-09 21:10:00,1575.92
2023-03-09 22:20:00,1576.12
2023-03-09 23:30:00,1576.61
2023-03-10 00:50:00,1578.51
2023-03-10 02:00:00,1582.79
2023-03-10 03:10:00,1586.05
2023-03-10 04:20:00,1588.57
2023-03-10 05:30:00,1589.54
2023-03-10 06:40:00,1590.83
2023-03-10 07:50:00,1592.02
2023-03-10 09:00:00,1592.77
2023-03-10 10:40:00,1593.88
2023-03-10 11:50:00,1594.13
2023-03-10 13:00:00,1594.21
2023-03-10 14:10:00,1594.44
2023-03-10 15:20:00,1594.63
2023-03-10 16:30:00,1594.65
2023-03-10 17:40:00,1594.68
2023-03-10 18:50:00,1594.6
2023-03-10 20:00:00,1594.57
2023-03-10 21:10:00,1594.74
2023-03-10 22:20:00,1595.9
2023-03-10 23:30:00,1597.88
2023-03-11 00:50:00,1600.48
2023-03-11 02:00:00,1602.55
2023-03-11 03:10:00,1604.14
2023-03-11 04:20:00,1605.32
2023-03-11 05:30:00,1606.09
2023-03-11 06:40:00,1606.54
2023-03-11 07:50:00,1606.84
2023-03-11 09:00:00,1606.93
2023-03-11 10:10:00,1606.69
2023-03-11 11:20:00,1605.42
2023-03-11 12:30:00,1604.89
2023-03-11 13:40:00,1603.13
2023-03-11 14:50:00,1599.02
2023-03-11 16:00:00,1592.86
2023-03-11 17:10:00,1589.98
2023-03-11 18:20:00,1589.63
2023-03-11 19:30:00,1589.99
2023-03-11 20:40:00,1590.21
2023-03-11 21:50:00,1590.29
2023-03-11 23:00:00,1590.37
2023-03-12 00:20:00,1590.62
2023-03-12 01:30:00,1590.73
2023-03-12 02:40:00,1590.9
2023-03-12 03:50:00,1591.23
2023-03-12 05:00:00,1591.64
2023-03-12 06:10:00,1592.25
2023-03-12 07:20:00,1593.37
2023-03-12 08:30:00,1595.3
2023-03-12 09:40:00,1598
2023-03-12 10:50:00,1599.22
2023-03-12 12:00:00,1599.4
2023-03-12 13:10:00,1599.41
2023-03-12 14:20:00,1599
2023-03-12 15:30:00,1598.49
2023-03-12 16:40:00,1598.08
2023-03-12 17:50:00,1598
2023-03-12 19:00:00,1598.02
2023-03-12 20:10:00,1598.71
2023-03-12 21:20:00,1599.49
2023-03-12 22:30:00,1600.18
2023-03-12 23:40:00,1601.07
2023-03-13 01:00:00,1602.85
2023-03-13 02:10:00,1603.95
2023-03-13 03:20:00,1605.52
2023-03-13 04:30:00,1607.58
2023-03-13 05:40:00,1609.07
2023-03-13 06:50:00,1610.8
2023-03-13 08:00:00,1611.53
2023-03-13 09:10:00,1611.74
2023-03-13 10:20:00,1611.36
2023-03-13 11:30:00,1610.2
2023-03-13 12:40:00,1609.07
2023-03-13 13:50:00,1607.62
2023-03-13 15:00:00,1606.68
2023-03-13 16:10:00,1605.99
2023-03-13 17:20:00,1605.55
2023-03-13 18:30:00,1605.5
2023-03-13 19:40:00,1606
2023-03-13 20:50:00,1606.36
2023-03-13 22:00:00,1606.69
2023-03-13 23:10:00,1607.11
2023-03-14 00:30:00,1607.85
2023-03-14 01:40:00,1608.68
2023-03-14 02:50:00,1609.42
2023-03-14 04:00:00,1610.12
2023-03-14 05:10:00,1610.74
2023-03-14 06:20:00,1611.35
2023-03-14 07:30:00,1611.96
2023-03-14 08:40:00,1612.18
2023-03-14 09:50:00,1611.37
2023-03-14 11:00:00,1610.3
2023-03-14 12:10:00,1608.41
2023-03-14 13:20:00,1604.53
2023-03-14 14:30:00,1589.58
2023-03-14 15:40:00,1581.14
2023-03-14 16:50:00,1578.09
2023-03-14 18:00:00,1577.74
2023-03-14 19:10:00,1578.29
2023-03-14 20:20:00,1579.5
2023-03-14 21:30:00,1580.22
2023-03-14 22:40:00,1580.89
2023-03-14 23:50:00,1583.56
2023-03-15 01:10:00,1590.09
2023-03-15 02:20:00,1593.62
2023-03-15 03:30:00,1597.06
2023-03-15 04:40:00,1599.77
2023-03-15 05:50:00,1602.19
2023-03-15 07:00:00,1604.26
2023-03-15 08:10:00,1605.04
2023-03-15 09:20:00,1605.17
2023-03-15 10:30:00,1603.49
2023-03-15 11:40:00,1602.1
2023-03-15 12:50:00,1595.15
2023-03-15 14:00:00,1579.22
2023-03-15 15:10:00,1571.66
2023-03-15 16:20:00,1567.06
2023-03-15 17:30:00,1565.99
2023-03-15 18:40:00,1566.21
2023-03-15 19:50:00,1567.62
2023-03-15 21:00:00,1568.17
2023-03-15 22:10:00,1568.53
2023-03-15 23:20:00,1568.99
2023-03-16 00:40:00,1571.17
2023-03-16 01:50:00,1574.35
2023-03-16 03:00:00,1579.79
2023-03-16 04:10:00,1582.99
2023-03-16 05:20:00,1586.11
2023-03-16 06:30:00,1588.49
2023-03-16 07:40:00,1589.9
2023-03-16 08:50:00,1590.39
2023-03-16 10:00:00,1590.53
2023-03-16 11:10:00,1590.64
2023-03-16 12:20:00,1592.22
2023-03-16 13:30:00,1593.78
2023-03-16 14:40:00,1595.3
2023-03-16 15:50:00,1596.54
2023-03-16 17:00:00,1597.19
2023-03-16 18:10:00,1597.74
2023-03-16 19:20:00,1598.43
2023-03-16 20:30:00,1599.07
2023-03-16 21:40:00,1599.39
2023-03-16 22:50:00,1599.65
2023-03-17 00:10:00,1600.09
2023-03-17 01:20:00,1600.36
2023-03-17 02:30:00,1600.95
2023-03-17 03:40:00,1601.41
2023-03-17 04:50:00,1601.83
2023-03-17 06:00:00,1602.24
2023-03-17 07:10:00,1602.54
2023-03-17 08:20:00,1602.65
2023-03-17 09:30:00,1602.74
2023-03-17 10:40:00,1602.67
2023-03-17 11:50:00,1601.92
2023-03-17 13:00:00,1601.22
2023-03-17 14:10:00,1600.78
2023-03-17 15:20:00,1600.06
2023-03-17 16:30:00,1599.54
2023-03-17 17:40:00,1599.32
2023-03-17 18:50:00,1599.31
2023-03-17 20:00:00,1599.34
2023-03-17 21:10:00,1599.7
2023-03-17 22:20:00,1600.2
2023-03-17 23:30:00,1600.45
2023-03-18 00:50:00,1600.73
2023-03-18 02:00:00,1600.99
2023-03-18 03:10:00,1601.22
2023-03-18 04:20:00,1601.42
2023-03-18 05:30:00,1601.69
2023-03-18 06:40:00,1602.02
2023-03-18 07:50:00,1602.19
2023-03-18 09:00:00,1602.38
2023-03-18 10:10:00,1602.58
2023-03-18 11:20:00,1602.78
2023-03-18 12:30:00,1602.9
2023-03-18 13:40:00,1603.03
2023-03-18 14:50:00,1603.05
2023-03-18 16:00:00,1602.92
2023-03-18 17:10:00,1602.7
2023-03-18 18:20:00,1602.67
