时间,风向(°)
2023-04-02 02:38:00,329.85
2023-04-02 03:55:00,348
2023-04-02 05:11:00,315.28
2023-04-02 06:28:00,323.43
2023-04-02 07:45:00,349.42
2023-04-02 09:01:00,329.5
2023-04-02 10:18:00,331.6
2023-04-02 11:35:00,350.03
2023-04-02 12:51:00,314.65
2023-04-02 14:11:00,352.93
2023-04-02 15:28:00,326.4
2023-04-02 16:44:00,327.5
2023-04-02 18:02:00,341.12
2023-04-02 19:19:00,325.73
2023-04-02 20:36:00,302
2023-04-02 21:53:00,319
2023-04-02 23:09:00,313.2
2023-04-03 00:30:00,78.92
2023-04-03 01:45:00,142.8
2023-04-03 03:02:00,309.3
2023-04-03 04:21:00,312.07
2023-04-03 05:35:00,336.45
2023-04-03 06:52:00,345.47
2023-04-03 08:18:00,334.95
2023-04-03 09:34:00,354.13
2023-04-03 10:49:00,351.18
2023-04-03 12:08:00,51.1
2023-04-03 13:28:00,337.53
2023-04-03 14:47:00,337.3
2023-04-03 16:02:00,356.95
2023-04-03 17:23:00,64.72
2023-04-03 18:36:00,166
2023-04-03 19:53:00,313.8
2023-04-03 21:11:00,282.05
2023-04-03 22:28:00,262.42
2023-04-03 23:42:00,328.58
2023-04-04 01:04:00,350.05
2023-04-04 02:21:00,307.32
2023-04-04 03:41:00,336.05
2023-04-04 04:58:00,260.83
2023-04-04 06:16:00,25.93
2023-04-04 07:32:00,95.37
2023-04-04 08:50:00,33.88
2023-04-04 10:09:00,334.23
2023-04-04 11:27:00,314.43
2023-04-04 12:44:00,309
2023-04-04 14:01:00,58.2
2023-04-04 15:18:00,95.95
2023-04-04 16:35:00,81.93
2023-04-04 17:52:00,95.35
2023-04-04 19:09:00,64.38
2023-04-04 20:26:00,80.22
2023-04-04 21:43:00,47.12
2023-04-04 22:59:00,49
2023-04-05 00:19:00,122.03
2023-04-05 01:38:00,341.98
2023-04-05 02:55:00,328.93
2023-04-05 04:11:00,48.22
2023-04-05 05:24:00,94.02
2023-04-05 06:39:00,82.82
2023-04-05 08:02:00,62.87
2023-04-05 09:20:00,86.98
2023-04-05 10:29:00,317.52
2023-04-05 11:48:00,149.55
2023-04-05 13:06:00,110.68
2023-04-05 14:23:00,140.45
2023-04-05 15:45:00,212.18
2023-04-05 16:59:00,323.93
2023-04-05 18:18:00,340.12
2023-04-05 19:34:00,350.02
2023-04-05 20:59:00,333.07
2023-04-05 22:15:00,318.32
2023-04-05 23:38:00,322.17
2023-04-06 00:56:00,352.42
2023-04-06 02:15:00,294.05
2023-04-06 03:31:00,145.67
2023-04-06 04:48:00,316.25
2023-04-06 06:06:00,183.22
2023-04-06 07:23:00,351.63
2023-04-06 08:40:00,144.45
2023-04-06 09:57:00,348.3
2023-04-06 11:13:00,306.15
2023-04-06 12:32:00,196.5
2023-04-06 13:51:00,78
2023-04-06 15:07:00,170.87
2023-04-06 16:24:00,175
2023-04-06 17:41:00,187
2023-04-06 18:57:00,33
2023-04-06 20:14:00,281
2023-04-06 21:33:00,316.33
2023-04-06 22:51:00,25
2023-04-07 00:09:00,20
2023-04-07 01:26:00,308.6
2023-04-07 02:43:00,312.35
2023-04-07 04:01:00,352.88
2023-04-07 05:18:00,167.63
2023-04-07 06:35:00,123
2023-04-07 07:53:00,150.25
2023-04-07 09:11:00,163.37
2023-04-07 10:28:00,107.67
2023-04-07 11:45:00,155.58
2023-04-07 13:02:00,138.8
2023-04-07 14:20:00,210.02
2023-04-07 15:36:00,232.12
2023-04-07 16:54:00,179.75
2023-04-07 18:10:00,157.2
2023-04-07 19:28:00,174.37
2023-04-07 20:48:00,167.15
2023-04-07 22:06:00,139.67
2023-04-07 23:23:00,138.4
2023-04-08 00:41:00,206
2023-04-08 01:58:00,335.08
2023-04-08 03:16:00,349.07
2023-04-08 04:33:00,335.6
2023-04-08 05:53:00,304.62
2023-04-08 07:11:00,24.6
2023-04-08 08:28:00,78.22
2023-04-08 09:45:00,335.93
2023-04-08 11:01:00,334.87
2023-04-08 12:18:00,328
2023-04-08 13:35:00,338
2023-04-08 14:52:00,28
2023-04-08 16:09:00,9.67
2023-04-08 17:27:00,180.4
2023-04-08 18:43:00,184.93
2023-04-08 20:00:00,162.08
2023-04-08 21:16:00,139.08
2023-04-08 22:33:00,208.47
2023-04-08 23:50:00,344.23
2023-04-09 01:09:00,329.77
2023-04-09 02:26:00,319.92
2023-04-09 03:45:00,329.68
2023-04-09 05:02:00,307.73
2023-04-09 06:19:00,311.15
2023-04-09 07:36:00,336.05
2023-04-09 08:54:00,336.53
2023-04-09 10:11:00,326.68
2023-04-09 11:30:00,313.37
2023-04-09 12:47:00,133.33
2023-04-09 14:06:00,112.22
2023-04-09 15:22:00,157.5
2023-04-09 16:40:00,188.88
2023-04-09 17:58:00,195.35
2023-04-09 19:15:00,183.52
2023-04-09 20:31:00,145.45
2023-04-09 21:51:00,99.73
2023-04-09 23:08:00,173
2023-04-10 00:30:00,325.3
2023-04-10 01:49:00,314.25
2023-04-10 03:05:00,315.42
2023-04-10 04:22:00,294.75
2023-04-10 05:40:00,35.38
2023-04-10 06:56:00,313
2023-04-10 08:15:00,227
2023-04-10 09:31:00,291
2023-04-10 10:48:00,325
2023-04-10 12:08:00,340
2023-04-10 13:26:00,332
2023-04-10 14:44:00,16
2023-04-10 16:01:00,86.5
2023-04-10 17:18:00,89.72
2023-04-10 18:35:00,49
2023-04-10 19:51:00,64.52
2023-04-10 21:09:00,122.47
2023-04-10 22:26:00,197.55
2023-04-10 23:46:00,252.75
2023-04-11 01:04:00,281.7
2023-04-11 02:20:00,348.75
2023-04-11 03:38:00,323.07
2023-04-11 04:56:00,319.82
2023-04-11 06:14:00,351.4
2023-04-11 07:32:00,149.97
2023-04-11 08:49:00,329.63
2023-04-11 10:07:00,291.12
2023-04-11 11:24:00,292.47
2023-04-11 12:40:00,322.45
2023-04-11 13:58:00,345.05
2023-04-11 15:15:00,325.35
2023-04-11 16:31:00,341.15
2023-04-11 17:50:00,284.7
2023-04-11 19:07:00,348
2023-04-11 20:24:00,111.28
2023-04-11 21:41:00,318.82
2023-04-11 22:59:00,337.32
2023-04-12 00:17:00,310
2023-04-12 01:37:00,330.1
2023-04-12 02:57:00,203.27
2023-04-12 04:15:00,316
2023-04-12 05:33:00,340
2023-04-12 06:50:00,321
2023-04-12 08:08:00,277
2023-04-12 09:24:00,355
2023-04-12 10:41:00,43.67
2023-04-12 11:58:00,320
2023-04-12 13:14:00,236.25
2023-04-12 14:31:00,335
2023-04-12 15:48:00,289.07
2023-04-12 17:04:00,23.17
2023-04-12 18:21:00,100
2023-04-12 19:38:00,206.55
2023-04-12 20:54:00,48.62
2023-04-12 22:11:00,159.73
2023-04-12 23:28:00,188.62
2023-04-13 00:47:00,341.95
2023-04-13 02:03:00,333.78
2023-04-13 03:20:00,321.83
2023-04-13 04:37:00,331.83
2023-04-13 05:54:00,322.18
2023-04-13 07:11:00,346.57
2023-04-13 08:28:00,314.02
2023-04-13 09:45:00,172
2023-04-13 11:02:00,324.98
2023-04-13 12:19:00,317.1
2023-04-13 13:35:00,320.67
2023-04-13 14:53:00,337.45
2023-04-13 16:10:00,346.13
2023-04-13 17:26:00,286.32
2023-04-13 18:43:00,345.78
2023-04-13 20:01:00,328.4
2023-04-13 21:17:00,328.45
2023-04-13 22:34:00,317.27
2023-04-13 23:51:00,318.4
2023-04-14 01:09:00,289.3
2023-04-14 02:25:00,345
2023-04-14 03:42:00,307
2023-04-14 04:59:00,355
2023-04-14 06:16:00,322
2023-04-14 07:34:00,298
2023-04-14 08:50:00,317.62
2023-04-14 10:08:00,348.07
2023-04-14 11:28:00,222.65
2023-04-14 12:45:00,346.87
2023-04-14 14:02:00,289.9
2023-04-14 15:19:00,306.2
2023-04-14 16:37:00,152.43
2023-04-14 17:53:00,181.65
2023-04-14 19:10:00,217.62
2023-04-14 20:27:00,52.33
2023-04-14 21:43:00,332.58
2023-04-14 23:02:00,167
2023-04-15 00:21:00,350
2023-04-15 01:39:00,328
2023-04-15 02:55:00,343
2023-04-15 04:14:00,305
2023-04-15 05:33:00,318
2023-04-15 06:49:00,295.5
2023-04-15 08:07:00,340.17
2023-04-15 09:25:00,26.28
2023-04-15 10:44:00,132.43
2023-04-15 12:01:00,351
2023-04-15 13:18:00,347.8
2023-04-15 14:34:00,221.35
2023-04-15 15:51:00,277
2023-04-15 17:08:00,265
2023-04-15 18:24:00,214
2023-04-15 19:41:00,151
2023-04-15 20:58:00,197.9
2023-04-15 22:18:00,335.65
2023-04-15 23:35:00,337.98
2023-04-16 00:53:00,329.65
2023-04-16 02:10:00,314.17
2023-04-16 03:27:00,323.3
2023-04-16 04:44:00,312.47
2023-04-16 06:01:00,322.58
2023-04-16 07:17:00,301.03
2023-04-16 08:34:00,322.37
2023-04-16 09:52:00,310.78
2023-04-16 11:08:00,30.35
2023-04-16 12:26:00,321.23
2023-04-16 13:43:00,50.55
2023-04-16 14:59:00,144.58
2023-04-16 16:17:00,135.97
2023-04-16 17:56:00,161
2023-04-16 21:02:00,157.27
2023-04-16 23:49:00,260
2023-04-17 03:28:00,345
2023-04-17 04:44:00,316.3
2023-04-17 06:03:00,35
2023-04-17 07:47:00,262.42
2023-04-17 09:04:00,301.85
2023-04-17 10:31:00,23
2023-04-17 11:50:00,318.02
2023-04-17 13:06:00,323.92
2023-04-17 14:25:00,337.83
2023-04-17 15:42:00,279.42
2023-04-17 17:01:00,162.62
2023-04-18 01:15:00,164.5
2023-04-18 02:32:00,73.12
2023-04-18 03:48:00,45.28
2023-04-18 05:05:00,32.72
2023-04-18 06:22:00,327.92
2023-04-18 07:38:00,347.88
2023-04-18 08:55:00,30.37
2023-04-18 10:12:00,281.08
2023-04-18 11:29:00,350.38
2023-04-18 12:46:00,256.52
2023-04-18 14:02:00,85.32
2023-04-18 15:19:00,299.78
2023-04-18 16:36:00,27.92
2023-04-18 17:53:00,218.35
2023-04-18 19:10:00,327.78
2023-04-18 20:27:00,81.15
2023-04-18 21:43:00,170.33
2023-04-18 23:02:00,330.35
2023-04-19 00:20:00,213.67
2023-04-19 01:38:00,274.67
2023-04-19 02:55:00,348
2023-04-19 04:12:00,332
2023-04-19 05:31:00,343
2023-04-19 06:47:00,341
2023-04-19 08:04:00,349
2023-04-19 09:21:00,306
2023-04-19 10:37:00,313
2023-04-19 11:54:00,336.08
2023-04-19 13:23:00,325.77
2023-04-19 14:42:00,312.55
2023-04-19 16:00:00,326.58
2023-04-19 17:18:00,299.98
2023-04-19 18:36:00,193.98
2023-04-19 19:54:00,171
2023-04-19 21:12:00,165.58
2023-04-19 22:31:00,151.67
2023-04-19 23:49:00,26
2023-04-20 01:09:00,157.28
2023-04-20 02:27:00,319.97
2023-04-20 03:46:00,308.05
2023-04-20 05:04:00,344
2023-04-20 06:22:00,263.78
2023-04-20 07:40:00,323.4
2023-04-20 08:58:00,342.85
2023-04-20 10:17:00,348.28
2023-04-20 11:35:00,351.42
2023-04-20 12:53:00,332.25
2023-04-20 14:12:00,308.15
2023-04-20 15:30:00,327.97
2023-04-20 16:49:00,192.9
2023-04-20 18:07:00,209.65
2023-04-20 19:26:00,168.08
2023-04-20 20:44:00,143.63
2023-04-20 22:02:00,129.67
2023-04-20 23:21:00,329.67
2023-04-21 00:39:00,350.77
2023-04-21 01:56:00,332
2023-04-21 03:14:00,319
2023-04-21 04:30:00,175
2023-04-21 05:47:00,310
2023-04-21 07:05:00,329.57
2023-04-21 08:22:00,324.68
2023-04-21 09:40:00,354.02
