时间,风向(°)
2023-02-18 09:51:00,186.25
2023-02-18 11:09:00,184.95
2023-02-18 12:29:00,183
2023-02-18 13:47:00,205.3667
2023-02-18 15:05:00,142.6667
2023-02-18 16:23:00,159.95
2023-02-18 17:41:00,176
2023-02-18 19:01:00,159.8
2023-02-18 20:20:00,155
2023-02-18 21:39:00,167.1667
2023-02-18 22:59:00,151
2023-02-19 00:20:00,164.5333
2023-02-19 01:38:00,158
2023-02-19 02:57:00,165
2023-02-19 04:17:00,141
2023-02-19 05:36:00,139
2023-02-19 06:55:00,328
2023-02-19 08:14:00,330
2023-02-19 09:33:00,152
2023-02-19 10:52:00,195
2023-02-19 12:11:00,156.6667
2023-02-19 13:30:00,196
2023-02-19 14:48:00,154
2023-02-19 16:06:00,346.9333
2023-02-19 17:25:00,241
2023-02-19 18:44:00,332
2023-02-19 20:03:00,341
2023-02-19 21:21:00,340
2023-02-19 22:39:00,344
2023-02-19 23:57:00,323
2023-02-20 01:17:00,340
2023-02-20 02:36:00,344.05
2023-02-20 03:55:00,340
2023-02-20 05:15:00,348
2023-02-20 06:34:00,359
2023-02-20 07:54:00,352
2023-02-20 09:13:00,337
2023-02-20 10:31:00,7
2023-02-20 11:50:00,16
2023-02-20 13:09:00,352.1833
2023-02-20 14:28:00,348.9333
2023-02-20 15:47:00,337
2023-02-20 17:06:00,100.75
2023-02-20 18:25:00,94.8
2023-02-20 19:43:00,266
2023-02-20 21:01:00,50
2023-02-20 22:20:00,60.4667
2023-02-20 23:40:00,11
2023-02-21 01:00:00,14
2023-02-21 02:20:00,221.15
2023-02-21 03:39:00,214
2023-02-21 04:58:00,154.5
2023-02-21 06:16:00,219
2023-02-21 07:35:00,248
2023-02-21 08:54:00,170
2023-02-21 10:13:00,112
2023-02-21 11:31:00,108.5333
2023-02-21 12:50:00,28
2023-02-21 14:09:00,58
2023-02-21 15:27:00,11
2023-02-21 16:46:00,353
2023-02-21 18:04:00,38
2023-02-21 19:22:00,274
2023-02-21 20:40:00,25
2023-02-21 21:58:00,277.8667
2023-02-21 23:17:00,333.6167
2023-02-22 00:38:00,13.1333
2023-02-22 01:56:00,106.1833
2023-02-22 03:15:00,141.7167
2023-02-22 04:34:00,98.8833
2023-02-22 05:53:00,350
2023-02-22 07:11:00,322.7833
2023-02-22 08:29:00,357
2023-02-22 09:48:00,6
2023-02-22 11:07:00,8
2023-02-22 12:25:00,318
2023-02-22 13:44:00,193.85
2023-02-22 15:02:00,255
2023-02-22 16:20:00,157
2023-02-22 17:38:00,199
2023-02-22 18:57:00,141
2023-02-22 20:16:00,55
2023-02-22 21:35:00,138
2023-02-22 22:54:00,115
2023-02-23 00:15:00,131
2023-02-23 01:33:00,143
2023-02-23 02:52:00,249.2
2023-02-23 04:11:00,180
2023-02-23 05:29:00,296.8833
2023-02-23 06:47:00,205.9333
2023-02-23 08:07:00,24
2023-02-23 09:26:00,7
2023-02-23 10:44:00,9
2023-02-23 12:04:00,344
2023-02-23 13:22:00,162.5
2023-02-23 14:41:00,181
2023-02-23 15:59:00,157
2023-02-23 17:18:00,168.4333
2023-02-23 18:37:00,175
2023-02-23 19:56:00,176
2023-02-23 21:14:00,217
2023-02-23 22:33:00,214
2023-02-23 23:51:00,213.65
2023-02-24 01:12:00,117
2023-02-24 02:30:00,325.0833
2023-02-24 03:49:00,207
2023-02-24 05:07:00,147.6667
2023-02-24 06:25:00,193.7167
2023-02-24 07:44:00,110.5833
2023-02-24 09:03:00,236
2023-02-24 10:22:00,343
2023-02-24 11:41:00,101
2023-02-24 13:00:00,196
2023-02-24 14:18:00,229
2023-02-24 15:36:00,258
2023-02-24 16:54:00,51
2023-02-24 18:13:00,276
2023-02-24 19:31:00,333
2023-02-24 20:50:00,199
2023-02-24 22:09:00,284
2023-02-24 23:27:00,84.25
2023-02-25 00:48:00,318
2023-02-25 02:07:00,346
2023-02-25 03:26:00,294
2023-02-25 04:45:00,351
2023-02-25 06:04:00,21
2023-02-25 07:23:00,289
2023-02-25 08:41:00,359
2023-02-25 10:00:00,334
2023-02-25 11:18:00,2
2023-02-25 12:37:00,6.0833
2023-02-25 13:55:00,321
2023-02-25 15:14:00,350
2023-02-25 16:32:00,342
2023-02-25 17:50:00,146
2023-02-25 19:08:00,155.5
2023-02-25 20:27:00,330.3167
2023-02-25 21:46:00,269
2023-02-25 23:05:00,330.85
2023-02-26 00:24:00,323.6667
2023-02-26 01:43:00,292
2023-02-26 03:02:00,321
2023-02-26 04:21:00,339.8333
2023-02-26 05:40:00,340
2023-02-26 06:58:00,347.5
2023-02-26 08:16:00,153.1167
2023-02-26 09:34:00,5
2023-02-26 10:53:00,13
2023-02-26 12:12:00,351.05
2023-02-26 13:30:00,38
2023-02-26 14:48:00,347
2023-02-26 16:06:00,22
2023-02-26 17:26:00,352.7167
2023-02-26 18:45:00,79.1833
2023-02-26 20:03:00,240.3
2023-02-26 21:21:00,283
2023-02-26 22:40:00,125
2023-02-26 23:59:00,79
2023-02-27 01:19:00,275
2023-02-27 02:38:00,347
2023-02-27 03:57:00,342
2023-02-27 05:15:00,340
2023-02-27 06:34:00,2
2023-02-27 07:52:00,359
2023-02-27 09:10:00,3.5
2023-02-27 10:28:00,357
2023-02-27 11:46:00,7
2023-02-27 13:04:00,8
2023-02-27 14:22:00,10
2023-02-27 15:40:00,23
2023-02-27 16:59:00,23
2023-02-27 18:18:00,11.5833
2023-02-27 19:36:00,75
2023-02-27 20:55:00,214
2023-02-27 22:13:00,166.05
2023-02-27 23:31:00,150.4333
2023-02-28 00:50:00,172.75
2023-02-28 02:08:00,337
2023-02-28 03:26:00,326.4667
2023-02-28 04:45:00,330.9
2023-02-28 06:03:00,209
2023-02-28 07:21:00,333
2023-02-28 08:39:00,350
2023-02-28 09:57:00,343
2023-02-28 11:17:00,334
2023-02-28 12:35:00,353
2023-02-28 13:53:00,329
2023-02-28 15:11:00,199
2023-02-28 16:29:00,152
2023-02-28 17:48:00,176
2023-02-28 19:06:00,188
2023-02-28 20:24:00,98
2023-02-28 21:42:00,136
2023-02-28 23:00:00,116
2023-03-01 00:19:00,353
2023-03-01 01:37:00,340
2023-03-01 02:55:00,340
2023-03-01 04:13:00,344
2023-03-01 05:31:00,337
2023-03-01 06:49:00,328
2023-03-01 08:07:00,351
2023-03-01 09:25:00,346
2023-03-01 10:43:00,251
2023-03-01 12:02:00,337.0833
2023-03-01 13:21:00,335.35
2023-03-01 14:40:00,342.7333
2023-03-01 15:58:00,329.55
2023-03-01 17:16:00,340
2023-03-01 18:34:00,338
2023-03-01 19:52:00,328
2023-03-01 21:10:00,328.65
2023-03-01 22:28:00,3.7167
2023-03-01 23:47:00,13.8667
2023-03-02 01:07:00,92.3167
2023-03-02 02:26:00,337.2167
2023-03-02 03:45:00,352.8333
2023-03-02 05:03:00,11
2023-03-02 06:21:00,50.5
2023-03-02 07:39:00,9
2023-03-02 08:57:00,346
2023-03-02 10:16:00,5
2023-03-02 11:35:00,13
2023-03-02 12:53:00,230
2023-03-02 14:11:00,310
2023-03-02 15:30:00,3
2023-03-02 16:48:00,257.2833
2023-03-02 18:07:00,8.0167
2023-03-02 19:26:00,316
2023-03-02 20:45:00,343
2023-03-02 22:04:00,328
2023-03-02 23:22:00,301
2023-03-03 00:43:00,319
2023-03-03 02:02:00,318.1667
2023-03-03 03:21:00,134
2023-03-03 04:39:00,143
2023-03-03 05:59:00,269
2023-03-03 07:19:00,335
2023-03-03 08:38:00,160
2023-03-03 09:57:00,131
2023-03-03 11:15:00,142.1167
2023-03-03 12:35:00,159.75
2023-03-03 13:53:00,137.8833
2023-03-03 15:11:00,146
2023-03-03 16:29:00,197
2023-03-03 17:49:00,206
2023-03-03 19:07:00,200.55
2023-03-03 20:26:00,202
2023-03-03 21:44:00,144.8
2023-03-03 23:03:00,270.2667
2023-03-04 00:24:00,239
2023-03-04 01:44:00,186
2023-03-04 03:02:00,353
2023-03-04 04:21:00,345
2023-03-04 05:40:00,340.0667
2023-03-04 06:59:00,350
2023-03-04 08:17:00,343
2023-03-04 09:36:00,150.5
2023-03-04 10:54:00,340
2023-03-04 12:12:00,10
2023-03-04 13:30:00,5
2023-03-04 14:48:00,292.8333
2023-03-04 16:06:00,352
2023-03-04 17:24:00,205
2023-03-04 18:43:00,13
2023-03-04 20:04:00,261.6333
2023-03-04 21:23:00,329
2023-03-04 22:41:00,16.7
2023-03-04 23:59:00,351.2167
2023-03-05 01:19:00,336.2
2023-03-05 02:38:00,305
2023-03-05 03:56:00,8
2023-03-05 05:14:00,38.5
2023-03-05 06:33:00,39.5
2023-03-05 07:51:00,338.3667
2023-03-05 09:09:00,333.8333
2023-03-05 10:27:00,320
2023-03-05 11:46:00,331
2023-03-05 13:05:00,301.8167
2023-03-05 14:23:00,260
2023-03-05 15:42:00,327.6333
2023-03-05 17:00:00,263
2023-03-05 18:18:00,160
2023-03-05 19:36:00,182
2023-03-05 20:55:00,334
2023-03-05 22:13:00,350
2023-03-05 23:31:00,336
2023-03-06 00:52:00,340
2023-03-06 02:11:00,292.7667
2023-03-06 03:30:00,324
2023-03-06 04:49:00,13
2023-03-06 06:08:00,339
2023-03-06 07:26:00,329
2023-03-06 08:45:00,341.4833
2023-03-06 10:04:00,336
2023-03-06 11:22:00,339
2023-03-06 12:41:00,289
2023-03-06 14:00:00,326
2023-03-06 15:18:00,350
2023-03-06 16:37:00,256
2023-03-06 17:55:00,346
2023-03-06 19:13:00,2
2023-03-06 20:32:00,9
2023-03-06 21:51:00,353
2023-03-06 23:10:00,22
2023-03-07 00:31:00,321.5
2023-03-07 01:49:00,151
2023-03-07 03:07:00,356
2023-03-07 04:26:00,188
2023-03-07 05:44:00,323.9333
2023-03-07 07:03:00,315.7
2023-03-07 08:21:00,330.0333
2023-03-07 09:39:00,8
2023-03-07 10:58:00,351.4167
2023-03-07 12:16:00,346
2023-03-07 13:34:00,353
2023-03-07 14:54:00,337.1333
2023-03-07 16:12:00,150.3
2023-03-07 17:32:00,169.6833
2023-03-07 18:50:00,148
2023-03-07 20:09:00,335
2023-03-07 21:27:00,160.3333
2023-03-07 22:46:00,121
2023-03-08 00:06:00,144
2023-03-08 01:25:00,230
2023-03-08 02:43:00,208
2023-03-08 04:01:00,145
2023-03-08 05:20:00,145
2023-03-08 06:39:00,137
2023-03-08 07:58:00,11
2023-03-08 09:16:00,165.4
2023-03-08 10:35:00,11
2023-03-08 11:54:00,134.5
2023-03-08 13:12:00,350
2023-03-08 14:31:00,14
2023-03-08 15:49:00,337
2023-03-08 17:07:00,351
2023-03-08 18:26:00,2
2023-03-08 19:44:00,85.8
2023-03-08 21:02:00,191
2023-03-08 22:21:00,357
2023-03-08 23:40:00,299
2023-03-09 01:00:00,9.75
2023-03-09 02:19:00,334
2023-03-09 03:37:00,326.8833
2023-03-09 04:56:00,335.4
2023-03-09 06:14:00,301.2667
2023-03-09 07:33:00,351.3333
2023-03-09 08:51:00,352
2023-03-09 10:09:00,342.3667
2023-03-09 11:27:00,338.7833
2023-03-09 12:45:00,340
2023-03-09 14:03:00,350.05
2023-03-09 15:22:00,210.4167
2023-03-09 16:41:00,227
2023-03-09 18:00:00,279
2023-03-09 19:19:00,13
2023-03-09 20:37:00,330
2023-03-09 21:55:00,334
2023-03-09 23:13:00,339
2023-03-10 00:34:00,328
2023-03-10 01:54:00,323
2023-03-10 03:13:00,348.75
2023-03-10 04:31:00,325
2023-03-10 05:49:00,149.8
2023-03-10 07:08:00,255
2023-03-10 08:26:00,308
2023-03-10 10:26:00,359
2023-03-10 11:45:00,356
2023-03-10 13:04:00,13
2023-03-10 14:22:00,131.35
2023-03-10 15:40:00,340
2023-03-10 16:58:00,337
2023-03-10 18:17:00,355
2023-03-10 19:37:00,347
2023-03-10 20:56:00,320.3167
2023-03-10 22:15:00,334
2023-03-10 23:34:00,8
2023-03-11 00:53:00,334
2023-03-11 02:13:00,332
2023-03-11 03:31:00,169
2023-03-11 04:49:00,93.5667
2023-03-11 06:08:00,357
2023-03-11 07:27:00,98.0167
2023-03-11 08:45:00,128
2023-03-11 10:03:00,330
2023-03-11 11:22:00,345.1167
2023-03-11 12:40:00,345
2023-03-11 13:58:00,151
2023-03-11 15:17:00,138.6833
2023-03-11 16:35:00,153
2023-03-11 17:53:00,166.3833
2023-03-11 19:13:00,305
2023-03-11 20:31:00,31
2023-03-11 21:49:00,305
2023-03-11 23:07:00,147.3167
2023-03-12 00:26:00,94
2023-03-12 01:44:00,30
2023-03-12 03:02:00,42
2023-03-12 04:20:00,138.9
2023-03-12 05:38:00,76
2023-03-12 06:56:00,58
2023-03-12 08:14:00,343
2023-03-12 09:32:00,9
2023-03-12 10:51:00,330.3333
2023-03-12 12:07:00,279
2023-03-12 13:24:00,345.8
2023-03-12 14:41:00,343.3333
2023-03-12 15:57:00,286
2023-03-12 17:14:00,327.5333
2023-03-12 18:31:00,169.7
2023-03-12 19:48:00,159.1667
2023-03-12 21:05:00,166.6167
2023-03-12 22:21:00,170
2023-03-12 23:38:00,199.3167
2023-03-13 00:57:00,185
2023-03-13 02:14:00,182
2023-03-13 03:31:00,340
2023-03-13 04:47:00,322.4333
2023-03-13 06:05:00,215
2023-03-13 07:22:00,326.45
2023-03-13 08:38:00,341
2023-03-13 09:55:00,269
2023-03-13 11:12:00,337
2023-03-13 12:28:00,326
2023-03-13 13:45:00,148
2023-03-13 15:02:00,188
2023-03-13 16:18:00,125
2023-03-13 17:36:00,305.8333
2023-03-13 18:52:00,344
2023-03-13 20:09:00,335
2023-03-13 21:26:00,124
2023-03-13 22:42:00,328
2023-03-13 23:59:00,343
2023-03-14 01:17:00,340
2023-03-14 02:34:00,199
2023-03-14 03:51:00,22
2023-03-14 05:07:00,11
2023-03-14 06:25:00,1
2023-03-14 07:41:00,9
2023-03-14 08:58:00,342.6667
2023-03-14 10:15:00,46.25
2023-03-14 11:31:00,10
2023-03-14 12:48:00,359
2023-03-14 14:05:00,335
2023-03-14 15:21:00,169
2023-03-14 16:38:00,194.4333
2023-03-14 17:55:00,187.3
2023-03-14 19:12:00,192.2833
2023-03-14 20:29:00,148
2023-03-14 21:45:00,101.9167
2023-03-14 23:02:00,146
2023-03-15 00:20:00,320
2023-03-15 01:37:00,13
2023-03-15 02:53:00,344.5333
2023-03-15 04:10:00,10
2023-03-15 05:27:00,256
2023-03-15 06:44:00,278
2023-03-15 08:01:00,343
2023-03-15 09:17:00,328
2023-03-15 10:34:00,328
2023-03-15 11:51:00,305
2023-03-15 13:07:00,13
2023-03-15 14:24:00,334
2023-03-15 15:41:00,341
2023-03-15 16:57:00,332
2023-03-15 18:16:00,41
2023-03-15 19:32:00,128
2023-03-15 20:49:00,279
2023-03-15 22:06:00,202
2023-03-15 23:22:00,95
2023-03-16 00:40:00,139
2023-03-16 01:59:00,124
2023-03-16 03:15:00,201.2
2023-03-16 04:32:00,225.7833
2023-03-16 05:49:00,214
2023-03-16 07:06:00,60.7
2023-03-16 08:23:00,297.8333
2023-03-16 09:39:00,62.0333
2023-03-16 10:56:00,223.0667
2023-03-16 12:13:00,187.5
2023-03-16 13:29:00,112.9333
2023-03-16 14:46:00,11.9
2023-03-16 16:03:00,21.2
2023-03-16 17:20:00,22.3667
2023-03-16 18:37:00,10.7833
2023-03-16 19:53:00,75.1
2023-03-16 21:10:00,10.15
2023-03-16 22:27:00,13
2023-03-16 23:43:00,11
2023-03-17 01:01:00,126
2023-03-17 02:18:00,356
2023-03-17 03:35:00,10
2023-03-17 04:51:00,8
2023-03-17 06:09:00,354
2023-03-17 07:25:00,357
2023-03-17 08:42:00,359
2023-03-17 09:59:00,18
2023-03-17 11:15:00,5
2023-03-17 12:32:00,347.6
2023-03-17 13:49:00,15
2023-03-17 15:06:00,199
2023-03-17 16:22:00,212
2023-03-17 17:39:00,173.7833
2023-03-17 18:56:00,19
2023-03-17 20:13:00,13
2023-03-17 21:30:00,237.9
2023-03-17 22:46:00,333
2023-03-18 00:05:00,56.4833
2023-03-18 01:21:00,189.9667
2023-03-18 02:38:00,93.15
2023-03-18 03:55:00,13
2023-03-18 05:11:00,212
2023-03-18 06:29:00,296
2023-03-18 07:45:00,15
2023-03-18 09:02:00,299
2023-03-18 10:19:00,21
2023-03-18 11:35:00,18
2023-03-18 12:52:00,28
2023-03-18 14:09:00,351.4
2023-03-18 15:25:00,272.0333
2023-03-18 16:42:00,31.1667
2023-03-18 18:01:00,62
2023-03-18 19:17:00,13
2023-03-18 20:34:00,356
2023-03-18 21:51:00,170
2023-03-18 23:07:00,9
2023-03-19 00:26:00,341.4167
2023-03-19 01:42:00,192.95
2023-03-19 02:59:00,236.5
2023-03-19 04:16:00,9.2
2023-03-19 05:34:00,340.7833
2023-03-19 06:51:00,338
2023-03-19 08:08:00,22
2023-03-19 09:26:00,358.6667
2023-03-19 10:43:00,32.7333
2023-03-19 12:00:00,348.1
2023-03-19 13:17:00,307
2023-03-19 14:34:00,345.5
2023-03-19 15:52:00,13
2023-03-19 17:09:00,73.55
2023-03-19 18:27:00,22.9
2023-03-19 19:45:00,32
2023-03-19 21:02:00,4
2023-03-19 22:19:00,4
2023-03-19 23:36:00,359
2023-03-20 00:55:00,8
2023-03-20 02:13:00,156.8
2023-03-20 03:30:00,215.8333
2023-03-20 04:47:00,74.6667
2023-03-20 06:04:00,8
2023-03-20 07:21:00,8.2
2023-03-20 08:38:00,15
2023-03-20 09:55:00,21.2833
2023-03-20 11:12:00,314
2023-03-20 12:29:00,303.0667
2023-03-20 13:47:00,340.0333
2023-03-20 15:04:00,152.1
2023-03-20 16:21:00,323
2023-03-20 17:38:00,44
2023-03-20 18:55:00,223.5667
2023-03-20 20:12:00,55.5
2023-03-20 21:30:00,356
2023-03-20 22:47:00,339
2023-03-21 00:07:00,14.65
2023-03-21 01:24:00,343
2023-03-21 02:42:00,10
2023-03-21 03:59:00,313.0167
2023-03-21 05:16:00,308
2023-03-21 06:33:00,338
2023-03-21 07:50:00,350
2023-03-21 09:08:00,25.3
2023-03-21 10:26:00,198.25
2023-03-21 11:44:00,101
2023-03-21 13:02:00,331
2023-03-21 14:20:00,50.1333
2023-03-21 15:38:00,326
2023-03-21 16:56:00,251.8167
2023-03-21 18:15:00,165
2023-03-21 19:33:00,170.1
2023-03-21 20:53:00,159
2023-03-21 22:11:00,212
2023-03-21 23:29:00,333
2023-03-22 00:51:00,337.2667
2023-03-22 02:09:00,328.0833
2023-03-22 03:27:00,333
2023-03-22 04:46:00,157.1
2023-03-22 06:05:00,163.5667
2023-03-22 07:25:00,317
2023-03-22 08:43:00,337.1
2023-03-22 10:03:00,331
2023-03-22 11:22:00,346
2023-03-22 12:40:00,352
2023-03-22 13:59:00,335.7833
2023-03-22 15:18:00,346.45
2023-03-22 16:37:00,353
2023-03-22 17:56:00,13.9833
2023-03-22 19:14:00,337
2023-03-22 20:33:00,342
2023-03-22 21:51:00,355
2023-03-22 23:10:00,323
2023-03-23 00:31:00,326
2023-03-23 01:50:00,14
2023-03-23 03:08:00,28
2023-03-23 04:28:00,100.1833
2023-03-23 05:46:00,35
2023-03-23 07:05:00,25
2023-03-23 08:24:00,328
2023-03-23 09:43:00,20
2023-03-23 11:02:00,2
2023-03-23 12:21:00,140.0667
2023-03-23 13:39:00,13
2023-03-23 14:57:00,338.3667
2023-03-23 16:16:00,7.95
2023-03-23 17:35:00,10.0667
2023-03-23 18:54:00,5
2023-03-23 20:13:00,336.9833
2023-03-23 21:32:00,16
2023-03-23 22:51:00,326
2023-03-24 00:12:00,339.3667
2023-03-24 01:32:00,333
2023-03-24 02:50:00,347.7333
2023-03-24 04:08:00,344.3
2023-03-24 05:28:00,308.9167
2023-03-24 06:46:00,171.2667
2023-03-24 08:04:00,44.4833
2023-03-24 09:22:00,353
2023-03-24 10:40:00,13
2023-03-24 11:59:00,234.55
2023-03-24 13:17:00,11.25
2023-03-24 14:35:00,14
2023-03-24 15:53:00,1.6333
2023-03-24 17:11:00,10
2023-03-24 18:31:00,1
2023-03-24 19:50:00,4
2023-03-24 21:09:00,328.9
2023-03-24 22:27:00,14
2023-03-24 23:46:00,353.1833
2023-03-25 01:08:00,26.05
2023-03-25 02:27:00,346
2023-03-25 03:46:00,84.5833
2023-03-25 05:05:00,337
2023-03-25 06:24:00,3
2023-03-25 07:43:00,13
2023-03-25 09:02:00,18
2023-03-25 10:20:00,12.2833
2023-03-25 11:39:00,13
2023-03-25 12:58:00,15
2023-03-25 14:18:00,17
2023-03-25 15:36:00,144.5
2023-03-25 16:55:00,20.1833
2023-03-25 18:13:00,14
2023-03-25 19:33:00,1
2023-03-25 20:52:00,333
2023-03-25 22:11:00,341
2023-03-25 23:29:00,350.0167
2023-03-26 00:51:00,324.7667
2023-03-26 02:10:00,2.8167
2023-03-26 03:28:00,352
2023-03-26 04:47:00,350
2023-03-26 06:05:00,330.8167
2023-03-26 07:24:00,28
2023-03-26 08:44:00,354
2023-03-26 10:03:00,340
2023-03-26 11:21:00,349.3
2023-03-26 12:41:00,22.3833
2023-03-26 14:00:00,328
2023-03-26 15:18:00,339
2023-03-26 16:38:00,247
2023-03-26 17:56:00,21
2023-03-26 19:14:00,297
2023-03-26 20:32:00,5
2023-03-26 21:50:00,356
2023-03-26 23:09:00,323
2023-03-27 00:29:00,359
2023-03-27 01:48:00,298
2023-03-27 03:07:00,341.45
2023-03-27 04:25:00,136
2023-03-27 05:43:00,115
2023-03-27 07:03:00,198.3
2023-03-27 08:22:00,9
2023-03-27 09:40:00,7
2023-03-27 10:58:00,355
2023-03-27 12:16:00,305
2023-03-27 13:34:00,8
2023-03-27 14:52:00,138.2
2023-03-27 16:10:00,160.6333
2023-03-27 17:28:00,202
2023-03-27 18:47:00,175.4833
2023-03-27 20:06:00,179
2023-03-27 21:24:00,163
2023-03-27 22:42:00,227
2023-03-28 00:02:00,247
2023-03-28 01:21:00,333
2023-03-28 02:37:00,350
2023-03-28 03:54:00,346
2023-03-28 05:13:00,126
2023-03-28 06:29:00,19
2023-03-28 07:46:00,173
2023-03-28 09:05:00,58.2667
2023-03-28 10:21:00,352
2023-03-28 11:38:00,185.8667
2023-03-28 12:55:00,2
2023-03-28 14:11:00,268.3833
2023-03-28 15:30:00,340
2023-03-28 16:47:00,9
2023-03-28 18:05:00,9
2023-03-28 19:22:00,44
2023-03-28 20:40:00,343
2023-03-28 21:57:00,334
2023-03-28 23:14:00,123
2023-03-29 00:34:00,346
2023-03-29 01:50:00,120
2023-03-29 03:09:00,336.4
2023-03-29 04:26:00,342.4167
2023-03-29 05:42:00,326.5833
2023-03-29 07:02:00,276
2023-03-29 08:19:00,341
2023-03-29 09:35:00,350
2023-03-29 10:52:00,350
2023-03-29 12:11:00,333
2023-03-29 13:27:00,346
2023-03-29 14:44:00,13
2023-03-29 16:01:00,330
2023-03-29 17:17:00,195
2023-03-29 18:35:00,185.6
2023-03-29 19:51:00,204
2023-03-29 21:08:00,128
2023-03-29 22:25:00,165
2023-03-29 23:42:00,347
2023-03-30 01:01:00,347.3833
2023-03-30 02:17:00,349.85
2023-03-30 03:34:00,339.8167
2023-03-30 04:51:00,343.25
2023-03-30 06:08:00,330.4333
2023-03-30 07:25:00,338.6
2023-03-30 08:42:00,154.7667
2023-03-30 09:58:00,356.1833
2023-03-30 11:15:00,344
2023-03-30 12:32:00,19
2023-03-30 13:48:00,312
2023-03-30 15:05:00,350
2023-03-30 16:24:00,31
2023-03-30 17:41:00,346
2023-03-30 18:58:00,343
2023-03-30 20:15:00,356
2023-03-30 21:32:00,24
2023-03-30 22:49:00,335
2023-03-31 00:09:00,344
2023-03-31 01:28:00,1.6
2023-03-31 02:45:00,358.8333
2023-03-31 04:02:00,325.1667
2023-03-31 05:19:00,325.4
2023-03-31 06:35:00,335.3667
2023-03-31 07:54:00,317
2023-03-31 09:11:00,345
2023-03-31 10:28:00,3
2023-03-31 11:48:00,346
2023-03-31 13:08:00,26
2023-03-31 14:26:00,357
2023-03-31 15:43:00,9
2023-03-31 16:59:00,257.9333
2023-03-31 18:16:00,334
2023-03-31 19:35:00,346
2023-03-31 20:52:00,38
2023-03-31 22:09:00,356
2023-03-31 23:26:00,47.4833
2023-04-01 00:46:00,17.1
2023-04-01 02:02:00,70.6333
2023-04-01 03:19:00,69.2333
2023-04-01 04:39:00,237.5167
2023-04-01 05:56:00,211.5
2023-04-01 07:14:00,359
2023-04-01 08:31:00,25.4333
2023-04-01 09:50:00,346.7667
2023-04-01 11:07:00,1.8
2023-04-01 12:24:00,294.3333
2023-04-01 13:43:00,346
2023-04-01 15:00:00,352
2023-04-01 16:17:00,359
2023-04-01 17:34:00,356
2023-04-01 18:53:00,352.4667
2023-04-01 20:11:00,335
2023-04-01 21:29:00,324
2023-04-01 22:46:00,346
2023-04-02 00:04:00,15.65
2023-04-02 01:21:00,356
2023-04-02 02:38:00,351.7
2023-04-02 03:55:00,24.8667
2023-04-02 05:11:00,352.2
2023-04-02 06:28:00,182
2023-04-02 07:45:00,9.8333
2023-04-02 09:01:00,5.7833
2023-04-02 10:18:00,334.0833
2023-04-02 11:35:00,8
2023-04-02 12:51:00,347
2023-04-02 14:11:00,5
2023-04-02 15:28:00,351
2023-04-02 16:44:00,330
2023-04-02 18:02:00,355
2023-04-02 19:19:00,338
2023-04-02 20:36:00,316.4833
2023-04-02 21:53:00,331.2
2023-04-02 23:09:00,342.1
2023-04-03 00:30:00,315.4167
2023-04-03 01:45:00,317
2023-04-03 03:02:00,283
2023-04-03 04:21:00,298
2023-04-03 05:35:00,1
2023-04-03 06:52:00,1
2023-04-03 08:18:00,16
2023-04-03 09:34:00,9
2023-04-03 10:49:00,87.5
2023-04-03 12:08:00,359
2023-04-03 13:28:00,334.4
2023-04-03 14:47:00,334
2023-04-03 16:02:00,308
2023-04-03 17:23:00,41.9167
2023-04-03 18:36:00,289
2023-04-03 19:53:00,308
2023-04-03 21:11:00,310
2023-04-03 22:28:00,262
2023-04-03 23:42:00,350
2023-04-04 01:04:00,342.6
2023-04-04 02:21:00,330.1667
2023-04-04 03:41:00,330
2023-04-04 04:58:00,83.4
2023-04-04 06:16:00,39.7
2023-04-04 07:32:00,328
2023-04-04 08:50:00,359
2023-04-04 10:09:00,326
2023-04-04 11:27:00,340
2023-04-04 12:44:00,235
2023-04-04 14:01:00,332
2023-04-04 15:18:00,240.7333
2023-04-04 16:35:00,133.7333
2023-04-04 17:52:00,283
2023-04-04 19:09:00,105.2833
2023-04-04 20:26:00,134
2023-04-04 21:43:00,266
2023-04-04 22:59:00,236.5
2023-04-05 00:19:00,132
2023-04-05 01:38:00,340
2023-04-05 02:55:00,17
2023-04-05 04:11:00,120
2023-04-05 05:24:00,96
2023-04-05 06:39:00,330.9333
2023-04-05 08:02:00,9
2023-04-05 09:20:00,109
2023-04-05 10:29:00,110.7333
2023-04-05 11:48:00,127
2023-04-05 13:06:00,148
2023-04-05 14:23:00,151
2023-04-05 15:45:00,216
2023-04-05 16:59:00,331
2023-04-05 18:18:00,53
2023-04-05 19:34:00,344
2023-04-05 20:59:00,211
2023-04-05 22:15:00,344.9833
2023-04-05 23:38:00,6
2023-04-06 00:56:00,336
2023-04-06 02:15:00,329
2023-04-06 03:31:00,15
2023-04-06 04:48:00,347
2023-04-06 06:06:00,26
2023-04-06 07:23:00,352.3333
2023-04-06 08:40:00,335.8
2023-04-06 09:57:00,164.4
2023-04-06 11:13:00,112.6667
2023-04-06 12:32:00,186
2023-04-06 13:51:00,328
2023-04-06 15:07:00,138.7333
2023-04-06 16:24:00,171.4333
2023-04-06 17:41:00,169.7833
2023-04-06 18:57:00,7.7167
2023-04-06 20:14:00,278.1667
2023-04-06 21:33:00,341.8
2023-04-06 22:51:00,4.95
2023-04-07 00:09:00,4
2023-04-07 01:26:00,330
2023-04-07 02:43:00,330
