时间,位移量(mm)
2023-03-22 14:30:00,58.82
2023-03-22 15:40:00,58.82
2023-03-22 16:50:00,58.82
2023-03-22 18:00:00,58.89
2023-03-22 19:10:00,59.76
2023-03-22 20:20:00,60.52
2023-03-22 21:30:00,61.94
2023-03-22 22:40:00,64.21
2023-03-22 23:50:00,65.12
2023-03-23 01:10:00,65.67
2023-03-23 02:20:00,66.31
2023-03-23 03:30:00,66.86
2023-03-23 04:40:00,66.94
2023-03-23 05:50:00,66.94
2023-03-23 07:00:00,67.14
2023-03-23 08:10:00,67.18
2023-03-23 09:20:00,66.54
2023-03-23 10:30:00,65.3
2023-03-23 11:40:00,65.1
2023-03-23 12:50:00,65.5
2023-03-23 14:00:00,65.53
2023-03-23 15:10:00,66.09
2023-03-23 16:20:00,66.33
2023-03-23 17:30:00,66.76
2023-03-23 18:40:00,67.48
2023-03-23 19:50:00,67.68
2023-03-23 21:00:00,69.3
2023-03-23 22:10:00,70.53
2023-03-23 23:20:00,71.12
2023-03-24 00:40:00,71.87
2023-03-24 01:50:00,72.26
2023-03-24 03:00:00,72.78
2023-03-24 04:10:00,73.1
2023-03-24 05:20:00,73.57
2023-03-24 06:30:00,74.55
2023-03-24 07:40:00,76.22
2023-03-24 08:50:00,77.33
2023-03-24 10:00:00,78.08
2023-03-24 11:10:00,78.08
2023-03-24 12:20:00,78.08
2023-03-24 13:30:00,77.92
2023-03-24 14:40:00,77.69
2023-03-24 15:50:00,77.45
2023-03-24 17:00:00,77.45
2023-03-24 18:10:00,77.45
2023-03-24 19:20:00,78.44
2023-03-24 20:30:00,79.2
2023-03-24 21:40:00,79.83
2023-03-24 22:50:00,80.38
2023-03-25 00:10:00,80.9
2023-03-25 01:20:00,81.06
2023-03-25 02:30:00,81.26
2023-03-25 03:40:00,81.38
2023-03-25 04:50:00,81.61
2023-03-25 06:00:00,81.85
2023-03-25 07:10:00,82.05
2023-03-25 08:20:00,82.05
2023-03-25 09:30:00,81.65
2023-03-25 10:40:00,80.82
2023-03-25 11:50:00,78.88
2023-03-25 13:00:00,77.88
2023-03-25 14:10:00,77.56
2023-03-25 15:20:00,76.49
2023-03-25 16:30:00,74.5
2023-03-25 17:40:00,72.16
2023-03-25 18:50:00,71.84
2023-03-25 20:00:00,71.61
2023-03-25 21:10:00,71.61
2023-03-25 22:20:00,71.69
2023-03-25 23:30:00,71.89
2023-03-26 00:50:00,72.4
2023-03-26 02:00:00,72.91
2023-03-26 03:10:00,73.42
2023-03-26 04:20:00,74.02
2023-03-26 05:30:00,74.42
2023-03-26 06:40:00,74.66
2023-03-26 07:50:00,74.85
2023-03-26 09:00:00,74.73
2023-03-26 10:10:00,71.6
2023-03-26 11:20:00,66.6
2023-03-26 12:30:00,58.95
2023-03-26 13:40:00,52.51
2023-03-26 14:50:00,46.88
2023-03-26 16:00:00,43.1
2023-03-26 17:10:00,41.64
2023-03-26 18:20:00,41.44
2023-03-26 19:30:00,41.56
2023-03-26 20:40:00,42.91
2023-03-26 21:50:00,45.05
2023-03-26 23:00:00,48.29
2023-03-27 00:20:00,52.23
2023-03-27 01:30:00,55.68
2023-03-27 02:40:00,59.2
2023-03-27 03:50:00,62.21
2023-03-27 05:00:00,64.63
2023-03-27 06:10:00,66.8
2023-03-27 07:20:00,68.54
2023-03-27 08:30:00,68.7
2023-03-27 09:40:00,66.32
2023-03-27 10:50:00,55.13
2023-03-27 12:00:00,37.81
2023-03-27 13:10:00,18.76
2023-03-27 14:20:00,10.24
2023-03-27 15:30:00,8.52
2023-03-27 16:40:00,8.6
2023-03-27 17:50:00,8.67
2023-03-27 19:00:00,11.25
2023-03-27 20:10:00,17.88
2023-03-27 21:20:00,26.7
2023-03-27 22:30:00,34.96
2023-03-27 23:40:00,41.94
2023-03-28 01:00:00,48.11
2023-03-28 02:10:00,52.2
2023-03-28 03:20:00,55.33
2023-03-28 04:30:00,58.49
2023-03-28 05:40:00,62.82
2023-03-28 06:50:00,66.06
2023-03-28 08:00:00,67.52
2023-03-28 09:10:00,67.8
2023-03-28 10:20:00,67.28
2023-03-28 11:30:00,63.3
2023-03-28 12:40:00,52.74
2023-03-28 13:50:00,37.49
2023-03-28 15:00:00,24
2023-03-28 16:10:00,16.12
2023-03-28 17:20:00,14.37
2023-03-28 18:30:00,14.45
2023-03-28 19:40:00,17.03
2023-03-28 20:50:00,20.8
2023-03-28 22:00:00,25.32
2023-03-28 23:10:00,31.54
2023-03-29 00:30:00,37.83
2023-03-29 01:40:00,43.41
2023-03-29 02:50:00,48.4
2023-03-29 04:00:00,51.64
2023-03-29 05:10:00,54.45
2023-03-29 06:20:00,58.25
2023-03-29 07:30:00,61.62
2023-03-29 08:40:00,63
2023-03-29 09:50:00,63.08
2023-03-29 11:00:00,60.37
2023-03-29 12:10:00,50.06
2023-03-29 13:20:00,35.78
2023-03-29 14:30:00,23.88
2023-03-29 15:40:00,17.81
2023-03-29 16:50:00,14.51
2023-03-29 18:00:00,14.27
2023-03-29 19:10:00,14.87
2023-03-29 20:20:00,18.84
2023-03-29 21:30:00,23.88
2023-03-29 22:40:00,30.49
2023-03-29 23:50:00,37.83
2023-03-30 01:10:00,46.56
2023-03-30 02:20:00,51.99
2023-03-30 03:30:00,56.38
2023-03-30 04:40:00,61.47
2023-03-30 05:50:00,67.58
2023-03-30 07:00:00,72.31
2023-03-30 08:10:00,73.42
2023-03-30 09:20:00,69.85
2023-03-30 10:30:00,54.66
2023-03-30 11:40:00,30.21
2023-03-30 12:50:00,8.93
2023-03-30 14:00:00,-0.94
2023-03-30 15:10:00,-3.14
2023-03-30 16:20:00,-6.56
2023-03-30 17:30:00,-7.07
2023-03-30 18:40:00,-4.18
2023-03-30 19:50:00,6.76
2023-03-30 21:00:00,20.56
2023-03-30 22:10:00,33.3
2023-03-30 23:20:00,41.39
2023-03-31 00:40:00,45.12
2023-03-31 01:50:00,48.69
2023-03-31 03:00:00,52.17
2023-03-31 04:10:00,55.57
2023-03-31 05:20:00,59.16
2023-03-31 06:30:00,62.25
2023-03-31 07:40:00,64.24
2023-03-31 08:50:00,64.04
2023-03-31 10:00:00,61.03
2023-03-31 11:10:00,47.04
2023-03-31 12:20:00,25.44
2023-03-31 13:30:00,9.92
2023-03-31 14:40:00,0.33
2023-03-31 15:50:00,-2.66
2023-03-31 17:00:00,-4.53
2023-03-31 18:10:00,-5.13
2023-03-31 19:20:00,-1.79
2023-03-31 20:30:00,8.11
2023-03-31 21:40:00,17.35
2023-03-31 22:50:00,25.51
2023-04-01 00:10:00,34.03
2023-04-01 01:20:00,42.19
2023-04-01 02:30:00,49.44
2023-04-01 03:40:00,56.5
2023-04-01 04:50:00,61.17
2023-04-01 06:00:00,63.38
2023-04-01 07:10:00,66.2
2023-04-01 08:20:00,66.75
2023-04-01 09:30:00,61.75
2023-04-01 10:40:00,40.85
2023-04-01 11:50:00,15.86
2023-04-01 13:00:00,1.76
2023-04-01 14:10:00,-5.03
2023-04-01 15:20:00,-14.6
2023-04-01 16:30:00,-21.51
2023-04-01 17:40:00,-23.02
2023-04-01 18:50:00,-20.09
2023-04-01 20:00:00,-8.38
2023-04-01 21:10:00,3.16
2023-04-01 22:20:00,12.56
2023-04-01 23:30:00,19.08
2023-04-02 00:50:00,26.11
2023-04-02 02:00:00,31.18
2023-04-02 03:10:00,35.97
2023-04-02 04:20:00,40.24
2023-04-02 05:30:00,43.61
2023-04-02 06:40:00,45.23
2023-04-02 07:50:00,45.83
2023-04-02 09:00:00,45.79
2023-04-02 10:10:00,42.93
2023-04-02 12:00:00,15.82
2023-04-02 13:10:00,-3.35
2023-04-02 14:20:00,-13.75
2023-04-02 15:30:00,-16.58
2023-04-02 16:40:00,-17.66
2023-04-02 17:50:00,-18.1
2023-04-02 19:00:00,-17.5
2023-04-02 20:10:00,-12.76
2023-04-02 21:20:00,-5.82
2023-04-02 22:30:00,1.18
2023-04-02 23:40:00,8.43
2023-04-03 01:10:00,16.51
2023-04-03 02:20:00,23.13
2023-04-03 03:30:00,35.51
2023-04-03 04:40:00,41.99
2023-04-03 05:50:00,46.39
2023-04-03 07:00:00,49.83
2023-04-03 08:10:00,51.06
2023-04-03 09:20:00,50.03
2023-04-03 10:30:00,40.18
2023-04-03 11:40:00,27.37
2023-04-03 12:50:00,7.21
2023-04-03 14:00:00,4.46
2023-04-03 15:10:00,-0.79
2023-04-03 16:20:00,-6.83
2023-04-03 17:30:00,-8.11
2023-04-03 18:40:00,-6.32
2023-04-03 19:50:00,-0.29
2023-04-03 21:00:00,7.8
2023-04-03 22:10:00,16.69
2023-04-03 23:20:00,25.36
2023-04-04 00:40:00,33.4
2023-04-04 01:50:00,38.74
2023-04-04 03:00:00,42.7
2023-04-04 04:10:00,45.82
2023-04-04 05:20:00,48.08
2023-04-04 06:30:00,50.38
2023-04-04 07:40:00,52.83
2023-04-04 08:50:00,55.54
2023-04-04 10:00:00,57
2023-04-04 11:10:00,57.36
2023-04-04 12:20:00,58.55
2023-04-04 13:30:00,59.97
2023-04-04 14:40:00,60.14
2023-04-04 15:50:00,60.09
2023-04-04 17:00:00,60.01
2023-04-04 18:10:00,60.01
2023-04-04 19:20:00,60.33
2023-04-04 20:30:00,61.05
2023-04-04 21:40:00,61.4
2023-04-04 22:50:00,61.72
2023-04-05 00:10:00,62.24
2023-04-05 01:20:00,62.83
2023-04-05 02:30:00,62.95
2023-04-05 03:40:00,62.95
2023-04-05 04:50:00,62.95
2023-04-05 06:00:00,62.95
2023-04-05 07:10:00,62.95
2023-04-05 08:20:00,62.95
2023-04-05 09:30:00,62.95
2023-04-05 10:40:00,62.82
2023-04-05 11:50:00,61.88
2023-04-05 13:00:00,61.56
2023-04-05 14:10:00,63.1
2023-04-05 15:20:00,64.8
2023-04-05 16:30:00,65.04
2023-04-05 17:40:00,65.35
2023-04-05 18:50:00,66.43
2023-04-05 20:00:00,66.75
2023-04-05 21:10:00,67.03
2023-04-05 22:20:00,67.58
2023-04-05 23:30:00,68.37
2023-04-06 00:50:00,69.88
2023-04-06 02:00:00,70.91
2023-04-06 03:10:00,71.61
2023-04-06 04:20:00,72.28
2023-04-06 05:30:00,72.91
2023-04-06 06:40:00,73.55
2023-04-06 07:50:00,73.82
2023-04-06 09:00:00,72.11
2023-04-06 10:10:00,67.31
2023-04-06 11:20:00,48.48
2023-04-06 12:30:00,18.55
2023-04-06 13:40:00,-0.13
2023-04-06 14:50:00,-4.17
2023-04-06 16:00:00,-8.31
2023-04-06 17:10:00,-9.99
2023-04-06 18:20:00,-9.32
2023-04-06 19:30:00,0.26
2023-04-06 20:40:00,14.87
2023-04-06 21:50:00,27.07
2023-04-06 23:00:00,35.28
2023-04-07 00:20:00,39.96
2023-04-07 01:30:00,44.31
2023-04-07 02:40:00,48.75
2023-04-07 03:50:00,53.86
2023-04-07 05:00:00,58.38
2023-04-07 06:10:00,62.48
2023-04-07 07:20:00,64.91
2023-04-07 08:30:00,65.31
2023-04-07 09:40:00,65.11
2023-04-07 10:50:00,63.64
2023-04-07 12:00:00,58.78
2023-04-07 13:10:00,53.26
2023-04-07 14:20:00,43.79
2023-04-07 15:30:00,31.95
2023-04-07 16:40:00,26.51
2023-04-07 17:50:00,25.99
2023-04-07 19:00:00,26.07
2023-04-07 20:10:00,27.61
2023-04-07 21:20:00,29.76
2023-04-07 22:30:00,33.05
2023-04-07 23:40:00,36.51
2023-04-08 01:00:00,40.97
2023-04-08 02:10:00,44.94
2023-04-08 03:20:00,48.58
2023-04-08 04:30:00,51.47
2023-04-08 05:40:00,53.76
2023-04-08 06:50:00,56.45
2023-04-08 08:00:00,57.28
2023-04-08 09:10:00,57.28
2023-04-08 10:20:00,55.14
2023-04-08 11:30:00,51.36
2023-04-08 12:40:00,38.44
2023-04-08 13:50:00,16.81
2023-04-08 15:00:00,-5.4
2023-04-08 16:10:00,-14.25
2023-04-08 17:20:00,-17.04
2023-04-08 18:30:00,-17.31
2023-04-08 19:40:00,-11.76
2023-04-08 20:50:00,1.51
2023-04-08 22:00:00,13.07
2023-04-08 23:10:00,23.9
2023-04-09 00:30:00,35.7
2023-04-09 01:40:00,43.62
2023-04-09 02:50:00,49.88
2023-04-09 04:00:00,53.96
2023-04-09 05:10:00,56.7
2023-04-09 06:20:00,58.64
2023-04-09 07:30:00,60.19
2023-04-09 08:40:00,60.26
2023-04-09 09:50:00,54.19
2023-04-09 11:00:00,32.92
2023-04-09 12:10:00,5.91
2023-04-09 13:20:00,-12.44
2023-04-09 14:30:00,-16.13
2023-04-09 15:40:00,-21.62
2023-04-09 16:50:00,-25.49
2023-04-09 18:00:00,-24.9
2023-04-09 19:10:00,-16.33
2023-04-09 20:20:00,-6.08
2023-04-09 21:30:00,3.97
2023-04-09 22:40:00,11.51
2023-04-09 23:50:00,16.57
2023-04-10 01:10:00,21.92
2023-04-10 02:20:00,26.49
2023-04-10 03:30:00,30.48
2023-04-10 04:40:00,34.4
2023-04-10 05:50:00,38.12
2023-04-10 07:00:00,41.88
2023-04-10 08:10:00,43.15
2023-04-10 09:20:00,41.21
2023-04-10 10:30:00,25.78
2023-04-10 11:40:00,1.33
2023-04-10 12:50:00,-13.01
2023-04-10 14:00:00,-19.73
2023-04-10 15:10:00,-27.85
2023-04-10 16:20:00,-34.49
2023-04-10 17:30:00,-35.85
2023-04-10 18:40:00,-34.3
2023-04-10 19:50:00,-23.27
2023-04-10 21:00:00,-10.67
2023-04-10 22:10:00,-4.17
2023-04-10 23:20:00,3.45
2023-04-11 00:40:00,11.97
2023-04-11 01:50:00,18.03
2023-04-11 03:00:00,23.01
2023-04-11 04:10:00,27.73
2023-04-11 05:20:00,31.25
2023-04-11 06:30:00,33.9
2023-04-11 07:40:00,35.85
2023-04-11 08:50:00,35.84
2023-04-11 10:00:00,32.95
2023-04-11 11:10:00,14.32
2023-04-11 12:20:00,-12.71
2023-04-11 13:30:00,-24.04
2023-04-11 14:40:00,-33.5
2023-04-11 15:50:00,-42.88
2023-04-11 17:00:00,-48.08
2023-04-11 18:10:00,-49.03
2023-04-11 19:20:00,-42.92
2023-04-11 20:30:00,-31.27
2023-04-11 21:40:00,-22.78
2023-04-11 22:50:00,-15.32
2023-04-12 00:10:00,-5.84
2023-04-12 01:20:00,1.92
2023-04-12 02:30:00,8.73
2023-04-12 03:40:00,14
2023-04-12 04:50:00,19.54
2023-04-12 06:00:00,23.93
2023-04-12 07:10:00,27.39
2023-04-12 08:20:00,27.9
2023-04-12 09:30:00,25.92
2023-04-12 10:40:00,18.3
2023-04-12 11:50:00,14.09
2023-04-12 13:00:00,13.13
2023-04-12 14:10:00,17.59
2023-04-12 15:20:00,20.96
2023-04-12 16:30:00,21.72
2023-04-12 17:40:00,22
2023-04-12 18:50:00,22.55
2023-04-12 20:00:00,26.7
2023-04-12 21:10:00,31.38
2023-04-12 22:20:00,36.97
2023-04-12 23:30:00,42.43
2023-04-13 00:50:00,46.11
2023-04-13 02:00:00,48.41
2023-04-13 03:10:00,49.36
2023-04-13 04:20:00,50.46
2023-04-13 05:30:00,51.29
2023-04-13 06:40:00,52
2023-04-13 07:50:00,52.28
2023-04-13 09:00:00,50.49
2023-04-13 10:10:00,45.52
2023-04-13 11:20:00,39.95
2023-04-13 12:30:00,34.24
2023-04-13 13:40:00,33.6
2023-04-13 14:50:00,33.6
2023-04-13 16:00:00,33.56
2023-04-13 17:10:00,28.94
2023-04-13 18:20:00,27.47
2023-04-13 19:30:00,27.39
2023-04-13 20:40:00,27.75
2023-04-13 21:50:00,29.37
2023-04-13 23:00:00,30.6
2023-04-14 00:20:00,32.46
2023-04-14 01:30:00,34.2
2023-04-14 02:40:00,35.27
2023-04-14 03:50:00,36.74
2023-04-14 05:00:00,37.85
2023-04-14 06:10:00,38.57
2023-04-14 07:20:00,39.24
2023-04-14 08:30:00,39.24
2023-04-14 09:40:00,39.16
2023-04-14 10:50:00,38.8
2023-04-14 12:00:00,38.8
2023-04-14 13:10:00,30.26
2023-04-14 14:20:00,6.58
2023-04-14 15:30:00,-11.36
2023-04-14 16:40:00,-19.01
2023-04-14 17:50:00,-20.24
2023-04-14 19:00:00,-19.28
2023-04-14 20:20:00,-11.46
2023-04-14 21:30:00,-0.66
2023-04-14 22:40:00,8.2
2023-04-14 23:50:00,15.38
2023-04-15 01:10:00,25.91
2023-04-15 02:20:00,33.8
2023-04-15 03:30:00,40.65
2023-04-15 04:40:00,45.83
2023-04-15 05:50:00,50.24
2023-04-15 07:00:00,53.96
2023-04-15 08:10:00,54.27
2023-04-15 09:20:00,49.86
2023-04-15 10:30:00,31.54
2023-04-15 11:40:00,5.32
2023-04-15 12:50:00,-16.07
2023-04-15 14:00:00,-19.06
2023-04-15 15:20:00,-26.99
2023-04-15 16:30:00,-34.12
2023-04-15 17:40:00,-34.64
2023-04-15 18:50:00,-33.09
2023-04-15 20:00:00,-22.16
2023-04-15 21:10:00,-8.68
2023-04-15 22:20:00,0.44
2023-04-15 23:30:00,5.79
2023-04-16 00:50:00,13.35
2023-04-16 02:00:00,20.17
2023-04-16 03:10:00,26.95
2023-04-16 04:20:00,32.65
2023-04-16 05:30:00,37.96
2023-04-16 06:40:00,42.4
2023-04-16 07:50:00,44.03
2023-04-16 09:00:00,42.01
2023-04-16 10:10:00,26.13
2023-04-16 11:20:00,1.15
2023-04-16 12:30:00,-7.26
2023-04-16 13:40:00,-20.82
2023-04-16 14:50:00,-34.44
2023-04-16 16:00:00,-42.33
2023-04-16 17:10:00,-47.27
2023-04-16 18:20:00,-47.63
2023-04-16 19:30:00,-39.94
2023-04-16 20:40:00,-26.79
2023-04-16 21:50:00,-17.53
2023-04-16 23:00:00,-9.32
2023-04-17 00:20:00,-0.36
2023-04-17 01:30:00,7.43
2023-04-17 02:40:00,13.74
2023-04-17 03:50:00,19.29
2023-04-17 05:00:00,23.88
2023-04-17 06:10:00,27.49
2023-04-17 07:20:00,30.22
2023-04-17 08:30:00,30.34
2023-04-17 09:40:00,28.55
2023-04-17 10:50:00,13.91
2023-04-17 12:00:00,-8.21
2023-04-17 13:10:00,-22.51
2023-04-17 14:20:00,-28.56
2023-04-17 15:30:00,-36.88
2023-04-17 16:40:00,-41.58
2023-04-17 17:50:00,-42.57
2023-04-17 19:00:00,-41.31
2023-04-17 20:10:00,-34.37
2023-04-17 21:20:00,-24.38
2023-04-17 22:30:00,-13.94
2023-04-17 23:40:00,-6.92
2023-04-18 01:00:00,-2.05
2023-04-18 02:10:00,1.64
2023-04-18 03:20:00,2.63
2023-04-18 04:30:00,5.51
2023-04-18 05:40:00,9.76
2023-04-18 06:50:00,13.46
2023-04-18 08:00:00,16.3
2023-04-18 09:10:00,17.65
2023-04-18 10:20:00,18.04
2023-04-18 11:30:00,17.17
2023-04-18 12:40:00,14.85
2023-04-18 13:50:00,9.39
2023-04-18 15:00:00,-1.11
2023-04-18 16:10:00,-3.18
2023-04-18 17:20:00,-2.99
2023-04-18 18:30:00,2.29
2023-04-18 19:40:00,9.21
2023-04-18 20:50:00,15.32
2023-04-18 22:00:00,20.06
2023-04-18 23:10:00,23.51
2023-04-19 00:30:00,27.78
2023-04-19 01:40:00,30.95
2023-04-19 02:50:00,32.86
2023-04-19 04:00:00,33.92
2023-04-19 05:10:00,34.83
2023-04-19 06:20:00,35.55
2023-04-19 07:30:00,36.1
2023-04-19 08:40:00,35.51
2023-04-19 10:20:00,19.62
2023-04-19 11:30:00,-5.63
2023-04-19 12:40:00,-25.78
2023-04-19 13:50:00,-31.74
2023-04-19 15:00:00,-40.54
2023-04-19 16:10:00,-47.57
2023-04-19 17:20:00,-50.37
2023-04-19 18:30:00,-47.87
2023-04-19 19:40:00,-38.16
2023-04-19 20:50:00,-30.01
2023-04-19 22:00:00,-21.79
2023-04-19 23:10:00,-14.61
2023-04-20 00:30:00,-7.48
2023-04-20 01:40:00,-1.86
2023-04-20 02:50:00,4.33
2023-04-20 04:00:00,9.2
2023-04-20 05:10:00,14.08
2023-04-20 06:20:00,19.48
2023-04-20 07:30:00,22.5
2023-04-20 08:40:00,22.61
2023-04-20 09:50:00,16.29
2023-04-20 11:00:00,-3.57
2023-04-20 12:10:00,-22.69
2023-04-20 13:20:00,-28.87
2023-04-20 14:30:00,-36.16
2023-04-20 15:40:00,-43.62
2023-04-20 16:50:00,-45.62
2023-04-20 18:00:00,-42.56
2023-04-20 19:10:00,-29.11
2023-04-20 20:20:00,-17.28
2023-04-20 21:30:00,-9.72
2023-04-20 22:40:00,-5.04
2023-04-20 23:50:00,-0.43
2023-04-21 01:10:00,5.25
2023-04-21 02:20:00,9.56
2023-04-21 03:30:00,13.61
2023-04-21 04:40:00,15.78
2023-04-21 05:50:00,17.8
2023-04-21 07:00:00,18.94
2023-04-21 08:10:00,19.3
2023-04-21 09:20:00,19.3
