时间,挠度(mm)
2023-01-22 06:50:00,-47.98
2023-01-22 07:40:00,-44.78
2023-01-22 08:30:00,-45.06
2023-01-22 09:20:00,-46.45
2023-01-22 10:10:00,-47.24
2023-01-22 11:00:00,-45.81
2023-01-22 11:50:00,-47.8
2023-01-22 13:00:00,-46.08
2023-01-22 13:50:00,-40.96
2023-01-22 14:40:00,-40.61
2023-01-22 15:30:00,-40.92
2023-01-22 16:20:00,-38.89
2023-01-22 17:10:00,-40.42
2023-01-22 18:00:00,-39.75
2023-01-22 18:50:00,-36.84
2023-01-22 19:40:00,-36.68
2023-01-22 20:30:00,-37.04
2023-01-22 21:20:00,-40.65
2023-01-22 22:10:00,-36.64
2023-01-22 23:00:00,-37.95
2023-01-22 23:50:00,-38.3
2023-01-23 00:50:00,-41.71
2023-01-23 01:40:00,-40.96
2023-01-23 02:30:00,-42.98
2023-01-23 03:20:00,-42.99
2023-01-23 04:10:00,-43.87
2023-01-23 05:00:00,-44.03
2023-01-23 05:50:00,-44.7
2023-01-23 06:40:00,-41.71
2023-01-23 07:30:00,-41.67
2023-01-23 08:20:00,-42.09
2023-01-23 09:10:00,-41.56
2023-01-23 10:00:00,-45.97
2023-01-23 10:50:00,-42.9
2023-01-23 11:40:00,-42.46
2023-01-23 12:30:00,-42.79
2023-01-23 13:20:00,-42.23
2023-01-23 14:10:00,-39.39
2023-01-23 15:00:00,-36.07
2023-01-23 15:50:00,-35.43
2023-01-23 16:40:00,-35.92
2023-01-23 17:30:00,-36.82
2023-01-23 18:20:00,-36.89
2023-01-23 19:10:00,-38.48
2023-01-23 20:00:00,-36.17
2023-01-23 20:50:00,-35.34
2023-01-23 21:40:00,-35.85
2023-01-23 22:30:00,-39.41
2023-01-23 23:20:00,-38.67
2023-01-24 00:20:00,-38.74
2023-01-24 01:10:00,-38.86
2023-01-24 02:00:00,-39.95
2023-01-24 02:50:00,-44.35
2023-01-24 03:40:00,-44.38
2023-01-24 05:00:00,-43.22
2023-01-24 05:50:00,-42.96
2023-01-24 06:40:00,-44.6
2023-01-24 07:40:00,-46.21
2023-01-24 08:30:00,-48.99
2023-01-24 09:20:00,-50.21
2023-01-24 10:10:00,-51.86
2023-01-24 11:00:00,-46.68
2023-01-24 12:20:00,-47.81
2023-01-24 13:10:00,-41.18
2023-01-24 14:00:00,-43.08
2023-01-24 14:50:00,-41.88
2023-01-24 15:40:00,-38.6
2023-01-24 16:30:00,-39.68
2023-01-24 17:20:00,-36.55
2023-01-24 18:10:00,-40.63
2023-01-24 19:00:00,-39.71
2023-01-24 19:50:00,-40.87
2023-01-24 20:40:00,-36.75
2023-01-24 21:30:00,-40.29
2023-01-24 22:20:00,-40.42
2023-01-24 23:10:00,-44.56
2023-01-25 00:10:00,-46.46
2023-01-25 01:00:00,-47.09
2023-01-25 01:50:00,-47.49
2023-01-25 03:10:00,-47.95
2023-01-25 04:00:00,-51.54
2023-01-25 04:50:00,-49.67
2023-01-25 05:40:00,-53.2
2023-01-25 06:30:00,-52.83
2023-01-25 07:20:00,-52.39
2023-01-25 08:10:00,-51.65
2023-01-25 09:00:00,-51.47
2023-01-25 09:50:00,-54.28
2023-01-25 10:40:00,-54.3
2023-01-25 11:30:00,-52.14
2023-01-25 12:20:00,-51.68
2023-01-25 13:10:00,-49.12
2023-01-25 14:00:00,-46.62
2023-01-25 14:50:00,-44.42
2023-01-25 15:40:00,-44.97
2023-01-25 16:30:00,-41.26
2023-01-25 17:20:00,-42.47
2023-01-25 18:10:00,-40.85
2023-01-25 19:00:00,-38.38
2023-01-25 19:50:00,-41.48
2023-01-25 20:40:00,-44.77
2023-01-25 21:30:00,-41.82
2023-01-25 22:20:00,-44.06
2023-01-25 23:10:00,-44.2
2023-01-26 00:10:00,-49.82
2023-01-26 01:10:00,-51.68
2023-01-26 02:00:00,-53.16
2023-01-26 02:50:00,-53.42
2023-01-26 03:40:00,-53.79
2023-01-26 04:30:00,-54.06
2023-01-26 05:20:00,-54.31
2023-01-26 06:10:00,-54.77
2023-01-26 07:00:00,-50.06
2023-01-26 07:50:00,-49.36
2023-01-26 08:40:00,-52.55
2023-01-26 09:30:00,-52.31
2023-01-26 10:20:00,-48.83
2023-01-26 11:10:00,-52.19
2023-01-26 12:00:00,-51.65
2023-01-26 12:50:00,-49.38
2023-01-26 13:40:00,-47.09
2023-01-26 15:10:00,-44.11
2023-01-26 16:00:00,-46.05
2023-01-26 16:50:00,-43.98
2023-01-26 17:40:00,-44.51
2023-01-26 18:30:00,-43.46
2023-01-26 19:20:00,-44.32
2023-01-26 20:10:00,-43.91
2023-01-26 21:00:00,-40.54
2023-01-26 21:50:00,-44.01
2023-01-26 22:40:00,-40.37
2023-01-26 23:30:00,-42.82
2023-01-27 00:30:00,-43.08
2023-01-27 01:20:00,-43.99
2023-01-27 02:30:00,-47.06
2023-01-27 03:20:00,-46.91
2023-01-27 04:10:00,-51.09
2023-01-27 05:00:00,-49.41
2023-01-27 05:50:00,-50.92
2023-01-27 06:40:00,-50.07
2023-01-27 07:30:00,-51.73
2023-01-27 08:20:00,-51.55
2023-01-27 09:10:00,-54.02
2023-01-27 10:00:00,-52.49
2023-01-27 10:50:00,-54.92
2023-01-27 11:40:00,-50.82
2023-01-27 12:30:00,-45.96
2023-01-27 13:20:00,-44.77
2023-01-27 14:10:00,-39.47
2023-01-27 15:00:00,-38.41
2023-01-27 15:50:00,-32.1
2023-01-27 17:00:00,-28.65
2023-01-27 17:50:00,-27.83
2023-01-27 18:40:00,-27.27
2023-01-27 19:30:00,-28.05
2023-01-27 20:20:00,-32.4
2023-01-27 21:10:00,-35.39
2023-01-27 22:00:00,-35.39
2023-01-27 22:50:00,-35.22
2023-01-27 23:40:00,-38.1
2023-01-28 00:40:00,-42.79
2023-01-28 01:30:00,-44.54
2023-01-28 02:20:00,-45.22
2023-01-28 03:10:00,-47.01
2023-01-28 04:00:00,-48.3
2023-01-28 04:50:00,-47.24
2023-01-28 05:40:00,-47.35
2023-01-28 06:30:00,-50.59
2023-01-28 07:50:00,-50.37
2023-01-28 08:40:00,-53.21
2023-01-28 09:30:00,-53.64
2023-01-28 10:20:00,-50.97
2023-01-28 11:30:00,-50.11
2023-01-28 12:20:00,-46.01
2023-01-28 13:10:00,-40.05
2023-01-28 14:00:00,-38.49
2023-01-28 14:50:00,-35.5
2023-01-28 16:00:00,-32.11
2023-01-28 16:50:00,-29.25
2023-01-28 17:40:00,-25.76
2023-01-28 18:30:00,-26.64
2023-01-28 19:20:00,-25.34
2023-01-28 20:10:00,-29.13
2023-01-28 21:00:00,-30.81
2023-01-28 21:50:00,-33.61
2023-01-28 22:50:00,-38.61
2023-01-28 23:40:00,-40.25
2023-01-29 00:40:00,-41.86
2023-01-29 01:30:00,-41.17
2023-01-29 02:20:00,-45.66
2023-01-29 03:10:00,-45.18
2023-01-29 04:00:00,-47.4
2023-01-29 04:50:00,-50.14
2023-01-29 05:40:00,-51.01
2023-01-29 06:30:00,-52.35
2023-01-29 07:40:00,-50.93
2023-01-29 08:30:00,-53.24
2023-01-29 09:20:00,-53.22
2023-01-29 10:10:00,-52.12
2023-01-29 11:00:00,-50.77
2023-01-29 12:10:00,-50.09
2023-01-29 13:00:00,-44.17
2023-01-29 13:50:00,-41.78
2023-01-29 14:40:00,-33.13
